step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,eat_count,eat_rate,eat_per_move,birth_rate,death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
153,1751,1233,12.8511136493432,78.54197601370646,14,15,691,0.3944063926940639,200,0.1141552511415525,0.2894356005788712,0.007990867579908675,0.008561643835616438,0.36091818500027634,0.24761191680005867,0.0,1.0,0.43941710727510547,0.2892836470155369,0.0,1.0,0.45467106353972847,0.3069694460174215,0.0,1.0,0.4097566367605608,0.3069536837748548,0.0,1.0
154,1758,1231,12.820136518771298,78.99431171786121,14,7,734,0.41918903483723585,202,0.11536264991433466,0.27520435967302453,0.00799543118218161,0.003997715591090805,0.3603068002495504,0.24736226636315606,0.0,1.0,0.4397042093287827,0.28929668255913576,0.0,1.0,0.4552644133729678,0.3071008513281909,0.0,1.0,0.40805167162097694,0.3065796977627459,0.0,1.0
155,1765,1242,12.76538243626059,79.30934844192635,17,10,694,0.39476678043230945,189,0.1075085324232082,0.2723342939481268,0.009670079635949944,0.005688282138794084,0.35927990496207624,0.24761531020553118,0.0,1.0,0.4391848670382893,0.2890067524144461,0.0,1.0,0.45545097322489264,0.3068954727129028,0.0,1.0,0.4090103262359499,0.3072021908936797,0.0,1.0
156,1769,1236,12.772583380440892,79.53250423968343,18,14,705,0.39943342776203966,206,0.11671388101983003,0.29219858156028367,0.010198300283286119,0.00793201133144476,0.3566257590400992,0.2459053221910331,0.0,1.0,0.4389576761064206,0.28911933535952083,0.0,1.0,0.4551140611608527,0.3064831976206438,0.0,1.0,0.40821313298929596,0.307254555610407,0.0,1.0
157,1763,1235,12.84078275666474,80.04934770277936,15,21,716,0.40474844544940647,201,0.11362351611079706,0.2807262569832402,0.008479366873940079,0.011871113623516111,0.3559365451118877,0.24591018720953714,0.0,1.0,0.4401588201928531,0.2895782720701313,0.0,1.0,0.4538085740947432,0.30660862295576186,0.0,1.0,0.4086509432236108,0.3074382065366837,0.0,1.0
158,1763,1252,12.834940442427644,80.78275666477595,14,14,687,0.3896766874645491,183,0.10380034032898469,0.2663755458515284,0.007941009642654566,0.007941009642654566,0.3554059246518947,0.24602356686904392,0.0,1.0,0.44008563116388855,0.28959371175137977,0.0,1.0,0.45243627980165774,0.306202188531621,0.0,1.0,0.40960240060015,0.3066798684851136,0.0,1.0
159,1766,1258,12.851415628539035,81.26500566251416,13,10,665,0.3771979580260919,194,0.11003970504821327,0.29172932330827067,0.00737379466817924,0.005672149744753261,0.35345048040039456,0.2451908140519308,0.0,1.0,0.4401417455156541,0.2892822639218763,0.0,1.0,0.45241661491250507,0.30599308088240856,0.0,1.0,0.41129945566799403,0.30663938439236554,0.0,1.0
160,1763,1267,12.8796369824163,81.65173000567215,15,18,702,0.39750849377123443,191,0.10815402038505097,0.2720797720797721,0.008493771234428085,0.010192525481313703,0.3525515525222769,0.24488096204779386,0.0,1.0,0.44023200922181766,0.28928750319156116,0.0,1.0,0.45272903591751595,0.30652300182739173,0.0,1.0,0.41168828792563994,0.3073254278220072,0.0,1.0
161,1770,1283,12.814576271186406,81.91638418079096,18,11,685,0.3885422575155984,184,0.10436755530346001,0.2686131386861314,0.01020986954055587,0.006239364719228588,0.35084745762711866,0.24363222937878914,0.0,1.0,0.44078731547293604,0.2894430693341191,0.0,1.0,0.45299799526152723,0.3070153340300526,0.0,1.0,0.411991981046109,0.3071254689943773,0.0,1.0
162,1768,1303,12.829185520361955,82.46606334841628,14,16,658,0.37175141242937854,180,0.1016949152542373,0.2735562310030395,0.007909604519774011,0.00903954802259887,0.34998540359071667,0.24344633541097896,0.0,1.0,0.44101226098379803,0.29000216655262434,0.0,1.0,0.45361990950226244,0.3069670051930713,0.0,1.0,0.4133338198803094,0.3066190465339566,0.0,1.0
163,1768,1306,12.870757918552002,83.06843891402715,11,11,686,0.38800904977375567,197,0.11142533936651584,0.28717201166180756,0.006221719457013574,0.006221719457013574,0.34969347540505036,0.2438606568332976,0.0,1.0,0.4394978835206539,0.28916128737772284,0.0,1.0,0.45290833454970075,0.30653048938786237,0.0,1.0,0.4135162749963509,0.30676074860243674,0.0,1.0
164,1770,1318,12.85389830508471,83.56836158192091,16,14,696,0.3936651583710407,188,0.10633484162895927,0.27011494252873564,0.00904977375565611,0.007918552036199095,0.3474394022234372,0.2426541447185486,0.0,1.0,0.4391652997995262,0.28909023720708665,0.0,1.0,0.45385456533624935,0.3064669142798012,0.0,1.0,0.41427009294696554,0.3074824843601145,0.0,1.0
165,1767,1297,12.98653084323709,84.35653650254669,10,13,688,0.3887005649717514,221,0.1248587570621469,0.32122093023255816,0.005649717514124294,0.007344632768361582,0.34766416561695607,0.24291425934236183,0.0,1.0,0.44122533179984297,0.28869606796097724,0.0,1.0,0.4533837194442923,0.3058995252303911,0.0,1.0,0.4153933220147142,0.3075187790320865,0.0,1.0
166,1774,1294,12.95744081172488,84.4391206313416,21,14,701,0.3967176004527448,203,0.11488398415393322,0.289586305278174,0.011884550084889643,0.00792303338992643,0.3457831763465105,0.24156024369905083,0.0,1.0,0.44008437284067353,0.2889773157046838,0.0,1.0,0.45188566025384586,0.30565179606826437,0.0,1.0,0.41684547405171474,0.30749279521049255,0.0,1.0
167,1782,1312,12.877048260381558,84.77048260381594,15,7,701,0.395152198421646,182,0.10259301014656144,0.25962910128388017,0.008455467869222097,0.003945885005636978,0.3450454364432859,0.24049661677192385,0.0,1.0,0.4400094131276927,0.28898640891636657,0.0,1.0,0.4520473552731617,0.3058013187721619,0.0,1.0,0.4158611201621954,0.3077926191678607,0.0,1.0
168,1786,1300,12.91243001119817,85.08062709966406,19,15,679,0.38103254769921435,212,0.11896745230078563,0.3122238586156112,0.010662177328843996,0.008417508417508417,0.3438211176534335,0.24021126656109662,0.0,1.0,0.4394754903731532,0.28865123701318574,0.0,1.0,0.45083625329624677,0.3053063284468273,0.0,1.0,0.41738612144637505,0.30781162777211785,0.0,1.0
169,1789,1297,12.930352152040209,85.3527110117384,14,11,699,0.39137737961926095,203,0.11366181410974244,0.290414878397711,0.007838745800671893,0.006159014557670772,0.3424511801511026,0.2401666743044651,0.0,1.0,0.4389549036224959,0.2888437874548794,0.0,1.0,0.4524062821183217,0.3058870610727504,0.0,1.0,0.4167583259705368,0.30815054160965366,0.0,1.0
170,1795,1303,12.90005571030637,85.45069637883009,20,14,677,0.37842370039128004,194,0.10844046953605366,0.2865583456425406,0.011179429849077696,0.007825600894354388,0.34073142240992005,0.24038614840106695,0.0,1.0,0.43861982208644085,0.2898157396014193,0.0,1.0,0.4530505885524306,0.30555902807139435,0.0,1.0,0.4159223649923623,0.3076786858273693,0.0,1.0
171,1789,1316,12.956120737842333,86.28004471771939,9,15,693,0.3860724233983287,187,0.10417827298050139,0.2698412698412698,0.005013927576601671,0.008356545961002786,0.33895310048864924,0.23923968325442463,0.0,1.0,0.438468057483907,0.28928184935114054,0.0,1.0,0.4528210029030455,0.3056717053622419,0.0,1.0,0.4152256622009052,0.30652604195226246,0.0,1.0
172,1797,1323,12.913411240957114,86.80356149137451,13,5,697,0.38960313024035775,193,0.10788149804359978,0.2769010043041607,0.0072666294019005035,0.002794857462269424,0.3389520168021972,0.2388690352443158,0.0,1.0,0.43861633187929705,0.28888824277315595,0.0,1.0,0.45382088426948136,0.30584950100191916,0.0,1.0,0.4135207424560648,0.3056881871601117,0.0,1.0
173,1800,1315,12.94527777777774,87.23611111111111,13,10,703,0.39120756816917085,208,0.11574846967167501,0.2958748221906117,0.007234279354479688,0.005564830272676683,0.33813620071684586,0.23852728563191722,0.0,1.0,0.4378673835125448,0.2885330878796251,0.0,1.0,0.4549462365591398,0.3056590203116606,0.0,1.0,0.41428315412186384,0.3063200114627525,0.0,1.0
174,1807,1310,12.918760376314296,87.46983951300498,18,11,718,0.3988888888888889,205,0.11388888888888889,0.28551532033426186,0.01,0.006111111111111111,0.3374689826302729,0.2382264160298756,0.0,1.0,0.4373672278058447,0.2891485291747796,0.0,1.0,0.4566827927236375,0.30588510949778297,0.0,1.0,0.4132674009675634,0.3062137165291269,0.0,1.0
175,1806,1300,12.970985603543705,87.79291251384275,16,17,716,0.39623685666851133,210,0.11621472053126729,0.29329608938547486,0.008854454897620365,0.009407858328721638,0.33640552995391704,0.23803980303814773,0.0,1.0,0.43816311220662313,0.28865771095738857,0.0,1.0,0.45648912228057015,0.3057591468715549,0.0,1.0,0.414675097345765,0.3065817786540006,0.0,1.0
176,1805,1284,13.047590027700794,88.4382271468144,15,16,706,0.3909191583610188,216,0.11960132890365449,0.3059490084985836,0.008305647840531562,0.008859357696566999,0.3342686087034224,0.23683454506818896,0.0,1.0,0.4362255383790546,0.2886770109998478,0.0,1.0,0.45538379054597444,0.3057784201807864,0.0,1.0,0.41515503529622017,0.30666708106649887,0.0,1.0
177,1792,1275,13.220926339285677,89.26953125,9,22,688,0.3811634349030471,209,0.11578947368421053,0.30377906976744184,0.004986149584487534,0.01218836565096953,0.33201324884792627,0.23637619248414396,0.0,1.0,0.4378420218894009,0.2892409201150325,0.0,1.0,0.45364703341013823,0.30512030663668355,0.0,1.0,0.4142965149769585,0.3059404626085748,0.0,1.0
178,1797,1292,13.1767946577629,89.62326099053979,16,11,674,0.37611607142857145,183,0.10212053571428571,0.271513353115727,0.008928571428571428,0.006138392857142857,0.33205880769023643,0.23630956351451246,0.0,1.0,0.4370007359936812,0.288827071643428,0.0,1.0,0.45328235230760944,0.3048307260771206,0.0,1.0,0.41233597213994655,0.3052367277685588,0.0,1.0
179,1805,1305,13.11252077562323,89.89972299168976,18,10,680,0.3784084585420145,187,0.10406232609905398,0.275,0.01001669449081803,0.005564830272676683,0.3307300509337861,0.2357338781053231,0.0,1.0,0.43695827003842375,0.2894778955271006,0.0,1.0,0.45272093646680367,0.3041257180504672,0.0,1.0,0.4117951925654544,0.3044743083182148,0.0,1.0
180,1812,1297,13.113741721854266,90.15949227373068,20,13,671,0.3717451523545706,208,0.11523545706371191,0.30998509687034276,0.0110803324099723,0.007202216066481994,0.3293455814284697,0.23489397915231208,0.0,1.0,0.43833226518550167,0.2890924670028044,0.0,1.0,0.45260984120202236,0.3039842554473243,0.0,1.0,0.41089866837570316,0.30435261899928423,0.0,1.0
181,1810,1287,13.19779005524858,90.78453038674033,11,13,694,0.3830022075055188,210,0.11589403973509933,0.3025936599423631,0.006070640176600441,0.00717439293598234,0.3285867046872215,0.23494046805253455,0.0,1.0,0.43867403314917125,0.2888702040460732,0.0,1.0,0.4512921047941544,0.3034041848349304,0.0,1.0,0.4107111031901622,0.3044287289697952,0.0,1.0
182,1818,1267,13.224642464246385,91.21342134213421,17,9,685,0.3784530386740331,220,0.12154696132596685,0.32116788321167883,0.009392265193370166,0.004972375690607734,0.3276730898896342,0.2350319115081909,0.0,1.0,0.43977784875261716,0.2888879928090088,0.0,1.0,0.4510273608005962,0.3026173048785073,0.0,1.0,0.4111927321764434,0.3043629791843627,0.0,1.0
183,1825,1277,13.157205479452015,91.36493150684932,19,12,709,0.38998899889988997,190,0.10451045104510451,0.2679830747531735,0.010451045104510451,0.006600660066006601,0.32678745028722933,0.23444125655167203,0.0,1.0,0.43985859478568273,0.28932876982254924,0.0,1.0,0.4511533362792753,0.3024959292316364,0.0,1.0,0.4111003093239063,0.305156926664437,0.0,1.0
184,1825,1260,13.233808219178043,91.85917808219178,13,13,702,0.38465753424657534,217,0.1189041095890411,0.3091168091168091,0.007123287671232876,0.007123287671232876,0.3269465311533363,0.234736093709018,0.0,1.0,0.43909854175872737,0.2890928290906519,0.0,1.0,0.45007512152010604,0.302383965620862,0.0,1.0,0.4119664162615997,0.305471382334316,0.0,1.0
185,1836,1259,13.176307189542445,91.84803921568627,19,8,691,0.3786301369863014,201,0.11013698630136987,0.29088277858176553,0.010410958904109589,0.004383561643835616,0.326112165296226,0.23387126472876374,0.0,1.0,0.4370827183920163,0.28885716642745957,0.0,1.0,0.45041816009557945,0.3019507405263662,0.0,1.0,0.41213367067257006,0.3050799474077647,0.0,1.0
186,1839,1241,13.228602501359394,92.09135399673735,19,16,684,0.37254901960784315,218,0.1187363834422658,0.31871345029239767,0.010348583877995643,0.008714596949891068,0.32482590468171696,0.23376043676007877,0.0,1.0,0.43759757231314356,0.28859535034611955,0.0,1.0,0.4505604378256065,0.3021434203759987,0.0,1.0,0.41277692995842763,0.3055351347258564,0.0,1.0
187,1845,1241,13.207046070460665,92.17344173441734,21,15,679,0.3692224034801523,200,0.10875475802066341,0.29455081001472755,0.011419249592169658,0.008156606851549755,0.32280793775679695,0.2321561835209747,0.0,1.0,0.44010840108401084,0.2890613113080217,0.0,1.0,0.45024914765276686,0.30199244215398796,0.0,1.0,0.4120290235160416,0.3049096852406267,0.0,1.0
188,1847,1247,13.187439090416852,92.77097996751489,13,11,734,0.3978319783197832,194,0.1051490514905149,0.26430517711171664,0.007046070460704607,0.005962059620596206,0.3227552962956494,0.2322161758286723,0.0,1.0,0.44003353301779696,0.28866058720708,0.0,1.0,0.44935990359257383,0.302126736314606,0.0,1.0,0.4129451420786978,0.3045653915437438,0.0,1.0
189,1848,1241,13.219101731601691,93.12824675324676,14,13,708,0.3833243096913914,206,0.11153221440173254,0.2909604519774011,0.007579859231185706,0.007038440714672442,0.32235372154726993,0.23213995244152255,0.0,1.0,0.4402318111995531,0.2885112049866646,0.0,1.0,0.44899455383326353,0.30149063716248437,0.0,1.0,0.41382139366010334,0.30467944549450143,0.0,1.0
190,1856,1227,13.221228448275822,93.27801724137932,19,11,686,0.3712121212121212,214,0.11580086580086581,0.3119533527696793,0.010281385281385282,0.005952380952380952,0.32277182981090097,0.23143816213153123,0.0,1.0,0.438369021134594,0.2885571098359677,0.0,1.0,0.44937082869855394,0.3012221705375286,0.0,1.0,0.41144674638487205,0.303991516322617,0.0,1.0
191,1863,1188,13.26382179280726,93.27160493827161,18,11,754,0.40625,239,0.12877155172413793,0.3169761273209549,0.009698275862068966,0.005926724137931034,0.32136858691323394,0.23045637628751028,0.0,1.0,0.4378473845514519,0.28905073980844376,0.0,1.0,0.44903295066922927,0.30152118925021426,0.0,1.0,0.41166692639343405,0.30422209484311574,0.0,1.0
192,1878,1175,13.186794462193783,93.22257720979766,23,8,712,0.38217928073000534,213,0.1143317230273752,0.2991573033707865,0.012345679012345678,0.0042941492216854536,0.32112061561716304,0.23014384354164832,0.0,1.0,0.4375107355113539,0.28919251871452756,0.0,1.0,0.4490020268645436,0.30166456019601473,0.0,1.0,0.41202033735270877,0.3042472335068202,0.0,1.0
193,1879,1180,13.192655667908422,93.8371474188398,15,14,696,0.3706070287539936,195,0.10383386581469649,0.2801724137931034,0.007987220447284345,0.007454739084132056,0.3213445724390118,0.23022707187535227,0.0,1.0,0.4386341396418823,0.289140209654904,0.0,1.0,0.44934676990162925,0.3016054204885781,0.0,1.0,0.4132603134817765,0.30434647399213294,0.0,1.0
194,1874,1177,13.25282817502664,94.45144076840982,14,19,722,0.3842469398616285,203,0.10803618946248005,0.28116343490304707,0.007450771687067589,0.010111761575306013,0.3202568251454539,0.2299866298461932,0.0,1.0,0.43775605053878197,0.2894234116675765,0.0,1.0,0.450184184253107,0.30079212915322,0.0,1.0,0.4128825696285331,0.303621018779742,0.0,1.0
195,1881,1173,13.223232323232281,94.73205741626795,19,12,707,0.37726787620064034,204,0.10885805763073639,0.28854314002828857,0.010138740661686232,0.0064034151547491995,0.3196823926874861,0.2296842232096745,0.0,1.0,0.43813345680917837,0.28954845239355037,0.0,1.0,0.4505496390046475,0.30132134491954904,0.0,1.0,0.4125293683867538,0.3030347558302061,0.0,1.0
196,1889,1184,13.145791424033838,94.82583377448385,18,10,712,0.37852206273258904,189,0.10047846889952153,0.2654494382022472,0.009569377990430622,0.00531632110579479,0.31913113270376886,0.2296230616508846,0.0,1.0,0.4375416246862139,0.2895983453444671,0.0,1.0,0.44942707354975325,0.3013828944121545,0.0,1.0,0.4124216602059461,0.30311560387440933,0.0,1.0
197,1898,1203,13.059062170705966,95.12065331928346,17,8,681,0.36050820539968237,181,0.09581789306511382,0.2657856093979442,0.008999470619375331,0.004235044997353097,0.318246711309018,0.2294992391326236,0.0,1.0,0.4384071518406472,0.2900872943899192,0.0,1.0,0.44874060980998676,0.30149113318937626,0.0,1.0,0.4127774567456406,0.30273796955422116,0.0,1.0
198,1907,1208,13.002779234399538,95.45726271630834,15,6,702,0.3698630136986301,195,0.10273972602739725,0.2777777777777778,0.007903055848261328,0.003161222339304531,0.3176243720080518,0.22938234867962007,0.0,1.0,0.43826648848892874,0.2894732649755692,0.0,1.0,0.44902481519698223,0.3021930997931443,0.0,1.0,0.4111846000304481,0.3023194190851149,0.0,1.0
199,1848,1202,12.812608225108189,92.50703463203463,16,75,687,0.3602517042475092,206,0.108023072889355,0.29985443959243085,0.008390141583639224,0.03932878867330886,0.31456849602010895,0.22831732255069834,0.0,1.0,0.4366184890378439,0.2885870655742766,0.0,1.0,0.4493611227482195,0.3023580165229607,0.0,1.0,0.40514592933947774,0.3011034325678014,0.0,1.0
200,1848,1221,12.826893939393901,93.30032467532467,9,9,654,0.3538961038961039,181,0.09794372294372294,0.27675840978593275,0.00487012987012987,0.00487012987012987,0.31448121770702414,0.2280218020921622,0.0,1.0,0.4367232230135456,0.2889882993625894,0.0,1.0,0.44845342829213797,0.3024858160794133,0.0,1.0,0.4048491830749895,0.3012341854393284,0.0,1.0
201,1840,1229,12.920597826086917,94.01141304347826,9,17,668,0.36147186147186144,192,0.1038961038961039,0.2874251497005988,0.00487012987012987,0.0091991341991342,0.313078541374474,0.2269410805080843,0.0,1.0,0.4366584852734923,0.2889788526406322,0.0,1.0,0.44763323983169706,0.3027952270144353,0.0,1.0,0.4042601683029453,0.30011167987941434,0.0,1.0
202,1834,1226,13.030534351145,94.6401308615049,12,18,655,0.35597826086956524,203,0.11032608695652174,0.3099236641221374,0.006521739130434782,0.009782608695652175,0.310743307419003,0.22533613386364923,0.0,1.0,0.43727793998663245,0.2887478420042636,0.0,1.0,0.4464065852886341,0.3020578114207959,0.0,1.0,0.4047736307032047,0.3005476099794692,0.0,1.0
203,1838,1227,13.035038084874826,95.18824809575625,13,9,690,0.376226826608506,199,0.10850599781897492,0.28840579710144926,0.007088331515812432,0.004907306434023991,0.3103654041910913,0.22550845076022533,0.0,1.0,0.4380989153708449,0.28824359770743313,0.0,1.0,0.4467689283583137,0.3020143296895797,0.0,1.0,0.40406823686335075,0.30062553412972726,0.0,1.0
204,1841,1230,13.029005975013542,95.74470396523628,15,12,703,0.382480957562568,197,0.10718171926006528,0.2802275960170697,0.008161044613710556,0.006528835690968444,0.308966024776156,0.22417358263892262,0.0,1.0,0.4393474794554152,0.2877381029103975,0.0,1.0,0.4464263811743267,0.3022845386204994,0.0,1.0,0.40367261831753426,0.3001260255297934,0.0,1.0
205,1853,1228,12.982406907717177,95.84781435509984,21,9,655,0.35578489951113523,202,0.10972297664312873,0.3083969465648855,0.011406844106463879,0.004888647474198805,0.308166356213986,0.22307294471733846,0.0,1.0,0.43885242762390547,0.2875921130914323,0.0,1.0,0.4468081402433717,0.30318303249537004,0.0,1.0,0.403478230593806,0.29981009909769984,0.0,1.0
206,1856,1246,12.956896551724098,96.26616379310344,16,13,657,0.3545601726929304,182,0.09821910415542363,0.2770167427701674,0.008634646519158122,0.007015650296815974,0.30612138487208007,0.22183082184252023,0.0,1.0,0.4392901835372637,0.28757131567472066,0.0,1.0,0.44712875417130143,0.30298162022551095,0.0,1.0,0.4033648498331479,0.2998902080726806,0.0,1.0
207,1860,1254,12.946236559139745,96.62903225806451,16,12,668,0.3599137931034483,192,0.10344827586206896,0.2874251497005988,0.008620689655172414,0.00646551724137931,0.3059486645855012,0.22193619454329258,0.0,1.0,0.4400797780090184,0.2875121656565922,0.0,1.0,0.4486819285466528,0.30280489437787994,0.0,1.0,0.4015955601803677,0.2992875758901989,0.0,1.0
208,1865,1246,12.958605898123285,97.03056300268096,14,9,681,0.36612903225806454,208,0.11182795698924732,0.3054331864904552,0.007526881720430108,0.004838709677419355,0.30509383378016086,0.22165913248889194,0.0,1.0,0.44102741503070136,0.2883790269871129,0.0,1.0,0.4486551932889389,0.30292565585551595,0.0,1.0,0.4016258756378102,0.29928852127550704,0.0,1.0
209,1867,1248,12.96502410283874,97.37707552222817,15,13,660,0.353887399463807,198,0.1061662198391421,0.3,0.00804289544235925,0.006970509383378016,0.30436961141731605,0.22192499612010685,0.0,1.0,0.4405895260638941,0.2880918455911612,0.0,1.0,0.4491248682550927,0.30301690333816284,0.0,1.0,0.4019731499559411,0.2999006857124997,0.0,1.0
210,1871,1240,12.976269374665915,97.88562266167824,19,15,691,0.370112479914301,208,0.11140867702196036,0.30101302460202606,0.010176754151044456,0.008034279592929834,0.3032189100187928,0.2216750828779574,0.0,1.0,0.4407855036982121,0.28856076341389825,0.0,1.0,0.44994051826692644,0.3026974858349912,0.0,1.0,0.4033378734849399,0.30047323502482565,0.0,1.0
211,1876,1230,13.01044776119399,98.50426439232409,12,7,677,0.361838588989845,210,0.1122394441475147,0.310192023633678,0.006413682522715126,0.0037413148049171567,0.3029094160533737,0.22126346287249485,0.0,1.0,0.44060801980879016,0.28897792470631384,0.0,1.0,0.44961826810647226,0.30245604912272317,0.0,1.0,0.4027787330627966,0.300485323328671,0.0,1.0
212,1882,1239,12.989744952178492,98.97077577045697,14,8,649,0.34594882729211085,191,0.10181236673773987,0.2942989214175655,0.007462686567164179,0.0042643923240938165,0.3040862500428508,0.22298315425387394,0.0,1.0,0.4409173494223715,0.2896143029309868,0.0,1.0,0.4497274690617394,0.30226154457320104,0.0,1.0,0.4032429467621953,0.30068696333382244,0.0,1.0
213,1875,1244,13.044533333333293,99.55466666666666,16,23,663,0.3522848034006376,195,0.10361317747077577,0.29411764705882354,0.008501594048884165,0.012221041445270989,0.30331182795698924,0.22202922084805474,0.0,1.0,0.438847311827957,0.2895563277490764,0.0,1.0,0.45161290322580644,0.3025561124474716,0.0,1.0,0.40158279569892474,0.3004447029959597,0.0,1.0
214,1882,1254,13.005632306057347,99.90116896918173,15,8,674,0.35946666666666666,190,0.10133333333333333,0.2818991097922849,0.008,0.004266666666666667,0.30350347948304823,0.2222111517749162,0.0,1.0,0.4397860889239313,0.28997864174024773,0.0,1.0,0.45089301018134453,0.3027673601988935,0.0,1.0,0.400826162970073,0.3006700327899514,0.0,1.0
215,1887,1233,13.04573396926334,100.22628510863805,17,12,679,0.3607863974495218,221,0.11742826780021254,0.32547864506627394,0.009032943676939426,0.006376195536663124,0.3023744807426022,0.22172118850357878,0.0,1.0,0.4403644631348616,0.2905405103341034,0.0,1.0,0.45082653811306567,0.30249526420757933,0.0,1.0,0.4013881053729251,0.3004454194819471,0.0,1.0
216,1894,1234,13.00427666314674,100.09450897571277,21,14,659,0.3492315845257022,199,0.10545839957604664,0.30197268588770865,0.011128775834658187,0.007419183889772125,0.30127397213611745,0.22092483639330526,0.0,1.0,0.4393500698300235,0.2905063642600865,0.0,1.0,0.4507272541472221,0.30179715133663393,0.0,1.0,0.401863269407637,0.30000188713362946,0.0,1.0
217,1890,1234,13.018359788359747,100.52539682539683,14,18,673,0.35533262935586063,200,0.10559662090813093,0.2971768202080238,0.007391763463569166,0.009503695881731784,0.3001194743130227,0.22055392732620188,0.0,1.0,0.4398020139955624,0.2911166936183291,0.0,1.0,0.4494965011094043,0.30159221999817737,0.0,1.0,0.401757979177334,0.29976728056022595,0.0,1.0
218,1897,1233,12.977807063784883,100.56984712704269,20,13,675,0.35714285714285715,201,0.10634920634920635,0.29777777777777775,0.010582010582010581,0.0068783068783068784,0.29982825173873856,0.22105249354121242,0.0,1.0,0.4394714914891084,0.29175525226849275,0.0,1.0,0.45100073120546874,0.30141171990229715,0.0,1.0,0.4021970173618787,0.29989099465764174,0.0,1.0
219,1895,1227,13.004221635883864,100.83377308707124,17,19,672,0.35424354243542433,206,0.10859251449657353,0.30654761904761907,0.008961518186610437,0.010015814443858724,0.29929355689845943,0.22101284589050255,0.0,1.0,0.44030981360115756,0.2919882398687305,0.0,1.0,0.44987658524129714,0.3010122971833498,0.0,1.0,0.4017363179845093,0.2996274283485118,0.0,1.0
220,1890,1233,13.054021164021123,101.23227513227513,15,20,656,0.34617414248021106,194,0.10237467018469656,0.29573170731707316,0.0079155672823219,0.010554089709762533,0.2992148830858508,0.22082050578979404,0.0,1.0,0.4387438129373613,0.29212728970892793,0.0,1.0,0.45057176992660863,0.3010762117029812,0.0,1.0,0.4021334698754053,0.2985099665414166,0.0,1.0
221,1895,1243,13.026332453825816,101.24063324538258,19,14,641,0.33915343915343915,190,0.10052910052910052,0.296411856474259,0.010052910052910053,0.007407407407407408,0.298697761511618,0.2201462965527344,0.0,0.967741935483871,0.4380628138564984,0.29152552249781893,0.0,1.0,0.45283853945016594,0.3013575697677676,0.0,1.0,0.40301302238488385,0.2992899871588042,0.0,1.0
222,1893,1233,13.072900158478564,101.6323296354992,15,17,636,0.33562005277044854,210,0.11081794195250659,0.330188679245283,0.0079155672823219,0.008970976253298154,0.29638907349658333,0.2181268890454351,0.0,0.967741935483871,0.4383381899357565,0.2923447356029925,0.0,1.0,0.452175246664281,0.30181480198695937,0.0,1.0,0.40202443637850827,0.29950582870538284,0.0,1.0
223,1888,1244,13.103760593220299,101.92319915254237,16,21,645,0.34072900158478603,189,0.09984152139461172,0.2930232558139535,0.008452192287374538,0.011093502377179081,0.2960121651175506,0.2185457219663673,0.0,0.967741935483871,0.43804674685620554,0.2927820939849919,0.0,1.0,0.4526380535811919,0.30157490377151797,0.0,1.0,0.40267905959540734,0.2990655638526793,0.0,1.0
224,1890,1250,13.077936507936467,102.03544973544973,15,13,650,0.3442796610169492,194,0.1027542372881356,0.29846153846153844,0.007944915254237288,0.006885593220338983,0.2963133640552995,0.21847737498707054,0.0,0.967741935483871,0.4375490698071343,0.2924583907913185,0.0,1.0,0.4536781020651989,0.30116417881044255,0.0,1.0,0.4018091824543437,0.2989711927284668,0.0,1.0
225,1892,1244,12.976374207188123,101.63160676532769,18,16,696,0.3682539682539683,206,0.10899470899470899,0.2959770114942529,0.009523809523809525,0.008465608465608466,0.295590943190343,0.2177195605023862,0.0,0.967741935483871,0.4369671963445407,0.2922023825437518,0.0,1.0,0.4524653890745413,0.3013313225776884,0.0,1.0,0.40078769692423105,0.2988750954935839,0.0,1.0
226,1899,1231,12.952132701421762,101.41600842548709,20,13,665,0.3514799154334038,213,0.11257928118393234,0.32030075187969925,0.010570824524312896,0.006871035940803382,0.2941955868113948,0.21724994082904914,0.0,0.967741935483871,0.437802578606737,0.2923107284295538,0.0,1.0,0.45213949616946103,0.30093918593064384,0.0,1.0,0.40087312507431755,0.2988013450845189,0.0,1.0
227,1893,1218,12.931695721077617,100.92076069730587,17,23,669,0.3522906793048973,213,0.11216429699842022,0.3183856502242152,0.008952080042127435,0.012111637704054766,0.2929298093144522,0.21654557369533925,0.0,0.967741935483871,0.4389346147947446,0.29246238114032597,0.0,1.0,0.45224340950530817,0.30088801547127686,0.0,1.0,0.39950241126050134,0.2987352767532083,0.0,1.0
228,1892,1220,12.976427061310742,101.31923890063425,10,11,638,0.3370311674590597,198,0.1045958795562599,0.3103448275862069,0.005282620179609086,0.005810882197569995,0.2924708449839733,0.21666750010084107,0.0,0.967741935483871,0.43903021209847914,0.29221850686486034,0.0,1.0,0.4529086817158835,0.30040110341437143,0.0,1.0,0.39983291277364796,0.29861355940150286,0.0,1.0
