seed,founder_id,is_extinct,extinction_step,total_individuals_ever_born,final_alive_count,final_lineage_share,founder_exploration_tendency,founder_site_fidelity,founder_risk_tolerance,founder_reproduction_timing,founder_gene_exchange_probability,founder_gene_exchange_fraction,final_mean_exploration_tendency,final_std_exploration_tendency,final_mean_site_fidelity,final_std_site_fidelity,final_mean_risk_tolerance,final_std_risk_tolerance,final_mean_reproduction_timing,final_std_reproduction_timing,final_mean_gene_exchange_probability,final_std_gene_exchange_probability,final_mean_gene_exchange_fraction,final_std_gene_exchange_fraction,final_mean_generation,final_max_generation
3,91,True,956,127,0,0.0,0.85,0.7,0.25,0.55,0.95,0.2,,,,,,,,,,,,,,
3,92,True,361,11,0,0.0,0.4,1.0,0.55,0.05,0.05,0.05,,,,,,,,,,,,,,
3,93,True,304,4,0,0.0,0.5,0.25,0.05,1.0,0.4,0.35,,,,,,,,,,,,,,
3,94,True,987,70,0,0.0,0.2,0.4,0.75,0.9,0.8,0.05,,,,,,,,,,,,,,
3,95,True,1198,157,0,0.0,0.15,0.6,0.75,0.45,0.95,0.325,,,,,,,,,,,,,,
3,96,True,2577,426,0,0.0,0.85,0.55,1.0,0.5,0.35,0.5,,,,,,,,,,,,,,
3,97,True,161,1,0,0.0,0.1,0.65,0.55,0.75,0.5,0.2,,,,,,,,,,,,,,
3,98,True,274,13,0,0.0,0.8,0.25,0.05,0.9,0.85,0.125,,,,,,,,,,,,,,
3,99,True,356,5,0,0.0,0.3,0.05,0.85,0.95,0.3,0.45,,,,,,,,,,,,,,
4,0,True,221,5,0,0.0,0.25,0.15,0.0,0.45,0.9,0.05,,,,,,,,,,,,,,
4,1,True,224,16,0,0.0,0.75,1.0,0.85,0.3,0.6,0.45,,,,,,,,,,,,,,
4,2,True,1104,156,0,0.0,0.65,0.6,0.9,0.65,0.8,0.15,,,,,,,,,,,,,,
4,3,True,2688,538,0,0.0,0.35,0.0,0.4,0.7,0.95,0.1,,,,,,,,,,,,,,
4,4,True,677,25,0,0.0,0.35,0.6,0.55,0.85,0.7,0.4,,,,,,,,,,,,,,
4,5,True,215,8,0,0.0,1.0,0.15,0.6,0.6,0.1,0.25,,,,,,,,,,,,,,
4,6,True,1253,340,0,0.0,0.85,0.55,0.7,0.15,0.2,0.4,,,,,,,,,,,,,,
4,7,True,613,16,0,0.0,0.05,0.0,0.45,0.6,0.0,0.225,,,,,,,,,,,,,,
4,8,True,1243,184,0,0.0,0.45,0.8,0.55,0.6,0.9,0.45,,,,,,,,,,,,,,
4,9,True,536,71,0,0.0,0.6,0.95,0.4,0.3,0.0,0.225,,,,,,,,,,,,,,
4,10,True,399,9,0,0.0,0.1,0.25,0.6,0.8,0.15,0.1,,,,,,,,,,,,,,
4,11,True,212,4,0,0.0,0.5,0.7,0.75,0.8,0.7,0.1,,,,,,,,,,,,,,
4,12,True,143,4,0,0.0,0.85,1.0,0.15,0.45,0.35,0.125,,,,,,,,,,,,,,
4,13,True,114,1,0,0.0,0.4,0.6,0.9,0.15,0.5,0.15,,,,,,,,,,,,,,
4,14,True,277,12,0,0.0,1.0,0.55,0.15,0.95,0.85,0.05,,,,,,,,,,,,,,
4,15,True,2148,322,0,0.0,0.3,0.8,0.65,0.2,0.75,0.45,,,,,,,,,,,,,,
4,16,True,1782,599,0,0.0,0.5,0.2,0.6,0.35,0.4,0.4,,,,,,,,,,,,,,
4,17,True,1158,119,0,0.0,0.95,1.0,0.4,0.25,0.5,0.45,,,,,,,,,,,,,,
4,18,True,157,2,0,0.0,0.6,0.75,0.5,0.55,0.05,0.025,,,,,,,,,,,,,,
4,19,True,1046,74,0,0.0,0.2,0.4,0.0,0.3,0.45,0.025,,,,,,,,,,,,,,
4,20,True,544,23,0,0.0,0.5,0.45,0.75,1.0,0.9,0.2,,,,,,,,,,,,,,
4,21,True,1453,503,0,0.0,0.7,0.35,0.7,0.1,0.9,0.15,,,,,,,,,,,,,,
4,22,True,344,8,0,0.0,0.0,0.05,0.2,0.9,0.3,0.425,,,,,,,,,,,,,,
4,23,True,2923,1355,0,0.0,0.05,0.7,1.0,0.35,0.55,0.325,,,,,,,,,,,,,,
4,24,True,28,1,0,0.0,0.25,0.9,0.25,0.4,0.6,0.15,,,,,,,,,,,,,,
4,25,True,205,8,0,0.0,0.55,1.0,0.9,0.75,0.6,0.5,,,,,,,,,,,,,,
4,26,True,3475,4179,0,0.0,0.1,0.25,1.0,0.35,0.45,0.375,,,,,,,,,,,,,,
4,27,True,67,1,0,0.0,0.3,0.8,0.05,0.35,0.55,0.45,,,,,,,,,,,,,,
4,28,True,831,115,0,0.0,0.6,0.5,0.6,0.5,0.75,0.2,,,,,,,,,,,,,,
4,29,True,24,1,0,0.0,0.45,0.9,0.85,0.95,0.65,0.0,,,,,,,,,,,,,,
4,30,True,943,99,0,0.0,0.4,0.3,0.3,0.45,0.1,0.025,,,,,,,,,,,,,,
4,31,True,253,5,0,0.0,0.55,0.4,0.85,1.0,0.4,0.125,,,,,,,,,,,,,,
4,32,True,652,25,0,0.0,0.55,0.7,0.15,0.95,0.0,0.175,,,,,,,,,,,,,,
4,33,True,208,9,0,0.0,0.35,0.65,0.45,0.05,0.75,0.05,,,,,,,,,,,,,,
4,34,True,41,1,0,0.0,0.95,0.9,0.8,0.65,0.15,0.425,,,,,,,,,,,,,,
4,35,True,760,75,0,0.0,0.7,0.95,0.85,0.75,0.05,0.25,,,,,,,,,,,,,,
4,36,True,219,4,0,0.0,0.05,0.1,0.85,0.85,0.7,0.125,,,,,,,,,,,,,,
4,37,True,188,8,0,0.0,0.7,0.25,0.6,0.8,0.75,0.375,,,,,,,,,,,,,,
4,38,True,695,44,0,0.0,0.7,0.15,0.65,0.85,0.25,0.1,,,,,,,,,,,,,,
4,39,True,253,66,0,0.0,1.0,0.35,0.9,0.1,0.85,0.45,,,,,,,,,,,,,,
4,40,True,683,39,0,0.0,0.4,0.85,0.75,0.2,0.45,0.275,,,,,,,,,,,,,,
4,41,True,1746,827,0,0.0,0.65,0.1,0.1,0.4,0.35,0.125,,,,,,,,,,,,,,
4,42,True,245,6,0,0.0,0.7,0.9,0.25,0.7,0.1,0.175,,,,,,,,,,,,,,
4,43,False,,36123,225,0.2701080432172869,0.0,0.25,0.75,0.0,0.9,0.3,0.2826666666666666,0.0643739077577243,0.0182222222222222,0.0323377240241444,0.344,0.1082055656814585,0.1437777777777777,0.0494992205949363,0.4251111111111111,0.0596516637459033,0.2442222222222222,0.0345600211476844,111.08888888888887,123.0
4,44,True,218,1,0,0.0,0.3,0.2,0.45,0.5,0.4,0.5,,,,,,,,,,,,,,
4,45,True,232,2,0,0.0,0.2,0.8,0.35,0.85,0.15,0.075,,,,,,,,,,,,,,
4,46,True,277,4,0,0.0,0.95,0.6,0.15,1.0,0.6,0.25,,,,,,,,,,,,,,
4,47,True,360,25,0,0.0,1.0,0.75,0.6,0.25,0.7,0.3,,,,,,,,,,,,,,
4,48,True,5526,1704,0,0.0,0.2,0.3,0.65,0.5,0.55,0.125,,,,,,,,,,,,,,
4,49,True,248,2,0,0.0,0.0,0.25,0.9,0.8,0.35,0.5,,,,,,,,,,,,,,
4,50,True,202,1,0,0.0,0.1,0.75,0.15,0.25,0.3,0.225,,,,,,,,,,,,,,
4,51,True,467,25,0,0.0,0.1,0.9,0.1,0.0,0.1,0.225,,,,,,,,,,,,,,
4,52,True,1085,104,0,0.0,0.6,0.5,0.6,0.9,0.9,0.175,,,,,,,,,,,,,,
4,53,True,437,57,0,0.0,0.5,0.6,0.05,0.1,0.1,0.1,,,,,,,,,,,,,,
4,54,True,458,31,0,0.0,0.3,0.75,1.0,0.4,0.85,0.35,,,,,,,,,,,,,,
4,55,True,326,6,0,0.0,0.55,0.65,0.15,0.3,0.6,0.05,,,,,,,,,,,,,,
4,56,True,149,3,0,0.0,0.55,0.15,0.75,0.6,0.05,0.0,,,,,,,,,,,,,,
4,57,True,120,1,0,0.0,0.55,0.65,0.3,0.5,0.1,0.05,,,,,,,,,,,,,,
4,58,True,166,20,0,0.0,0.75,1.0,0.85,0.25,0.3,0.45,,,,,,,,,,,,,,
4,59,True,996,104,0,0.0,0.95,0.2,0.75,0.9,0.15,0.4,,,,,,,,,,,,,,
4,60,True,26,1,0,0.0,0.2,0.85,0.6,0.1,0.0,0.225,,,,,,,,,,,,,,
4,61,True,100,1,0,0.0,1.0,0.75,1.0,1.0,0.45,0.025,,,,,,,,,,,,,,
4,62,True,119,1,0,0.0,0.25,0.4,0.05,0.15,1.0,0.3,,,,,,,,,,,,,,
4,63,True,3179,833,0,0.0,0.25,0.15,0.8,0.35,0.1,0.275,,,,,,,,,,,,,,
4,64,True,334,12,0,0.0,0.45,1.0,0.0,0.7,0.75,0.25,,,,,,,,,,,,,,
4,65,True,159,4,0,0.0,0.8,0.5,0.2,1.0,0.85,0.1,,,,,,,,,,,,,,
4,66,True,106,1,0,0.0,0.75,0.65,0.05,0.9,0.7,0.275,,,,,,,,,,,,,,
4,67,True,3460,794,0,0.0,0.65,0.05,0.3,0.6,0.65,0.275,,,,,,,,,,,,,,
4,68,True,1096,270,0,0.0,0.8,0.25,0.4,0.15,0.4,0.125,,,,,,,,,,,,,,
4,69,True,1434,64,0,0.0,0.15,0.55,0.05,0.55,0.7,0.175,,,,,,,,,,,,,,
4,70,True,299,8,0,0.0,0.3,0.25,0.95,1.0,0.3,0.025,,,,,,,,,,,,,,
4,71,True,146,12,0,0.0,0.6,0.3,0.5,0.3,1.0,0.45,,,,,,,,,,,,,,
4,72,True,33,1,0,0.0,0.05,0.15,0.5,0.15,0.3,0.425,,,,,,,,,,,,,,
4,73,True,367,27,0,0.0,0.85,1.0,0.45,0.55,0.9,0.175,,,,,,,,,,,,,,
4,74,True,96,1,0,0.0,1.0,0.25,0.65,0.35,0.65,0.2,,,,,,,,,,,,,,
4,75,True,1849,456,0,0.0,0.6,0.1,0.8,0.8,0.75,0.3,,,,,,,,,,,,,,
4,76,True,682,60,0,0.0,0.85,0.55,0.3,0.4,0.1,0.5,,,,,,,,,,,,,,
4,77,True,546,10,0,0.0,0.05,0.7,1.0,0.85,0.9,0.3,,,,,,,,,,,,,,
4,78,False,,67170,367,0.4405762304921968,0.5,0.0,0.1,0.3,0.4,0.375,0.2374659400544959,0.0759560916516488,0.0220708446866485,0.0384022222775357,0.326566757493188,0.0852704323511694,0.15,0.0736365624146774,0.4779291553133515,0.0820584319962569,0.2556539509536785,0.0618767134025529,110.4441416893733,122.0
4,79,True,676,59,0,0.0,0.8,0.7,0.05,0.35,0.3,0.425,,,,,,,,,,,,,,
4,80,True,1198,60,0,0.0,0.55,0.6,0.5,0.6,0.75,0.35,,,,,,,,,,,,,,
4,81,True,6211,2981,0,0.0,0.5,0.1,0.25,0.05,1.0,0.4,,,,,,,,,,,,,,
4,82,True,1191,110,0,0.0,0.75,0.2,0.55,0.05,0.55,0.5,,,,,,,,,,,,,,
4,83,True,36,1,0,0.0,0.1,1.0,0.7,0.15,0.95,0.075,,,,,,,,,,,,,,
4,84,True,210,4,0,0.0,0.0,1.0,0.9,0.7,0.55,0.125,,,,,,,,,,,,,,
4,85,True,44,1,0,0.0,0.45,0.2,0.1,0.95,0.65,0.275,,,,,,,,,,,,,,
4,86,True,1281,317,0,0.0,0.55,0.5,0.25,0.05,0.0,0.05,,,,,,,,,,,,,,
4,87,True,258,8,0,0.0,0.95,0.75,0.55,1.0,0.4,0.375,,,,,,,,,,,,,,
4,88,True,436,12,0,0.0,0.65,0.45,0.75,0.9,0.65,0.35,,,,,,,,,,,,,,
4,89,True,2263,233,0,0.0,0.1,0.75,0.0,0.4,0.05,0.475,,,,,,,,,,,,,,
4,90,True,34,1,0,0.0,0.8,0.75,0.8,1.0,0.8,0.05,,,,,,,,,,,,,,
4,91,True,51,1,0,0.0,0.4,0.9,0.3,0.95,0.0,0.025,,,,,,,,,,,,,,
4,92,True,296,5,0,0.0,0.45,0.25,0.3,0.95,0.1,0.15,,,,,,,,,,,,,,
4,93,False,,48018,241,0.2893157262905162,0.55,0.0,0.4,0.05,0.5,0.125,0.2329875518672199,0.059571393154671,0.016804979253112,0.026121312424128,0.3221991701244813,0.073972475531381,0.15850622406639,0.0595648898457794,0.4284232365145228,0.0745053071120791,0.2075726141078838,0.0553395770997699,108.6182572614108,117.0
4,94,True,1259,99,0,0.0,0.45,1.0,0.35,0.4,0.9,0.275,,,,,,,,,,,,,,
4,95,True,639,23,0,0.0,0.35,0.95,0.45,0.05,0.6,0.375,,,,,,,,,,,,,,
4,96,True,822,47,0,0.0,0.65,0.65,0.3,0.5,0.9,0.125,,,,,,,,,,,,,,
4,97,True,838,110,0,0.0,0.6,0.3,0.75,0.55,0.4,0.3,,,,,,,,,,,,,,
4,98,True,252,10,0,0.0,0.05,0.75,1.0,0.25,0.85,0.025,,,,,,,,,,,,,,
4,99,True,135,3,0,0.0,0.0,0.4,0.8,0.2,0.45,0.075,,,,,,,,,,,,,,
5,0,True,811,41,0,0.0,0.3,0.45,0.35,0.85,0.55,0.5,,,,,,,,,,,,,,
5,1,True,780,62,0,0.0,0.15,0.5,0.55,0.35,0.4,0.5,,,,,,,,,,,,,,
5,2,True,6118,2852,0,0.0,0.0,0.0,0.6,0.75,0.75,0.3,,,,,,,,,,,,,,
5,3,True,441,31,0,0.0,0.95,1.0,0.35,0.2,0.3,0.325,,,,,,,,,,,,,,
5,4,True,166,3,0,0.0,0.1,0.2,0.55,0.45,0.7,0.025,,,,,,,,,,,,,,
5,5,True,863,274,0,0.0,1.0,0.3,0.7,0.1,0.05,0.2,,,,,,,,,,,,,,
5,6,True,225,3,0,0.0,0.0,0.2,0.65,0.35,0.6,0.5,,,,,,,,,,,,,,
5,7,True,721,62,0,0.0,0.5,0.5,0.3,0.5,1.0,0.05,,,,,,,,,,,,,,
5,8,True,434,17,0,0.0,0.25,0.5,0.5,0.5,0.0,0.2,,,,,,,,,,,,,,
5,9,True,154,2,0,0.0,0.55,0.4,0.45,0.35,0.25,0.45,,,,,,,,,,,,,,
5,10,True,653,46,0,0.0,0.25,0.65,0.35,0.25,0.3,0.15,,,,,,,,,,,,,,
5,11,True,30,1,0,0.0,0.65,0.8,0.15,0.8,0.6,0.5,,,,,,,,,,,,,,
5,12,True,630,48,0,0.0,0.6,0.65,0.15,0.25,0.5,0.25,,,,,,,,,,,,,,
5,13,True,411,14,0,0.0,0.4,0.9,0.2,0.9,0.1,0.45,,,,,,,,,,,,,,
5,14,True,259,48,0,0.0,0.95,0.45,0.85,0.2,0.3,0.475,,,,,,,,,,,,,,
5,15,True,396,16,0,0.0,0.75,0.45,0.2,0.8,1.0,0.325,,,,,,,,,,,,,,
5,16,True,550,48,0,0.0,0.95,0.55,0.85,0.75,0.35,0.175,,,,,,,,,,,,,,
5,17,True,1719,460,0,0.0,0.4,0.5,0.2,0.55,0.9,0.45,,,,,,,,,,,,,,
5,18,True,276,20,0,0.0,0.9,0.65,0.15,0.75,0.25,0.1,,,,,,,,,,,,,,
5,19,True,18,1,0,0.0,0.55,0.45,1.0,0.3,0.35,0.275,,,,,,,,,,,,,,
5,20,True,516,26,0,0.0,0.85,0.2,0.65,0.85,0.8,0.15,,,,,,,,,,,,,,
5,21,True,1172,149,0,0.0,0.75,0.35,0.8,0.35,0.8,0.025,,,,,,,,,,,,,,
5,22,True,34,1,0,0.0,0.7,0.0,0.4,0.7,0.45,0.5,,,,,,,,,,,,,,
5,23,True,968,189,0,0.0,0.4,0.8,0.55,0.1,0.15,0.075,,,,,,,,,,,,,,
5,24,True,2908,685,0,0.0,0.75,0.2,0.6,0.1,0.3,0.225,,,,,,,,,,,,,,
5,25,True,308,26,0,0.0,0.9,0.8,0.8,0.5,0.7,0.225,,,,,,,,,,,,,,
5,26,True,252,5,0,0.0,1.0,0.65,0.6,0.9,0.4,0.175,,,,,,,,,,,,,,
5,27,True,294,12,0,0.0,0.2,0.45,0.1,0.85,0.7,0.375,,,,,,,,,,,,,,
5,28,True,2015,222,0,0.0,0.25,0.15,0.45,0.6,0.85,0.475,,,,,,,,,,,,,,
5,29,True,4214,441,0,0.0,0.05,0.05,0.65,0.8,0.6,0.025,,,,,,,,,,,,,,
5,30,True,296,9,0,0.0,0.5,0.4,0.75,0.95,0.8,0.25,,,,,,,,,,,,,,
5,31,True,854,29,0,0.0,0.3,0.8,0.75,0.8,0.95,0.2,,,,,,,,,,,,,,
5,32,True,206,18,0,0.0,0.9,0.9,0.65,0.2,0.3,0.075,,,,,,,,,,,,,,
5,33,True,123,4,0,0.0,0.4,0.2,0.85,0.15,0.8,0.375,,,,,,,,,,,,,,
5,34,True,206,9,0,0.0,0.7,0.85,0.4,0.25,0.1,0.425,,,,,,,,,,,,,,
5,35,True,273,70,0,0.0,1.0,0.5,0.9,0.2,0.15,0.35,,,,,,,,,,,,,,
5,36,True,611,20,0,0.0,0.05,0.35,0.9,0.7,0.55,0.45,,,,,,,,,,,,,,
5,37,True,282,10,0,0.0,0.1,0.1,0.2,0.95,0.2,0.05,,,,,,,,,,,,,,
5,38,True,846,60,0,0.0,1.0,0.25,0.4,0.6,0.95,0.5,,,,,,,,,,,,,,
5,39,True,4715,7930,0,0.0,0.05,0.55,0.3,0.2,0.3,0.05,,,,,,,,,,,,,,
5,40,True,884,110,0,0.0,0.6,0.0,0.75,0.45,0.55,0.45,,,,,,,,,,,,,,
5,41,True,606,23,0,0.0,0.85,0.4,0.45,1.0,0.15,0.05,,,,,,,,,,,,,,
5,42,True,208,1,0,0.0,0.45,0.7,0.15,0.65,0.7,0.2,,,,,,,,,,,,,,
5,43,True,3583,1538,0,0.0,0.55,0.15,0.6,0.15,0.15,0.05,,,,,,,,,,,,,,
5,44,True,156,1,0,0.0,0.85,0.45,0.75,0.65,0.4,0.05,,,,,,,,,,,,,,
5,45,True,217,1,0,0.0,0.05,0.2,0.6,0.5,0.0,0.125,,,,,,,,,,,,,,
5,46,True,353,12,0,0.0,0.0,0.1,0.55,0.85,0.95,0.425,,,,,,,,,,,,,,
5,47,True,204,15,0,0.0,0.5,0.8,0.25,0.35,0.9,0.175,,,,,,,,,,,,,,
5,48,True,177,2,0,0.0,0.8,0.75,0.35,0.75,0.1,0.15,,,,,,,,,,,,,,
5,49,True,283,7,0,0.0,0.8,0.35,0.7,0.9,0.2,0.5,,,,,,,,,,,,,,
5,50,True,208,3,0,0.0,0.6,0.35,0.9,0.8,0.8,0.2,,,,,,,,,,,,,,
5,51,True,603,23,0,0.0,0.15,0.4,0.15,0.8,1.0,0.1,,,,,,,,,,,,,,
5,52,False,,116871,847,0.9988207547169812,0.5,0.1,0.3,0.15,0.8,0.325,0.2523612750885478,0.0706294640517315,0.0155844155844155,0.0287333076491397,0.3752656434474616,0.0757046023207537,0.1085596221959858,0.0621386150807594,0.3850059031877214,0.0973956922170426,0.2511806375442739,0.0320044522149186,118.22786304604486,134.0
5,53,True,1376,103,0,0.0,0.5,0.1,0.1,0.55,0.5,0.375,,,,,,,,,,,,,,
5,54,True,237,4,0,0.0,0.05,0.0,0.3,0.65,0.25,0.25,,,,,,,,,,,,,,
5,55,True,558,22,0,0.0,0.3,0.85,0.7,0.8,0.25,0.4,,,,,,,,,,,,,,
5,56,True,553,17,0,0.0,0.75,0.35,0.9,0.75,0.15,0.425,,,,,,,,,,,,,,
5,57,True,986,436,0,0.0,1.0,0.2,0.3,0.0,0.8,0.075,,,,,,,,,,,,,,
5,58,True,261,6,0,0.0,0.35,0.4,0.8,0.65,0.25,0.5,,,,,,,,,,,,,,
5,59,True,1493,134,0,0.0,0.35,0.15,0.8,0.8,0.2,0.05,,,,,,,,,,,,,,
5,60,True,1591,134,0,0.0,0.4,0.5,0.05,0.5,0.85,0.05,,,,,,,,,,,,,,
5,61,True,103,1,0,0.0,0.55,0.15,0.4,0.7,0.65,0.325,,,,,,,,,,,,,,
5,62,True,93,2,0,0.0,0.6,0.6,0.8,0.35,0.55,0.025,,,,,,,,,,,,,,
5,63,True,574,27,0,0.0,0.65,0.45,0.85,0.35,0.85,0.275,,,,,,,,,,,,,,
5,64,True,833,25,0,0.0,0.85,0.5,0.05,0.5,0.95,0.45,,,,,,,,,,,,,,
5,65,True,6709,2928,0,0.0,0.2,0.3,0.55,0.15,0.65,0.175,,,,,,,,,,,,,,
5,66,True,304,10,0,0.0,0.65,1.0,0.9,0.5,0.05,0.5,,,,,,,,,,,,,,
5,67,True,261,3,0,0.0,0.3,0.4,0.5,0.7,0.8,0.275,,,,,,,,,,,,,,
5,68,True,1626,187,0,0.0,0.2,0.3,0.15,0.6,0.55,0.3,,,,,,,,,,,,,,
5,69,True,63,1,0,0.0,1.0,0.15,0.5,0.75,1.0,0.4,,,,,,,,,,,,,,
5,70,True,187,10,0,0.0,0.7,0.3,0.65,0.55,0.35,0.375,,,,,,,,,,,,,,
5,71,True,1044,68,0,0.0,0.4,0.75,0.4,0.75,0.7,0.075,,,,,,,,,,,,,,
5,72,True,166,5,0,0.0,0.7,0.85,0.85,0.6,1.0,0.325,,,,,,,,,,,,,,
5,73,True,699,63,0,0.0,0.55,0.6,0.75,0.25,0.85,0.225,,,,,,,,,,,,,,
5,74,True,40,1,0,0.0,0.2,0.95,0.0,0.65,0.7,0.225,,,,,,,,,,,,,,
5,75,True,202,4,0,0.0,0.1,0.85,0.6,0.55,0.7,0.225,,,,,,,,,,,,,,
5,76,True,546,71,0,0.0,0.75,0.65,0.4,0.05,0.6,0.275,,,,,,,,,,,,,,
5,77,True,412,10,0,0.0,0.45,0.85,0.05,0.35,0.15,0.2,,,,,,,,,,,,,,
5,78,True,1202,98,0,0.0,0.2,0.0,1.0,1.0,0.3,0.375,,,,,,,,,,,,,,
5,79,True,491,24,0,0.0,0.55,1.0,0.0,0.8,0.0,0.25,,,,,,,,,,,,,,
5,80,True,1268,125,0,0.0,0.25,0.6,0.0,0.5,0.7,0.35,,,,,,,,,,,,,,
5,81,True,289,5,0,0.0,0.7,0.4,0.1,0.65,0.75,0.1,,,,,,,,,,,,,,
5,82,True,21,1,0,0.0,0.7,0.9,0.3,0.2,0.55,0.325,,,,,,,,,,,,,,
5,83,True,695,22,0,0.0,0.1,1.0,0.8,0.5,1.0,0.35,,,,,,,,,,,,,,
5,84,True,743,290,0,0.0,0.75,0.25,1.0,0.15,0.4,0.025,,,,,,,,,,,,,,
5,85,True,135,1,0,0.0,0.55,0.0,1.0,0.55,0.35,0.275,,,,,,,,,,,,,,
5,86,True,396,18,0,0.0,0.8,0.65,0.95,0.9,0.85,0.475,,,,,,,,,,,,,,
5,87,True,532,37,0,0.0,0.95,0.4,0.15,0.0,0.25,0.05,,,,,,,,,,,,,,
5,88,True,483,23,0,0.0,0.8,0.45,0.5,0.15,0.95,0.05,,,,,,,,,,,,,,
5,89,True,1430,461,0,0.0,0.95,0.05,0.45,0.8,0.05,0.0,,,,,,,,,,,,,,
5,90,False,,33381,1,0.0011792452830188,0.45,0.05,0.35,0.2,0.35,0.1,0.2,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.45,0.0,0.225,0.0,111.0,111.0
5,91,True,512,13,0,0.0,0.4,0.8,0.9,0.45,0.6,0.125,,,,,,,,,,,,,,
5,92,True,289,4,0,0.0,0.35,0.4,0.15,0.65,0.65,0.125,,,,,,,,,,,,,,
5,93,True,23,1,0,0.0,0.7,0.95,0.2,0.3,0.0,0.325,,,,,,,,,,,,,,
5,94,True,1878,511,0,0.0,0.3,0.8,0.0,0.15,0.2,0.325,,,,,,,,,,,,,,
5,95,True,181,6,0,0.0,0.45,0.6,1.0,0.1,0.55,0.2,,,,,,,,,,,,,,
5,96,True,153,2,0,0.0,0.2,0.45,0.7,1.0,0.3,0.125,,,,,,,,,,,,,,
5,97,True,372,32,0,0.0,0.65,0.7,0.6,0.75,0.35,0.2,,,,,,,,,,,,,,
5,98,True,742,77,0,0.0,0.95,0.2,1.0,0.15,0.9,0.25,,,,,,,,,,,,,,
5,99,True,609,83,0,0.0,0.5,0.35,0.65,0.0,0.8,0.475,,,,,,,,,,,,,,
6,0,True,1953,1077,0,0.0,0.85,0.0,1.0,0.75,0.05,0.075,,,,,,,,,,,,,,
6,1,True,18,1,0,0.0,0.6,0.15,0.9,0.75,0.6,0.25,,,,,,,,,,,,,,
6,2,True,125,3,0,0.0,0.4,0.5,0.1,0.2,0.2,0.375,,,,,,,,,,,,,,
6,3,True,1221,108,0,0.0,0.45,0.65,0.75,0.3,0.95,0.35,,,,,,,,,,,,,,
6,4,True,1408,270,0,0.0,0.75,0.35,0.2,0.15,0.7,0.35,,,,,,,,,,,,,,
6,5,True,1684,126,0,0.0,0.2,0.75,0.65,0.55,0.9,0.3,,,,,,,,,,,,,,
6,6,True,2766,579,0,0.0,0.55,0.2,0.7,0.8,0.6,0.075,,,,,,,,,,,,,,
6,7,True,40,1,0,0.0,1.0,0.05,1.0,0.65,0.1,0.4,,,,,,,,,,,,,,
6,8,True,1158,233,0,0.0,0.6,0.85,0.95,0.05,0.4,0.25,,,,,,,,,,,,,,
6,9,True,10657,15216,0,0.0,0.5,0.0,0.95,0.8,0.85,0.35,,,,,,,,,,,,,,
6,10,True,166,1,0,0.0,0.4,0.75,0.15,1.0,0.95,0.325,,,,,,,,,,,,,,
6,11,True,1890,180,0,0.0,0.8,0.15,0.0,0.95,0.4,0.125,,,,,,,,,,,,,,
6,12,True,1341,69,0,0.0,0.15,0.7,0.9,0.6,0.7,0.325,,,,,,,,,,,,,,
6,13,True,435,28,0,0.0,0.8,0.8,0.4,0.45,0.3,0.5,,,,,,,,,,,,,,
6,14,True,175,3,0,0.0,1.0,0.95,0.95,0.4,0.3,0.125,,,,,,,,,,,,,,
6,15,True,27,1,0,0.0,0.6,0.4,0.6,0.85,0.3,0.225,,,,,,,,,,,,,,
6,16,True,301,5,0,0.0,0.1,0.4,0.3,0.9,0.6,0.275,,,,,,,,,,,,,,
6,17,True,859,132,0,0.0,0.9,0.5,0.3,0.7,0.45,0.4,,,,,,,,,,,,,,
6,18,True,199,2,0,0.0,0.1,0.0,0.05,0.9,0.75,0.1,,,,,,,,,,,,,,
6,19,True,145,6,0,0.0,1.0,0.45,0.1,0.1,0.8,0.025,,,,,,,,,,,,,,
6,20,True,338,6,0,0.0,0.95,0.5,0.0,0.7,0.25,0.225,,,,,,,,,,,,,,
6,21,True,270,6,0,0.0,0.45,0.15,0.45,0.65,0.0,0.15,,,,,,,,,,,,,,
6,22,True,256,4,0,0.0,0.15,0.95,0.9,0.9,0.1,0.3,,,,,,,,,,,,,,
6,23,True,8637,13261,0,0.0,0.2,0.55,0.85,0.0,1.0,0.25,,,,,,,,,,,,,,
6,24,True,24,1,0,0.0,0.95,0.95,0.05,0.8,0.35,0.125,,,,,,,,,,,,,,
6,25,True,152,2,0,0.0,0.2,0.8,0.05,0.15,0.45,0.5,,,,,,,,,,,,,,
6,26,True,257,8,0,0.0,0.45,0.1,0.95,0.7,0.0,0.125,,,,,,,,,,,,,,
6,27,True,392,8,0,0.0,0.05,0.2,0.75,0.35,0.6,0.1,,,,,,,,,,,,,,
6,28,True,1819,132,0,0.0,0.95,0.1,0.5,0.3,0.25,0.275,,,,,,,,,,,,,,
6,29,True,231,18,0,0.0,0.8,0.65,0.15,0.65,0.4,0.05,,,,,,,,,,,,,,
6,30,True,346,24,0,0.0,0.5,0.25,0.45,0.75,0.85,0.325,,,,,,,,,,,,,,
6,31,True,4149,2925,0,0.0,0.15,0.6,0.7,0.0,0.65,0.0,,,,,,,,,,,,,,
