founder_id,is_extinct,extinction_step,total_individuals_ever_born,final_alive_count,final_lineage_share,founder_exploration_tendency,founder_site_fidelity,founder_risk_tolerance,founder_reproduction_timing,founder_gene_exchange_probability,founder_gene_exchange_fraction,final_mean_exploration_tendency,final_std_exploration_tendency,final_mean_site_fidelity,final_std_site_fidelity,final_mean_risk_tolerance,final_std_risk_tolerance,final_mean_reproduction_timing,final_std_reproduction_timing,final_mean_gene_exchange_probability,final_std_gene_exchange_probability,final_mean_gene_exchange_fraction,final_std_gene_exchange_fraction,final_mean_generation,final_max_generation
88,False,,3,3,0.003472222222222222,0.8,0.55,1.0,0.95,0.7,0.175,0.8000000000000002,1.1102230246251565e-16,0.55,0.0,1.0,0.0,0.9333333333333332,0.023570226039551553,0.7166666666666667,0.023570226039551605,0.17499999999999996,2.7755575615628914e-17,0.6666666666666666,1
89,False,,13,7,0.008101851851851851,0.8,0.35,0.7,0.15,0.15,0.0,0.8499999999999999,1.1102230246251565e-16,0.37857142857142856,0.024743582965269698,0.7000000000000001,1.1102230246251565e-16,0.15,0.0,0.16428571428571428,0.02258769757263129,0.0035714285714285718,0.008748177652797066,2.4285714285714284,4
90,True,31,1,0,0.0,0.8,0.8,0.05,0.1,0.0,0.25,,,,,,,,,,,,,,
91,False,,21,17,0.019675925925925927,0.15,0.65,0.05,0.25,0.75,0.35,0.1588235294117647,0.025640582020827495,0.6588235294117648,0.04921529567847502,0.0735294117647059,0.06443794794178426,0.25,0.0,0.7382352941176471,0.06070519835455968,0.32794117647058824,0.03308006435059409,2.0,3
92,False,,36,10,0.011574074074074073,0.85,0.6,0.95,0.1,0.1,0.1,0.85,0.022360679774997894,0.595,0.026925824035672508,0.945,0.014999999999999979,0.11499999999999999,0.022912878474779196,0.1,0.0,0.1,0.0,4.2,5
93,False,,12,8,0.009259259259259259,0.85,0.45,0.9,0.85,0.15,0.25,0.85,0.0,0.45,0.0,0.9,0.0,0.85,0.0,0.15,0.0,0.25,0.0,2.125,4
94,False,,36,29,0.03356481481481482,0.4,0.7,0.2,0.1,0.2,0.3,0.3982758620689656,0.024504604144055,0.6999999999999997,0.013130643285972252,0.21206896551724141,0.06386296268086944,0.11034482758620691,0.040213461343760686,0.20862068965517244,0.029562807240486624,0.30000000000000004,0.011371470653683545,2.5172413793103448,6
95,False,,10,7,0.008101851851851851,0.75,0.2,0.6,0.95,1.0,0.5,0.75,0.0,0.19999999999999998,2.7755575615628914e-17,0.6,0.0,0.9500000000000001,1.1102230246251565e-16,1.0,0.0,0.5,0.0,1.0,2
96,False,,2,1,0.0011574074074074073,0.35,0.35,0.35,0.7,0.15,0.125,0.35,0.0,0.35,0.0,0.35,0.0,0.7,0.0,0.15,0.0,0.125,0.0,0.0,0
97,False,,42,23,0.02662037037037037,0.3,0.3,0.85,0.0,0.85,0.3,0.30652173913043473,0.016839058026988762,0.3195652173913043,0.024402113392003957,0.8456521739130437,0.014088566735669241,0.002173913043478261,0.010196555999616152,0.8456521739130437,0.014088566735669241,0.30326086956521736,0.013400900006454296,2.9130434782608696,5
98,False,,20,16,0.018518518518518517,0.0,0.0,0.35,0.1,0.25,0.325,0.028125,0.1089276566120836,0.003125,0.012103072956898178,0.3625,0.04841229182759273,0.109375,0.036309218870694535,0.259375,0.036309218870694535,0.32343750000000004,0.006051536478449094,1.6875,3
99,False,,16,9,0.010416666666666666,0.25,0.5,0.65,0.0,0.75,0.375,0.2611111111111111,0.03142696805273544,0.5111111111111111,0.020786985482077473,0.65,0.0,0.0,0.0,0.75,0.0,0.375,0.0,1.3333333333333333,2
