step,simulation_year,day_of_year,month,day_of_month,food_respawn_rate,population_size,food_count,food_respawn_count,food_consumed_count,average_energy,average_age,birth_count,gene_exchange_eligible_count,gene_exchange_event_count,gene_exchange_selected_loci_count,gene_exchange_changed_bit_count,gene_exchange_eligible_rate,gene_exchange_event_rate,gene_exchange_birth_rate,death_count,age_death_count,energy_death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,shared_food_cell_count,shared_food_consumer_count,mean_consumers_per_shared_food,birth_rate,death_rate,age_death_rate,energy_death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing,average_gene_exchange_probability,std_gene_exchange_probability,min_gene_exchange_probability,max_gene_exchange_probability,average_gene_exchange_fraction,std_gene_exchange_fraction,min_gene_exchange_fraction,max_gene_exchange_fraction,active_lineage_count,largest_lineage_share,average_generation,max_generation
75,1,8,1,8,0.01030444,887,695,103,114,12.80018789928597,29.259301014656145,17,8,6,138,48,0.47058823529411764,0.75,0.35294117647058826,7,0,7,539,0.6145952109464082,338,133,0.1516533637400228,0.22263450834879406,120,13,0.22263450834879406,0.038461538461538464,0.1516533637400228,15,34,2.2666666666666666,0.019384264538198404,0.00798175598631699,0.0,0.00798175598631699,0.5326944757609922,0.280936708666088,0.0,1.0,0.4830890642615558,0.2913374205817975,0.0,1.0,0.5024802705749718,0.31893379203715033,0.0,1.0,0.3840473506200676,0.29079599580105603,0.0,1.0,0.5060879368658399,0.3041374317401332,0.0,1.0,0.253184892897407,0.14459104432405284,0.0,0.5,96,0.048478015783540024,2.043968432919955,7
76,1,8,1,8,0.01030444,890,686,103,112,12.737490636704107,30.04044943820225,9,3,2,60,36,0.3333333333333333,0.6666666666666666,0.2222222222222222,6,0,6,537,0.6054114994363021,350,123,0.1386696730552424,0.2122905027932961,114,9,0.2122905027932961,0.025714285714285714,0.1386696730552424,8,19,2.375,0.010146561443066516,0.006764374295377677,0.0,0.006764374295377677,0.5312359550561798,0.2813423690006082,0.0,1.0,0.4845505617977528,0.2912874757192975,0.0,1.0,0.5017415730337079,0.3183080279088692,0.0,1.0,0.3862921348314607,0.29023966084023733,0.0,1.0,0.5063483146067416,0.3036419979953327,0.0,1.0,0.25308988764044943,0.14482264554200466,0.0,0.5,96,0.048314606741573035,2.041573033707865,7
77,1,8,1,8,0.01030444,891,667,103,122,12.7575009352787,30.800224466891134,11,3,2,63,6,0.2727272727272727,0.6666666666666666,0.18181818181818182,10,0,10,522,0.5865168539325842,368,140,0.15730337078651685,0.2624521072796935,137,3,0.2624521072796935,0.008152173913043478,0.15730337078651685,17,35,2.0588235294117645,0.012359550561797753,0.011235955056179775,0.0,0.011235955056179775,0.5322109988776655,0.28196947310356474,0.0,1.0,0.48327721661054995,0.2914433113567109,0.0,1.0,0.4993265993265993,0.3182877097413377,0.0,1.0,0.38636363636363635,0.2902586372923359,0.0,1.0,0.5056677890011223,0.30386377874494785,0.0,1.0,0.25308641975308643,0.1451479076340711,0.0,0.5,96,0.04713804713804714,2.0437710437710437,7
78,1,8,1,8,0.01030444,893,636,103,134,12.79972004479282,31.452407614781634,14,2,2,60,33,0.14285714285714285,1.0,0.14285714285714285,12,0,12,547,0.6139169472502806,344,161,0.18069584736251404,0.27787934186471663,152,9,0.27787934186471663,0.02616279069767442,0.18069584736251404,20,47,2.35,0.015712682379349047,0.013468013468013467,0.0,0.013468013468013467,0.5309070548712206,0.2819643248691951,0.0,1.0,0.48465845464725643,0.29160485933034436,0.0,1.0,0.49820828667413214,0.3185337580993767,0.0,1.0,0.3882978723404255,0.29012337176886815,0.0,1.0,0.5048152295632699,0.3045277851147875,0.0,1.0,0.25184770436730125,0.14461963583164747,0.0,0.5,96,0.048152295632698766,2.0470324748040314,7
79,1,8,1,8,0.01030444,906,628,103,111,12.545860927152304,31.836644591611478,18,4,3,111,62,0.2222222222222222,0.75,0.16666666666666666,5,0,5,524,0.5867861142217246,369,128,0.1433370660694289,0.23091603053435114,121,7,0.23091603053435114,0.018970189701897018,0.1433370660694289,14,31,2.2142857142857144,0.020156774916013438,0.005599104143337066,0.0,0.005599104143337066,0.5322847682119205,0.28185206327740825,0.0,1.0,0.4821192052980133,0.2914440925448313,0.0,1.0,0.4992273730684327,0.3186780419770918,0.0,1.0,0.3903421633554084,0.291505936026709,0.0,1.0,0.5039183222958058,0.3028809242192465,0.0,1.0,0.25182119205298015,0.14445029787964928,0.0,0.5,96,0.04856512141280353,2.056291390728477,7
80,1,9,1,9,0.01070566,912,607,107,128,12.470559210526304,32.30482456140351,18,5,2,42,23,0.2777777777777778,0.4,0.1111111111111111,12,0,12,551,0.608167770419426,355,144,0.15894039735099338,0.24682395644283123,136,8,0.24682395644283123,0.022535211267605635,0.15894039735099338,15,31,2.066666666666667,0.019867549668874173,0.013245033112582781,0.0,0.013245033112582781,0.5317982456140351,0.28270282828392285,0.0,1.0,0.4811951754385965,0.2908227086584892,0.0,1.0,0.49895833333333334,0.3191812277666494,0.0,1.0,0.390844298245614,0.2910696582132914,0.0,1.0,0.5059210526315789,0.30257126591977546,0.0,1.0,0.2501644736842105,0.1446315468765925,0.0,0.5,96,0.049342105263157895,2.057017543859649,7
81,1,9,1,9,0.01070566,903,583,107,131,12.671373200442954,33.25027685492802,7,2,2,72,34,0.2857142857142857,1.0,0.2857142857142857,16,0,16,566,0.6206140350877193,346,159,0.17434210526315788,0.2579505300353357,146,13,0.2579505300353357,0.03757225433526012,0.17434210526315788,24,52,2.1666666666666665,0.007675438596491228,0.017543859649122806,0.0,0.017543859649122806,0.5296234772978959,0.28293093433140254,0.0,1.0,0.48205980066445187,0.2921535131949709,0.0,1.0,0.49335548172757476,0.3172681230349062,0.0,1.0,0.3925249169435216,0.2912759633233271,0.0,1.0,0.5041528239202658,0.3019628054774362,0.0,1.0,0.25124584717607973,0.14425304387286156,0.0,0.5,96,0.04983388704318937,2.05094130675526,7
82,1,9,1,9,0.01070566,900,569,107,121,12.740499999999987,33.99,8,3,2,87,0,0.375,0.6666666666666666,0.25,11,0,11,547,0.6057585825027686,356,142,0.15725359911406422,0.2522851919561243,138,4,0.2522851919561243,0.011235955056179775,0.15725359911406422,16,37,2.3125,0.008859357696566999,0.012181616832779624,0.0,0.012181616832779624,0.529,0.283094212822045,0.0,1.0,0.48033333333333333,0.2913796683214378,0.0,1.0,0.4918888888888889,0.31671190709975755,0.0,1.0,0.39605555555555555,0.29170665863390577,0.0,1.0,0.5043888888888889,0.30092480398651256,0.0,1.0,0.25283333333333335,0.14436749018467496,0.0,0.5,96,0.04888888888888889,2.046666666666667,7
83,1,9,1,9,0.01070566,900,566,107,110,12.693814814814802,34.714444444444446,11,4,4,78,21,0.36363636363636365,1.0,0.36363636363636365,11,0,11,539,0.5988888888888889,361,124,0.13777777777777778,0.22077922077922077,119,5,0.22077922077922077,0.013850415512465374,0.13777777777777778,12,26,2.1666666666666665,0.012222222222222223,0.012222222222222223,0.0,0.012222222222222223,0.5292222222222223,0.28323813215415194,0.0,1.0,0.4783888888888889,0.2918564409067674,0.0,1.0,0.4918333333333333,0.31667978043022155,0.0,1.0,0.39805555555555555,0.2919267359044088,0.0,1.0,0.5029444444444444,0.30014755116298353,0.0,1.0,0.25375,0.1441853311617455,0.0,0.5,96,0.04777777777777778,2.048888888888889,7
84,1,9,1,9,0.01070566,907,563,107,110,12.533535464902595,35.25909592061742,13,2,0,0,0,0.15384615384615385,0.0,0.0,6,0,6,547,0.6077777777777778,353,128,0.14222222222222222,0.2230347349177331,122,6,0.2230347349177331,0.0169971671388102,0.14222222222222222,14,32,2.2857142857142856,0.014444444444444444,0.006666666666666667,0.0,0.006666666666666667,0.5289966923925028,0.28366476127941204,0.0,1.0,0.4778390297684674,0.29163184660849417,0.0,1.0,0.4919514884233738,0.3168133884721488,0.0,1.0,0.3980154355016538,0.2920698059314382,0.0,1.0,0.5019845644983462,0.2999658705024051,0.0,1.0,0.2528941565600882,0.14386298240220016,0.0,0.5,96,0.04851157662624035,2.056229327453142,7
85,1,9,1,9,0.01070566,910,539,107,131,12.53987179487178,35.87472527472527,13,5,4,210,25,0.38461538461538464,0.8,0.3076923076923077,10,0,10,556,0.6130099228224918,351,158,0.17420066152149946,0.26798561151079137,149,9,0.26798561151079137,0.02564102564102564,0.17420066152149946,22,49,2.227272727272727,0.014332965821389196,0.011025358324145534,0.0,0.011025358324145534,0.5307142857142857,0.28283112600962856,0.0,1.0,0.4774725274725275,0.29319795438244695,0.0,1.0,0.49126373626373626,0.31661507586872584,0.0,1.0,0.399010989010989,0.29237397001234583,0.0,1.0,0.5015384615384615,0.2997303662906947,0.0,1.0,0.2543131868131868,0.14428183554372392,0.0,0.5,96,0.04835164835164835,2.0615384615384613,7
86,1,9,1,9,0.01070566,913,519,107,127,12.533461117196042,36.526834611171964,12,6,3,120,0,0.5,0.5,0.25,9,0,9,549,0.6032967032967033,361,152,0.16703296703296702,0.26229508196721313,144,8,0.26229508196721313,0.0221606648199446,0.16703296703296702,22,47,2.1363636363636362,0.013186813186813187,0.00989010989010989,0.0,0.00989010989010989,0.5299561883899233,0.28289730515797934,0.0,1.0,0.47677984665936474,0.29334109044611645,0.0,1.0,0.4903614457831325,0.31525677693421283,0.0,1.0,0.40082146768893756,0.29388973481794456,0.0,1.0,0.4997261774370208,0.2987330522753578,0.0,1.0,0.25440854326396495,0.1440747593048248,0.0,0.5,96,0.04819277108433735,2.0657174151150053,7
87,1,9,1,9,0.01070566,915,502,107,124,12.527777777777763,37.19672131147541,10,2,1,54,0,0.2,0.5,0.1,8,0,8,561,0.6144578313253012,352,149,0.16319824753559695,0.2531194295900178,142,7,0.2531194295900178,0.019886363636363636,0.16319824753559695,21,46,2.1904761904761907,0.01095290251916758,0.008762322015334063,0.0,0.008762322015334063,0.5287978142076503,0.28242447144630556,0.0,1.0,0.47775956284153004,0.29294977488517276,0.0,1.0,0.4875409836065574,0.3150469948691491,0.0,1.0,0.40120218579234973,0.29404597535697985,0.0,1.0,0.49655737704918035,0.29816681387046845,0.0,1.0,0.2553551912568306,0.14371157196159884,0.0,0.5,96,0.04918032786885246,2.07431693989071,7
88,1,9,1,9,0.01070566,920,496,107,113,12.426231884057955,37.69456521739131,11,0,0,0,0,0.0,0.0,0.0,6,0,6,535,0.5846994535519126,380,135,0.14754098360655737,0.22429906542056074,120,15,0.22429906542056074,0.039473684210526314,0.14754098360655737,20,42,2.1,0.012021857923497269,0.006557377049180328,0.0,0.006557377049180328,0.5303260869565217,0.2825137591376381,0.0,1.0,0.4770652173913043,0.29273091235986626,0.0,1.0,0.48945652173913046,0.3151306289890466,0.0,1.0,0.40456521739130435,0.2949683588170325,0.0,1.0,0.49831521739130435,0.29706881172359,0.0,1.0,0.2553532608695652,0.14350715854822058,0.0,0.5,96,0.04891304347826087,2.0804347826086955,7
89,1,9,1,9,0.01070566,918,493,107,110,12.421968046477835,38.56318082788671,8,3,3,135,26,0.375,1.0,0.375,10,0,10,534,0.5804347826086956,386,140,0.15217391304347827,0.24719101123595505,132,8,0.24719101123595505,0.02072538860103627,0.15217391304347827,23,53,2.3043478260869565,0.008695652173913044,0.010869565217391304,0.0,0.010869565217391304,0.5293028322440088,0.2821906095193652,0.0,1.0,0.477124183006536,0.29334411715757247,0.0,1.0,0.48992374727668847,0.3144994547523933,0.0,1.0,0.4043572984749455,0.2953019406848226,0.0,1.0,0.4981481481481482,0.29703849037181335,0.0,1.0,0.2556917211328976,0.14356052733155128,0.0,0.5,96,0.049019607843137254,2.0751633986928106,7
90,1,10,1,10,0.01101515,915,510,110,93,12.357522768670293,39.43606557377049,6,1,1,12,6,0.16666666666666666,1.0,0.16666666666666666,9,0,9,518,0.5642701525054467,400,113,0.12309368191721133,0.19884169884169883,103,10,0.19884169884169883,0.025,0.12309368191721133,18,38,2.111111111111111,0.006535947712418301,0.00980392156862745,0.0,0.00980392156862745,0.5295628415300546,0.28142460605368563,0.0,1.0,0.47704918032786886,0.2933470552929668,0.0,1.0,0.49010928961748634,0.31390017742765425,0.0,1.0,0.40508196721311474,0.2944548892546465,0.0,1.0,0.49989071038251365,0.2969701077320419,0.0,1.0,0.25527322404371583,0.1433791324490631,0.0,0.5,96,0.048087431693989074,2.06775956284153,7
91,1,10,1,10,0.01101515,908,508,110,112,12.41448237885461,40.30066079295154,10,0,0,0,0,0.0,0.0,0.0,17,0,17,551,0.6021857923497268,364,128,0.13989071038251366,0.2250453720508167,124,4,0.2250453720508167,0.01098901098901099,0.13989071038251366,15,31,2.066666666666667,0.01092896174863388,0.018579234972677595,0.0,0.018579234972677595,0.531057268722467,0.28100508920020784,0.0,1.0,0.47830396475770925,0.29207141895917677,0.0,1.0,0.4878854625550661,0.31455468153267924,0.0,1.0,0.4061123348017621,0.2944298913989105,0.0,1.0,0.49812775330396475,0.2961515588235705,0.0,1.0,0.2560022026431718,0.14353654615899775,0.0,0.5,96,0.048458149779735685,2.0704845814977975,7
92,1,10,1,10,0.01101515,904,510,110,108,12.441943215339217,41.198008849557525,7,0,0,0,0,0.0,0.0,0.0,11,0,11,522,0.5748898678414097,386,120,0.13215859030837004,0.21455938697318008,112,8,0.21455938697318008,0.02072538860103627,0.13215859030837004,11,23,2.090909090909091,0.007709251101321586,0.012114537444933921,0.0,0.012114537444933921,0.5327986725663717,0.28147057595951536,0.0,1.0,0.47688053097345134,0.29245074295440815,0.0,1.0,0.48993362831858406,0.31489286704956293,0.0,1.0,0.4083517699115044,0.2941717112962358,0.0,1.0,0.5,0.29590681085092413,0.0,1.0,0.2545630530973451,0.14372687349935584,0.0,0.5,96,0.04756637168141593,2.0575221238938055,7
93,1,10,1,10,0.01101515,899,502,110,118,12.54399332591767,42.062291434927694,5,1,0,0,0,0.2,0.0,0.0,10,0,10,535,0.5918141592920354,369,135,0.14933628318584072,0.2261682242990654,121,14,0.2261682242990654,0.037940379403794036,0.14933628318584072,16,33,2.0625,0.0055309734513274336,0.011061946902654867,0.0,0.011061946902654867,0.5317575083426029,0.28228336242845414,0.0,1.0,0.4745828698553949,0.29270271884592236,0.0,1.0,0.4907119021134594,0.3146231115424083,0.0,1.0,0.4112347052280311,0.29498313421970224,0.0,1.0,0.49822024471635146,0.29617913962535763,0.0,1.0,0.2540322580645161,0.14379454840797445,0.0,0.5,95,0.04671857619577308,2.050055617352614,7
94,1,10,1,10,0.01101515,894,489,110,123,12.653113348247558,42.81208053691275,9,2,1,51,25,0.2222222222222222,0.5,0.1111111111111111,14,0,14,540,0.6006674082313682,359,153,0.17018909899888765,0.2759259259259259,149,4,0.2759259259259259,0.011142061281337047,0.17018909899888765,25,55,2.2,0.010011123470522803,0.01557285873192436,0.0,0.01557285873192436,0.5321588366890381,0.28135167005536327,0.0,1.0,0.4748881431767338,0.29188069260997057,0.0,1.0,0.489317673378076,0.3136001596897718,0.0,1.0,0.414317673378076,0.2960907370840577,0.0,1.0,0.4963646532438479,0.2953416955661164,0.0,1.0,0.25461409395973156,0.14318638165288539,0.0,0.5,94,0.04697986577181208,2.0436241610738257,7
95,1,10,1,10,0.01101515,887,494,110,105,12.725009394964282,43.65839909808343,6,2,0,0,0,0.3333333333333333,0.0,0.0,13,0,13,512,0.5727069351230425,382,123,0.13758389261744966,0.2265625,116,7,0.2265625,0.01832460732984293,0.13758389261744966,14,32,2.2857142857142856,0.006711409395973154,0.0145413870246085,0.0,0.0145413870246085,0.5337655016910936,0.2811460344720905,0.0,1.0,0.4741262683201804,0.29065431347447257,0.0,1.0,0.4923900789177001,0.313697326157257,0.0,1.0,0.41476888387824123,0.2960973658786329,0.0,1.0,0.4976888387824126,0.2947162702572509,0.0,1.0,0.25535512965050733,0.14277335629371912,0.0,0.5,94,0.04509582863585118,2.0462232243517473,7
96,1,10,1,10,0.01101515,879,494,110,110,12.838775123246094,44.60864618885097,5,2,0,0,0,0.4,0.0,0.0,13,0,13,531,0.5986471251409244,356,147,0.1657271702367531,0.263653483992467,140,7,0.263653483992467,0.019662921348314606,0.1657271702367531,30,67,2.2333333333333334,0.005636978579481398,0.014656144306651634,0.0,0.014656144306651634,0.5316837315130831,0.28119909844499963,0.0,1.0,0.4743458475540387,0.29210116934244096,0.0,1.0,0.48754266211604097,0.3130296960585826,0.0,1.0,0.41626848691695106,0.2972520345697314,0.0,1.0,0.49579067121729237,0.2934910608951732,0.0,1.0,0.255745164960182,0.14253210291222618,0.0,0.5,94,0.04664391353811149,2.0273037542662116,8
97,1,10,1,10,0.01101515,877,502,110,102,12.81655264158113,45.40592930444698,6,5,5,147,68,0.8333333333333334,1.0,0.8333333333333334,8,0,8,529,0.6018202502844141,350,125,0.1422070534698521,0.22684310018903592,120,5,0.22684310018903592,0.014285714285714285,0.1422070534698521,23,46,2.0,0.006825938566552901,0.009101251422070534,0.0,0.009101251422070534,0.5315849486887115,0.279894704344906,0.0,1.0,0.4757126567844926,0.2919339040279352,0.0,1.0,0.48597491448118585,0.31214944570137326,0.0,1.0,0.4168757126567845,0.2968386057620981,0.0,1.0,0.4962941847206385,0.2926707438582447,0.0,1.0,0.25590079817559863,0.1423909627825626,0.0,0.5,94,0.04789053591790194,2.0285062713797037,8
98,1,10,1,10,0.01101515,869,502,110,110,12.90233985423857,46.2819332566168,10,4,3,99,30,0.4,0.75,0.3,18,0,18,541,0.6168757126567845,336,133,0.1516533637400228,0.22920517560073936,124,9,0.22920517560073936,0.026785714285714284,0.1516533637400228,21,44,2.0952380952380953,0.011402508551881414,0.020524515393386546,0.0,0.020524515393386546,0.5335443037974684,0.27970205162000805,0.0,1.0,0.4730149597238205,0.2943556103131244,0.0,1.0,0.48130034522439585,0.3113754899692986,0.0,1.0,0.41823935558112774,0.2964954609417797,0.0,1.0,0.4957422324510932,0.29182227014633255,0.0,1.0,0.25693325661680094,0.14217750995511005,0.0,0.5,94,0.04833141542002301,2.0253164556962027,8
99,1,10,1,10,0.01101515,864,500,110,112,12.98408564814813,47.06597222222222,6,0,0,0,0,0.0,0.0,0.0,11,0,11,533,0.6133486766398158,336,131,0.15074798619102417,0.2326454033771107,124,7,0.2326454033771107,0.020833333333333332,0.15074798619102417,15,34,2.2666666666666666,0.006904487917146145,0.012658227848101266,0.0,0.012658227848101266,0.5346643518518518,0.2789993334778084,0.0,1.0,0.47251157407407407,0.29435202274142225,0.0,1.0,0.4784143518518519,0.3109031937840708,0.0,1.0,0.4200810185185185,0.2960759848524869,0.0,1.0,0.4945023148148148,0.2910536931726798,0.0,1.0,0.2572916666666667,0.14226410990686508,0.0,0.5,94,0.04861111111111111,2.0277777777777777,8
