step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,birth_rate,death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
520,2663,306,12.265227187382635,80.19789710852422,26,26,377,0.14156965828013518,2286,198,0.07435223432219301,0.46684350132625996,176,22,0.46684350132625996,0.009623797025371828,0.07435223432219301,0.00976342470897484,0.00976342470897484,0.07133599021234843,0.08469642628037434,0.0,0.5483870967741935,0.482235654670333,0.28056835317441164,0.0,1.0,0.3534335517788572,0.25955240992897743,0.0,1.0,0.5078313325984519,0.29003966038249207,0.0,1.0
521,2664,304,12.305030030030013,80.30930930930931,27,26,387,0.1453248216297409,2276,202,0.0758542996620353,0.4599483204134367,178,24,0.4599483204134367,0.01054481546572935,0.0758542996620353,0.010138941043935411,0.00976342470897484,0.07156349898285383,0.08498184611349952,0.0,0.5483870967741935,0.48234524847428073,0.2807703145586908,0.0,1.0,0.3545480964835803,0.2604598761173512,0.0,1.0,0.5076891407536569,0.28898120762989454,0.0,1.0
522,2661,298,12.32100714017285,80.30364524614806,21,24,372,0.13963963963963963,2292,206,0.07732732732732733,0.49193548387096775,183,23,0.49193548387096775,0.010034904013961605,0.07732732732732733,0.007882882882882882,0.009009009009009009,0.07168054696876024,0.08549500513141782,0.0,0.6129032258064516,0.48287691990641407,0.280308024179442,0.0,1.0,0.35423258294844284,0.26051606491278595,0.0,1.0,0.5075220327065982,0.28888286762579485,0.0,1.0
523,2664,288,12.261148648648632,79.93355855855856,32,29,382,0.14355505449079292,2279,210,0.07891770011273957,0.468586387434555,179,31,0.468586387434555,0.013602457218078104,0.07891770011273957,0.012025554302893648,0.010898158586997369,0.07153928121670057,0.08547423751993988,0.0,0.6129032258064516,0.4834350479511769,0.2797050462949833,0.0,1.0,0.35416061222512835,0.26012450871513193,0.0,1.0,0.5065024702121476,0.2883066867645246,0.0,1.0
524,2664,290,12.23847597597596,79.64602102102103,25,25,385,0.14451951951951952,2279,198,0.07432432432432433,0.44155844155844154,170,28,0.44155844155844154,0.01228609039052216,0.07432432432432433,0.009384384384384385,0.009384384384384385,0.07141819238593432,0.08530570880911464,0.0,0.6129032258064516,0.48293858374503534,0.2792223198768658,0.0,1.0,0.35380945461590624,0.2599754036164876,0.0,1.0,0.5070352610675192,0.28844588625800566,0.0,1.0
525,2664,279,12.23727477477476,79.45908408408408,25,25,382,0.14339339339339338,2282,211,0.07920420420420421,0.4712041884816754,180,31,0.4712041884816754,0.013584574934268186,0.07920420420420421,0.009384384384384385,0.009384384384384385,0.07135764797055119,0.08523042140561055,0.0,0.6129032258064516,0.48234524847428073,0.27890407081959995,0.0,1.0,0.3537125835512932,0.25989235211337,0.0,1.0,0.5060665504213891,0.2888332565589555,0.0,1.0
526,2674,277,12.218661181750171,79.39528795811518,31,21,380,0.14264264264264265,2284,202,0.07582582582582582,0.46578947368421053,177,25,0.46578947368421053,0.010945709281961471,0.07582582582582582,0.011636636636636636,0.007882882882882882,0.07077713706661519,0.08468370458249268,0.0,0.6129032258064516,0.48200110985113515,0.2785357795348918,0.0,1.0,0.3548025188795329,0.2600361660069812,0.0,1.0,0.5054165560836731,0.2888720670738046,0.0,1.0
527,2669,290,12.257324840764314,79.68977144998127,19,24,334,0.12490650710545999,2340,187,0.06993268511593119,0.46407185628742514,155,32,0.46407185628742514,0.013675213675213675,0.06993268511593119,0.007105459985041137,0.008975317875841436,0.07055922841707055,0.0842972985646276,0.0,0.6129032258064516,0.4820338655289525,0.27828519095873183,0.0,1.0,0.3538476413783101,0.26000122384049645,0.0,1.0,0.5042966436626017,0.28887055212318524,0.0,1.0
528,2676,297,12.270328849028385,79.81165919282512,26,19,340,0.12738853503184713,2329,193,0.07231172723866616,0.49117647058823527,167,26,0.49117647058823527,0.0111635895234006,0.07231172723866616,0.009741476208317721,0.007118771075309105,0.07061574810743045,0.08467514359159552,0.0,0.6129032258064516,0.48305125608756455,0.27802514551201984,0.0,1.0,0.35395872510728577,0.2604127698971653,0.0,1.0,0.504942379092531,0.2888227207876396,0.0,1.0
529,2682,296,12.290678598061131,80.02013422818791,23,17,360,0.13452914798206278,2316,201,0.07511210762331838,0.48333333333333334,174,27,0.48333333333333334,0.011658031088082901,0.07511210762331838,0.0085949177877429,0.006352765321375187,0.07098698612013182,0.08487746643634023,0.0,0.6129032258064516,0.48165788650742103,0.2786213700027085,0.0,1.0,0.3529503740588391,0.25978460323314334,0.0,1.0,0.5040533063914748,0.28864331640046964,0.0,1.0
530,2680,299,12.331492537313418,80.27835820895523,24,26,361,0.13460104399701714,2321,197,0.07345264727815064,0.48476454293628807,175,22,0.48476454293628807,0.009478672985781991,0.07345264727815064,0.008948545861297539,0.009694258016405667,0.0707029369282619,0.08432025554102623,0.0,0.6129032258064516,0.4820173326913818,0.27871819118981905,0.0,1.0,0.35374337987481946,0.2601727722717891,0.0,1.0,0.5038998555609052,0.2886277159993264,0.0,1.0
531,2692,307,12.219130757800876,79.71062407132244,35,23,365,0.13619402985074627,2315,192,0.07164179104477612,0.4575342465753425,167,25,0.4575342465753425,0.01079913606911447,0.07164179104477612,0.013059701492537313,0.008582089552238806,0.07047164837271726,0.08423731401491331,0.0,0.6129032258064516,0.4818698173800508,0.278791435684417,0.0,1.0,0.3545870680151464,0.2606895354435693,0.0,1.0,0.5047452427742894,0.2886285418074841,0.0,1.0
532,2691,303,12.210665180230382,79.66592344853214,25,26,371,0.13781575037147104,2321,204,0.07578008915304606,0.4797843665768194,178,26,0.4797843665768194,0.01120206807410599,0.07578008915304606,0.009286775631500743,0.009658246656760773,0.0700423154841107,0.08341064575766882,0.0,0.6129032258064516,0.4814255403315712,0.2783017949010276,0.0,1.0,0.3541314537106964,0.2602279421877422,0.0,1.0,0.5050047350187603,0.2881936572188711,0.0,1.0
533,2695,303,12.19332096474952,79.67717996289424,29,25,381,0.1415830546265329,2310,200,0.07432181345224824,0.45144356955380577,172,28,0.45144356955380577,0.012121212121212121,0.07432181345224824,0.010776662950575994,0.00929022668153103,0.06991441737985517,0.08373580155672838,0.0,0.6129032258064516,0.4823268897001616,0.27785369578217595,0.0,1.0,0.3547190137051888,0.26028427911680857,0.0,1.0,0.506158357771261,0.28849647953640634,0.0,1.0
534,2709,303,12.128829826504228,79.3576965669989,36,22,373,0.13840445269016696,2322,200,0.07421150278293136,0.45308310991957107,169,31,0.45308310991957107,0.013350559862187769,0.07421150278293136,0.013358070500927645,0.00816326530612245,0.06999368889841509,0.08385963171599672,0.0,0.6129032258064516,0.4813465271079675,0.27842123613861597,0.0,1.0,0.3546720013336667,0.26030677219814163,0.0,1.0,0.5052810821753058,0.2881363196072332,0.0,1.0
535,2706,306,12.178972653362882,79.59977827050997,27,30,366,0.13510520487264674,2343,197,0.07272056109265411,0.4426229508196721,162,35,0.4426229508196721,0.014938113529662825,0.07272056109265411,0.009966777408637873,0.01107419712070875,0.06911761199723435,0.08296368804662517,0.0,0.5483870967741935,0.4800920296592995,0.27769375033535626,0.0,1.0,0.3540519276160503,0.25992521614060243,0.0,1.0,0.5055909210118493,0.2884270651570583,0.0,1.0
536,2705,318,12.193012939001832,79.77042513863216,29,30,349,0.12897265336289726,2357,188,0.06947524020694752,0.4498567335243553,157,31,0.4498567335243553,0.013152312261349173,0.06947524020694752,0.010716925351071693,0.011086474501108648,0.06927434261522866,0.08368809419565407,0.0,0.6129032258064516,0.47978057360920634,0.2774302447129202,0.0,1.0,0.3531453103571642,0.25920128975221746,0.0,1.0,0.5055870252221095,0.2881841135791424,0.0,1.0
537,2708,325,12.198190546528787,79.8238552437223,25,22,352,0.13012939001848428,2353,193,0.07134935304990758,0.48295454545454547,170,23,0.48295454545454547,0.009774755631109222,0.07134935304990758,0.009242144177449169,0.008133086876155268,0.06882832229475389,0.08304572305300795,0.0,0.6129032258064516,0.4807738123600324,0.2768254371795496,0.0,1.0,0.3539810358793539,0.25882434899715673,0.0,1.0,0.5066112355267547,0.288253917183844,0.0,1.0
538,2712,327,12.180641592920338,79.80862831858407,25,21,375,0.13847858197932053,2333,198,0.07311669128508123,0.48,180,18,0.48,0.007715387912558937,0.07311669128508123,0.009231905465288036,0.00775480059084195,0.06894090779332002,0.08296449177707253,0.0,0.6129032258064516,0.48019554667427916,0.2765953820378732,0.0,1.0,0.35397040631839377,0.2589676921684663,0.0,1.0,0.5059948615472453,0.28832025399253775,0.0,1.0
539,2721,317,12.18717383314956,79.80411613377434,26,17,380,0.140117994100295,2332,210,0.07743362831858407,0.4921052631578947,187,23,0.4921052631578947,0.00986277873070326,0.07743362831858407,0.009587020648967551,0.006268436578171091,0.06857061564178255,0.0826470001922551,0.0,0.6129032258064516,0.48044480800464723,0.2761628504232184,0.0,1.0,0.3537006081729914,0.25925515561174584,0.0,1.0,0.5051392396059323,0.28851773371968525,0.0,1.0
540,2723,321,12.210539845758337,79.99889827396254,25,23,379,0.13928702682837193,2342,196,0.07203234105108416,0.45382585751978893,172,24,0.45382585751978893,0.010247651579846286,0.07203234105108416,0.009187798603454611,0.008452774715178243,0.06793977230995225,0.08224417290732536,0.0,0.6129032258064516,0.4813358132041273,0.2756852401605229,0.0,1.0,0.3534526672431971,0.2587979378371725,0.0,1.0,0.5058225628753864,0.28825062529080697,0.0,1.0
541,2715,313,12.246593001841605,80.01657458563535,21,29,374,0.13734851266984943,2349,208,0.0763863385971355,0.5026737967914439,188,20,0.5026737967914439,0.008514261387824606,0.0763863385971355,0.007712082262210797,0.010650018362100624,0.0675221291510723,0.08174658992726469,0.0,0.6129032258064516,0.48100754470385554,0.27614553762031274,0.0,1.0,0.3538169072654904,0.25871366986885946,0.0,1.0,0.5069209291273095,0.2880687549734524,0.0,1.0
542,2728,318,12.22335043988268,80.19318181818181,28,15,371,0.13664825046040516,2344,195,0.0718232044198895,0.4636118598382749,172,23,0.4636118598382749,0.009812286689419795,0.0718232044198895,0.010313075506445672,0.0055248618784530384,0.06731860751111532,0.08157259310268361,0.0,0.6129032258064516,0.4811867373001608,0.276425688096235,0.0,1.0,0.35401097341784127,0.25865375613419067,0.0,1.0,0.5067874373285404,0.28815662174965395,0.0,1.0
543,2743,309,12.212176449143257,80.19321910317171,31,16,353,0.12939882697947214,2375,209,0.07661290322580645,0.5325779036827195,188,21,0.5325779036827195,0.008842105263157894,0.07661290322580645,0.011363636363636364,0.005865102639296188,0.0670915997318688,0.08127717986354463,0.0,0.6129032258064516,0.48228334881751794,0.2763548493399279,0.0,1.0,0.3544035844907271,0.2583601884449978,0.0,1.0,0.5082614984770619,0.28771240178877094,0.0,1.0
544,2758,305,12.177048585931818,80.03154459753445,33,18,375,0.13671162960262487,2368,204,0.07437112650382792,0.48,180,24,0.48,0.010135135135135136,0.07437112650382792,0.012030623405030989,0.006562158220925993,0.06704250391822031,0.08140321488722813,0.0,0.6129032258064516,0.48293527333972724,0.27631963789864417,0.0,1.0,0.3548387096774194,0.25833484870025364,0.0,1.0,0.5072282392570586,0.287717604691096,0.0,1.0
545,2772,300,12.125793650793634,79.9397546897547,33,19,371,0.13451776649746192,2387,205,0.07432922407541696,0.4797843665768194,178,27,0.4797843665768194,0.011311269375785506,0.07432922407541696,0.011965192168237854,0.006889050036258158,0.06702974444909929,0.08135001018884033,0.0,0.6129032258064516,0.4823465065400549,0.27609666802721794,0.0,1.0,0.3550481776288228,0.2588182876934521,0.0,1.0,0.5082739840804357,0.2878831718712715,0.0,1.0
546,2764,302,12.100976845151937,79.75,27,35,371,0.13383838383838384,2401,198,0.07142857142857142,0.4636118598382749,172,26,0.4636118598382749,0.010828821324448146,0.07142857142857142,0.00974025974025974,0.012626262626262626,0.06711871527939872,0.08232691240952947,0.0,0.7741935483870968,0.481093319639606,0.2758884738198308,0.0,1.0,0.3530764203351851,0.2585999058630532,0.0,1.0,0.5077027216283087,0.2880034103261126,0.0,1.0
547,2762,291,12.063178855901505,79.46596669080377,29,31,390,0.1410998552821997,2374,211,0.07633863965267727,0.48717948717948717,190,21,0.48717948717948717,0.008845829823083403,0.07633863965267727,0.010492040520984082,0.01121562952243126,0.06674686412370652,0.08196415419149922,0.0,0.7741935483870968,0.48151176099600573,0.2758652661315278,0.0,1.0,0.3527014085165028,0.2588814088753586,0.0,1.0,0.5081754689215389,0.2885948113001343,0.0,1.0
548,2755,290,12.116588021778567,79.64718693284937,23,30,381,0.13794351918899347,2381,201,0.07277335264301231,0.4645669291338583,177,24,0.4645669291338583,0.01007979840403192,0.07277335264301231,0.00832729905865315,0.010861694424330196,0.06662373397342075,0.08136204885513307,0.0,0.7741935483870968,0.4814823488086178,0.2761988709243648,0.0,1.0,0.35226274808266494,0.2593204844121646,0.0,1.0,0.5072536736725016,0.28862401256383746,0.0,1.0
549,2760,293,12.143224637681142,79.90108695652174,23,18,391,0.14192377495462796,2364,197,0.07150635208711434,0.45012787723785164,176,21,0.45012787723785164,0.008883248730964468,0.07150635208711434,0.008348457350272231,0.006533575317604356,0.06673679289387564,0.08267870952930537,0.0,0.7741935483870968,0.4806568489948574,0.2760624368335521,0.0,1.0,0.3526414212248714,0.2593027753744105,0.0,1.0,0.5079943899018232,0.2887720836413982,0.0,1.0
550,2764,290,12.100759768451503,79.67981186685962,29,25,374,0.1355072463768116,2386,203,0.07355072463768116,0.4786096256684492,179,24,0.4786096256684492,0.010058675607711651,0.07355072463768116,0.010507246376811594,0.009057971014492754,0.0667919331497129,0.08275618687167012,0.0,0.7741935483870968,0.4809532701554549,0.27690995101751936,0.0,1.0,0.3536016059007516,0.2593465300168231,0.0,1.0,0.5093483030670837,0.28868983136448173,0.0,1.0
551,2764,290,12.114109985528202,79.96599131693198,20,20,395,0.14290882778581765,2369,200,0.0723589001447178,0.4430379746835443,175,25,0.4430379746835443,0.010552975939214858,0.0723589001447178,0.00723589001447178,0.00723589001447178,0.06648849260071893,0.08238098917675654,0.0,0.7741935483870968,0.48135007702721627,0.27685402120293917,0.0,1.0,0.35286634610895845,0.25963287572985844,0.0,1.0,0.5091382288408571,0.28803856226613583,0.0,1.0
552,2763,296,12.133152370611636,80.13427433948607,22,23,364,0.1316931982633864,2400,194,0.07018813314037627,0.46703296703296704,170,24,0.46703296703296704,0.01,0.07018813314037627,0.007959479015918957,0.008321273516642547,0.0661973310917306,0.08235892885769472,0.0,0.7741935483870968,0.48094053915216045,0.27583102323853614,0.0,1.0,0.3528773072747014,0.25906355794548147,0.0,1.0,0.5096844243634199,0.2887869650415116,0.0,1.0
553,2765,289,12.154321880650977,80.20723327305606,24,22,350,0.12667390517553384,2413,207,0.0749185667752443,0.5142857142857142,180,27,0.5142857142857142,0.01118939079983423,0.0749185667752443,0.008686210640608035,0.007962359753890699,0.06582278481012659,0.08190513895018313,0.0,0.7741935483870968,0.4805926617278189,0.2756809086119502,0.0,1.0,0.3536953858717844,0.2591258338419063,0.0,1.0,0.50996908359097,0.28865085722688094,0.0,1.0
554,2769,285,12.12531599855542,80.22390754785121,29,25,375,0.13562386980108498,2390,204,0.07377938517179024,0.47733333333333333,179,25,0.47733333333333333,0.010460251046025104,0.07377938517179024,0.010488245931283906,0.009041591320072333,0.06544810633861066,0.0815935536455435,0.0,0.7741935483870968,0.48032945397779564,0.2759248324759416,0.0,1.0,0.3537552860587845,0.2589003958401143,0.0,1.0,0.5101993266463961,0.2888902973961219,0.0,1.0
555,2767,293,12.162558727864095,80.55366823274305,23,25,371,0.13398338750451427,2398,192,0.06933911159263272,0.4555256064690027,169,23,0.4555256064690027,0.009591326105087573,0.06933911159263272,0.008306247742867461,0.00902853015529072,0.06575189153269524,0.08205097886263793,0.0,0.7741935483870968,0.48018699651421715,0.27614936557295994,0.0,1.0,0.35392937500728633,0.2590897082537376,0.0,1.0,0.5106263916900802,0.28857930341114585,0.0,1.0
556,2770,289,12.163249097472907,80.58050541516245,30,27,368,0.13299602457535237,2399,204,0.07372605710155403,0.49184782608695654,181,23,0.49184782608695654,0.009587328053355566,0.07372605710155403,0.01084206722081677,0.009757860498735092,0.06562245254454407,0.08100592852887809,0.0,0.7741935483870968,0.4801327588214743,0.2762187595922593,0.0,1.0,0.35384884127168975,0.25851567040213613,0.0,1.0,0.511168044718761,0.28888564679105666,0.0,1.0
557,2773,292,12.111251352325985,80.20375045077533,32,29,354,0.12779783393501806,2416,197,0.07111913357400722,0.4745762711864407,168,29,0.4745762711864407,0.012003311258278146,0.07111913357400722,0.011552346570397111,0.010469314079422382,0.06566778730384003,0.08162156965457801,0.0,0.7741935483870968,0.4803229296325163,0.2760010952887366,0.0,1.0,0.3551876970324442,0.2581820366300715,0.0,1.0,0.5111268801693751,0.2885348635931168,0.0,1.0
558,2770,291,12.136137184115507,80.39675090252707,22,25,387,0.13956004327443203,2386,201,0.07248467363865849,0.4728682170542636,183,18,0.4728682170542636,0.0075440067057837385,0.07248467363865849,0.007933645870897944,0.009015506671474938,0.06575055316175614,0.08228093833025638,0.0,0.7741935483870968,0.48073832537556777,0.27609570238358583,0.0,1.0,0.3560149062536392,0.2579315172948629,0.0,1.0,0.511622219634331,0.2888625293499078,0.0,1.0
559,2769,293,12.135427952329344,80.44059227157818,21,22,362,0.13068592057761733,2408,198,0.07148014440433213,0.4861878453038674,176,22,0.4861878453038674,0.009136212624584718,0.07148014440433213,0.007581227436823105,0.007942238267148015,0.06556460350190473,0.08217499494332318,0.0,0.7741935483870968,0.4801430585165251,0.276108903604873,0.0,1.0,0.3549086079753958,0.25817806641557967,0.0,1.0,0.5114574960099721,0.2888782598831077,0.0,1.0
560,2775,313,12.06684684684683,80.26126126126127,29,23,376,0.13578909353557242,2393,180,0.06500541711809317,0.4148936170212766,156,24,0.4148936170212766,0.010029251984956121,0.06500541711809317,0.010473094980137234,0.008306247742867461,0.0655507120023249,0.0821250911600045,0.0,0.7741935483870968,0.4808834641092706,0.2761065961156668,0.0,1.0,0.35608253414705027,0.25843251459743005,0.0,1.0,0.5124324324324324,0.288488220835,0.0,1.0
561,2783,299,12.036687028386616,80.02120014372979,31,23,372,0.13405405405405404,2403,214,0.07711711711711712,0.5188172043010753,193,21,0.5188172043010753,0.008739076154806492,0.07711711711711712,0.011171171171171172,0.008288288288288289,0.06530432464386308,0.08166473473532224,0.0,0.7741935483870968,0.48105432754164107,0.2759674090883889,0.0,1.0,0.35758580320610156,0.2588694350593598,0.0,1.0,0.5120025964090735,0.2887337672479641,0.0,1.0
562,2781,295,12.054332973750434,80.10032362459548,27,29,387,0.1390585698886094,2396,204,0.07330219187926698,0.46511627906976744,180,24,0.46511627906976744,0.01001669449081803,0.07330219187926698,0.009701760689902982,0.010420409629895796,0.06499170639477561,0.08104584443465454,0.0,0.7741935483870968,0.48008954773752766,0.2757859194660339,0.0,1.0,0.35742538655160017,0.2593179232221256,0.0,1.0,0.5125100045237847,0.2882634629517814,0.0,1.0
563,2770,300,12.07761732851984,80.26353790613719,25,36,364,0.13088816972312117,2417,195,0.07011866235167206,0.4642857142857143,169,26,0.4642857142857143,0.01075713694662805,0.07011866235167206,0.008989572096368213,0.012944983818770227,0.06481891230930475,0.08107549318348986,0.0,0.7741935483870968,0.47830441364853854,0.27543544566107697,0.0,1.0,0.35609642482822873,0.259129186390821,0.0,1.0,0.5107138698031909,0.28860101895240614,0.0,1.0
564,2774,299,12.08179524152846,80.3031723143475,27,23,351,0.12671480144404332,2419,201,0.07256317689530686,0.49572649572649574,174,27,0.49572649572649574,0.011161637040099214,0.07256317689530686,0.009747292418772563,0.008303249097472924,0.06469055980649813,0.0807182004984137,0.0,0.7741935483870968,0.4781147521920134,0.27568832741588994,0.0,1.0,0.3560480963788171,0.2590989258748467,0.0,1.0,0.5106519059469266,0.28900491765390524,0.0,1.0
565,2769,308,12.032538822679651,80.06464427591189,27,32,348,0.1254506128334535,2426,191,0.0688536409516943,0.47988505747126436,167,24,0.47988505747126436,0.00989282769991756,0.0688536409516943,0.00973323720259553,0.011535688536409516,0.06480737194049324,0.08089297607942739,0.0,0.7741935483870968,0.47655494588706765,0.27521225453665615,0.0,1.0,0.3544775684712077,0.2584389670152883,0.0,1.0,0.5095352928156199,0.28946915357977615,0.0,1.0
566,2780,297,12.015539568345307,79.95251798561151,32,21,355,0.1282051282051282,2414,211,0.07620079451065366,0.49295774647887325,175,36,0.49295774647887325,0.014913007456503728,0.07620079451065366,0.01155651859877212,0.007583965330444204,0.06435367834764447,0.08024250719956162,0.0,0.7741935483870968,0.4759224878161986,0.27484204776047955,0.0,1.0,0.3552332327686238,0.25843526409344003,0.0,1.0,0.5098630772801114,0.2888225526898561,0.0,1.0
567,2785,292,12.009694793536788,79.71633752244165,34,29,351,0.1262589928057554,2429,205,0.0737410071942446,0.5128205128205128,180,25,0.5128205128205128,0.01029230135858378,0.0737410071942446,0.01223021582733813,0.010431654676258994,0.06398332078531302,0.07986064280479557,0.0,0.7741935483870968,0.4754966120345167,0.2744122093490545,0.0,1.0,0.3555336769560433,0.25801724487482497,0.0,1.0,0.5092604389876643,0.28912045907474726,0.0,1.0
568,2789,288,11.999067766224435,79.64718537110075,30,26,367,0.13177737881508078,2418,204,0.0732495511669659,0.49591280653950953,182,22,0.49591280653950953,0.009098428453267164,0.0732495511669659,0.010771992818671455,0.00933572710951526,0.0636833643692386,0.07949630158177104,0.0,0.7741935483870968,0.4757052475739946,0.2742534376614823,0.0,1.0,0.3562497831342023,0.2580490916811173,0.0,1.0,0.5099758266924207,0.28933231875569515,0.0,1.0
569,2789,290,11.96762280387234,79.534958766583,25,25,370,0.13266403728935103,2419,198,0.07099318752240946,0.4648648648648649,172,26,0.4648648648648649,0.010748243075651096,0.07099318752240946,0.008963786303334529,0.008963786303334529,0.06357926878636116,0.07966626785357495,0.0,0.7741935483870968,0.47518476965960743,0.2740802626102125,0.0,1.0,0.35702471691784543,0.2585745086374005,0.0,1.0,0.5089811355671474,0.28950798908153424,0.0,1.0
570,2798,296,11.956468906361671,79.77769835596855,27,18,380,0.13624955181068482,2409,194,0.06955898171387594,0.4394736842105263,167,27,0.4394736842105263,0.0112079701120797,0.06955898171387594,0.00968088920760129,0.006453926138400861,0.0633632318015172,0.07958426452339736,0.0,0.7741935483870968,0.47429039175447896,0.2739090385301296,0.0,1.0,0.3564988816896862,0.25877731129608966,0.0,1.0,0.5087389610090157,0.2898059765468694,0.0,1.0
571,2789,287,12.035604159196827,80.00250986016493,19,28,378,0.135096497498213,2420,209,0.07469621157969979,0.48412698412698413,183,26,0.48412698412698413,0.010743801652892562,0.07469621157969979,0.006790564689063617,0.010007147962830594,0.06326698203772886,0.07975326054826809,0.0,0.7741935483870968,0.473669600619947,0.27401920036127436,0.0,1.0,0.35693218751084327,0.258485798046601,0.0,1.0,0.5090852311500248,0.2893822828854902,0.0,1.0
572,2783,281,12.041753503413565,79.82680560546173,23,29,357,0.12800286841161707,2432,206,0.07386159913947651,0.48739495798319327,174,32,0.48739495798319327,0.013157894736842105,0.07386159913947651,0.008246683399067766,0.010397992111868053,0.0633106533909798,0.07958188521626758,0.0,0.7741935483870968,0.4730216869704311,0.27422453395300417,0.0,1.0,0.35627600755740496,0.25839499534285953,0.0,1.0,0.5103102940665099,0.28974015403486686,0.0,1.0
573,2774,296,12.043583273251604,79.85255948089402,24,33,339,0.1218109953287819,2444,185,0.06647502694933526,0.48672566371681414,165,20,0.48672566371681414,0.008183306055646482,0.06647502694933526,0.008623787279913761,0.011857707509881422,0.063423029513687,0.08008343265708331,0.0,0.7741935483870968,0.47330046282298766,0.27408656638921014,0.0,1.0,0.355769007140033,0.2585101601821824,0.0,1.0,0.5095588064283555,0.2903276988476967,0.0,1.0
574,2777,286,12.109578682030952,80.14656103709038,23,20,359,0.12941600576784426,2415,210,0.07570295602018745,0.5153203342618384,185,25,0.5153203342618384,0.010351966873706004,0.07570295602018745,0.00829127613554434,0.007209805335255948,0.06301764494058336,0.07970283037484237,0.0,0.7741935483870968,0.4735093568134562,0.27394418696273565,0.0,1.0,0.3563604260805929,0.25829297761130005,0.0,1.0,0.5098446919976303,0.29016159115728557,0.0,1.0
575,2778,281,12.083009359251244,80.09143268538517,23,22,382,0.1375585163845877,2395,205,0.07382066978754051,0.450261780104712,172,33,0.450261780104712,0.013778705636743214,0.07382066978754051,0.008282319049333813,0.00792221822110191,0.0633084837084001,0.08053269417163625,0.0,0.7741935483870968,0.47231705334540974,0.27388608184154556,0.0,1.0,0.35616247474395596,0.2587076870253812,0.0,1.0,0.5092663554657563,0.29048721040565745,0.0,1.0
576,2778,282,12.112167026637852,80.21022318214543,27,27,362,0.1303095752339813,2416,199,0.07163426925845932,0.46685082872928174,169,30,0.46685082872928174,0.012417218543046357,0.07163426925845932,0.009719222462203024,0.009719222462203024,0.0630414083002392,0.08030699442825204,0.0,0.7419354838709677,0.473164727466964,0.2738801836104251,0.0,1.0,0.35546575628788407,0.25866832211008545,0.0,1.0,0.5091037878260062,0.2909433135005206,0.0,1.0
577,2774,289,12.155623648161482,80.52739726027397,20,24,361,0.12994960403167746,2417,193,0.06947444204463643,0.46537396121883656,168,25,0.46537396121883656,0.01034340091021928,0.06947444204463643,0.007199424046076314,0.008639308855291577,0.06305091052864154,0.08007280404448539,0.0,0.7419354838709677,0.4728004279368328,0.2739100621196274,0.0,1.0,0.3554434030281182,0.2588330658400151,0.0,1.0,0.5102681582435984,0.2904352473332342,0.0,1.0
578,2779,292,12.137459517812145,80.43540842029508,29,24,363,0.13085796683489545,2411,197,0.07101658255227108,0.4738292011019284,172,25,0.4738292011019284,0.010369141435089175,0.07101658255227108,0.010454217736121124,0.008651766402307137,0.06321605590314455,0.08012983770161976,0.0,0.7419354838709677,0.4717059977480876,0.27427959266373525,0.0,1.0,0.3546994161278715,0.25914608997737953,0.0,1.0,0.5110912488827496,0.29004077533453587,0.0,1.0
579,2782,289,12.096046010064684,80.17541337167505,31,28,360,0.12954300107952502,2419,203,0.07304785894206549,0.4861111111111111,175,28,0.4861111111111111,0.011575031004547334,0.07304785894206549,0.011155091759625764,0.010075566750629723,0.06270726560144708,0.07987562703577566,0.0,0.7419354838709677,0.47161475847035084,0.27481619050018263,0.0,1.0,0.3553720924839405,0.25910544064445573,0.0,1.0,0.5108995616984764,0.2899731507038848,0.0,1.0
580,2786,293,12.048061737257699,80.0218951902369,29,25,352,0.12652767792954708,2430,196,0.0704529115744069,0.48295454545454547,170,26,0.48295454545454547,0.010699588477366255,0.0704529115744069,0.010424155283968369,0.008986340762041696,0.06251302595928954,0.07965667346300546,0.0,0.7419354838709677,0.4714934117592571,0.275182297182647,0.0,1.0,0.3551629113308478,0.25971765636026917,0.0,1.0,0.5095755274066184,0.2901018673620904,0.0,1.0
581,2787,278,12.066559024040169,80.0843200574094,27,26,377,0.1353194544149318,2409,215,0.07717157214644652,0.5145888594164456,194,21,0.5145888594164456,0.008717310087173101,0.07717157214644652,0.009691313711414214,0.00933237616654702,0.062444297834415546,0.07971558983606451,0.0,0.7419354838709677,0.4723312152042316,0.27477682006429227,0.0,1.0,0.3562160723173258,0.25936619678591777,0.0,1.0,0.510029283424193,0.2892676105972791,0.0,1.0
