step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,shared_food_cell_count,shared_food_consumer_count,mean_consumers_per_shared_food,birth_rate,death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
557,2337,491,12.014015298161624,90.59820282413351,20,12,534,0.22928295405753543,1795,379,0.16273078574495492,0.6254681647940075,334,45,0.6254681647940075,0.025069637883008356,0.16273078574495492,104,269,2.5865384615384617,0.008587376556462,0.005152425933877201,0.09526964539594462,0.11065591525028953,0.0,0.7419354838709677,0.3733625961047386,0.3267617077395707,0.0,1.0,0.39461951495576075,0.3357757235775917,0.0,1.0,0.24921666873714576,0.21876162014669442,0.0,1.0
558,2344,489,11.995726247112751,90.54180887372014,19,12,559,0.23919554985023533,1778,383,0.16388532306375694,0.592128801431127,331,52,0.592128801431127,0.02924634420697413,0.16388532306375694,97,278,2.865979381443299,0.008130081300813009,0.005134788189987163,0.09508147087966531,0.11039937962180406,0.0,0.7419354838709677,0.3729494660354508,0.3267654580319634,0.0,1.0,0.3943768578663437,0.3351387005264085,0.0,1.0,0.24884399427501924,0.21879750923685626,0.0,1.0
559,2346,482,12.017422335644827,90.74083546462063,14,12,561,0.2393344709897611,1783,419,0.1787542662116041,0.6470588235294118,363,56,0.6470588235294118,0.03140773976444195,0.1787542662116041,105,317,3.019047619047619,0.005972696245733789,0.005119453924914676,0.09494541154470204,0.11034610940499283,0.0,0.7419354838709677,0.37349778621125873,0.3273104752183389,0.0,1.0,0.3939993949894123,0.33521750067886236,0.0,1.0,0.24975937078898877,0.2192187646236501,0.0,1.0
560,2343,474,12.08252553274959,90.95390524967989,12,15,547,0.2331628303495311,1799,421,0.1794543904518329,0.6745886654478976,369,52,0.6745886654478976,0.028904947192884937,0.1794543904518329,110,323,2.9363636363636365,0.005115089514066497,0.00639386189258312,0.09508074842013961,0.11082039637907491,0.0,0.7419354838709677,0.37445789104126226,0.32757842988508734,0.0,1.0,0.39411837594481847,0.33529325689693906,0.0,1.0,0.2508914680654799,0.2201479191949093,0.0,1.0
561,2338,484,12.089192440721511,91.00513259195894,10,15,511,0.21809645753307724,1832,380,0.16218523260776782,0.6360078277886497,325,55,0.6360078277886497,0.030021834061135372,0.16218523260776782,102,292,2.8627450980392157,0.004268032437046522,0.006402048655569782,0.09549104555865227,0.11119281037240858,0.0,0.7419354838709677,0.3752862937719032,0.32779295452456136,0.0,1.0,0.39445072987665225,0.3355537858222803,0.0,1.0,0.25100030354038466,0.2202546428765497,0.0,1.0
562,2342,482,12.051239520987584,90.81938514090521,21,17,560,0.23952095808383234,1778,412,0.17621899059024806,0.6446428571428572,361,51,0.6446428571428572,0.028683914510686165,0.17621899059024806,106,316,2.981132075471698,0.008982035928143712,0.007271171941830625,0.09510757279413791,0.11157161682106671,0.0,0.7419354838709677,0.3758436406710559,0.3279585267064706,0.0,1.0,0.3949340238560921,0.3359352122856399,0.0,1.0,0.2506129307732569,0.21985654962836298,0.0,1.0
563,2341,501,12.033167289542755,90.76591200341734,13,14,522,0.2228864218616567,1820,365,0.15584970111016225,0.6245210727969349,326,39,0.6245210727969349,0.02142857142857143,0.15584970111016225,94,278,2.9574468085106385,0.005550811272416738,0.005977796754910333,0.09480370947072522,0.11141110290133122,0.0,0.7419354838709677,0.375783715258161,0.3280049050548819,0.0,1.0,0.39519918424715106,0.33583331294607327,0.0,1.0,0.2505408496506869,0.21953593989122683,0.0,1.0
564,2345,492,12.08179027558557,91.05842217484009,15,11,530,0.22639897479709525,1811,396,0.16915847928235797,0.6396226415094339,339,57,0.6396226415094339,0.03147432357813363,0.16915847928235797,103,290,2.8155339805825244,0.006407518154634771,0.004698846646732166,0.09476580232478161,0.11151248624398055,0.0,0.7419354838709677,0.37581676869110664,0.327742768336484,0.0,1.0,0.39473141206410345,0.33545903370328106,0.0,1.0,0.25067748813536006,0.2193702411064482,0.0,1.0
565,2350,496,12.066559347272099,90.98851063829787,19,14,553,0.23582089552238805,1792,398,0.1697228144989339,0.6220614828209765,344,54,0.6220614828209765,0.030133928571428572,0.1697228144989339,101,303,3.0,0.00810234541577825,0.005970149253731343,0.09460535346602608,0.11154964072791013,0.0,0.7419354838709677,0.3762251201098147,0.3277479606102992,0.0,1.0,0.39455044612216883,0.33538191546449997,0.0,1.0,0.2510501029512697,0.21957262865048932,0.0,1.0
566,2349,506,12.104602845950213,91.22520221370796,11,12,511,0.2174468085106383,1839,364,0.1548936170212766,0.6418786692759295,328,36,0.6418786692759295,0.01957585644371941,0.1548936170212766,86,260,3.0232558139534884,0.004680851063829788,0.005106382978723404,0.0947417569590354,0.11182976965049576,0.0,0.7419354838709677,0.37705818536371005,0.3280246993651894,0.0,1.0,0.3953501146678751,0.33555872685684307,0.0,1.0,0.2515277606119282,0.219881081550917,0.0,1.0
567,2346,515,12.086436985861523,91.04560954816709,17,20,547,0.23286504895700297,1802,379,0.1613452532992763,0.6471663619744058,354,25,0.6471663619744058,0.013873473917869035,0.1613452532992763,100,288,2.88,0.007237122179650915,0.008514261387824606,0.09467040673211781,0.111945529296744,0.0,0.7419354838709677,0.37692159612793225,0.3278348472895826,0.0,1.0,0.3941506476363336,0.3351342887718577,0.0,1.0,0.2514919011082694,0.21982504490381416,0.0,1.0
568,2344,503,12.079433058645927,90.7098976109215,16,18,557,0.23742540494458653,1789,425,0.18115942028985507,0.6624775583482945,369,56,0.6624775583482945,0.03130240357741755,0.18115942028985507,109,322,2.9541284403669725,0.0068201193520886615,0.0076726342710997444,0.09424199053176263,0.11162906225958533,0.0,0.7419354838709677,0.3768028184520533,0.32775310833194166,0.0,1.0,0.3938951888142684,0.3351812682167033,0.0,1.0,0.2515826268853903,0.22006183174034322,0.0,1.0
569,2344,518,12.03436824362591,90.50981228668942,19,19,541,0.23080204778156996,1803,355,0.1514505119453925,0.5914972273567468,320,35,0.5914972273567468,0.019412090959511925,0.1514505119453925,91,261,2.868131868131868,0.008105802047781569,0.008105802047781569,0.0935263679401079,0.11042288740757795,0.0,0.7419354838709677,0.37695420015413406,0.32795619612793286,0.0,1.0,0.39393647473301774,0.3346110871908981,0.0,1.0,0.25181658042496974,0.2199868843206182,0.0,1.0
570,2346,521,12.015774247775513,90.38107416879795,16,14,544,0.23208191126279865,1800,394,0.1680887372013652,0.6452205882352942,351,43,0.6452205882352942,0.02388888888888889,0.1680887372013652,101,298,2.9504950495049505,0.006825938566552901,0.005972696245733789,0.09344663531611803,0.10996272298744027,0.0,0.7419354838709677,0.3770453482935951,0.3278515178404181,0.0,1.0,0.39412314715507524,0.3349058200397588,0.0,1.0,0.2524681681929434,0.22027030287109745,0.0,1.0
571,2345,521,12.045755929689816,90.58294243070362,15,16,541,0.23060528559249788,1805,398,0.16965046888320545,0.6414048059149723,347,51,0.6414048059149723,0.028254847645429362,0.16965046888320545,97,295,3.0412371134020617,0.00639386189258312,0.0068201193520886615,0.09388541165142032,0.11152896743965704,0.0,0.7419354838709677,0.37613315908934586,0.32769731308788785,0.0,1.0,0.39449755829149186,0.33517115063173286,0.0,1.0,0.2530848063828324,0.22068727598589788,0.0,1.0
572,2348,515,12.053985093082183,90.40800681431006,19,16,479,0.20426439232409382,1866,360,0.1535181236673774,0.6409185803757829,307,53,0.6409185803757829,0.02840300107181136,0.1535181236673774,85,239,2.8117647058823527,0.00810234541577825,0.006823027718550106,0.09354563939110842,0.11151391648125313,0.0,0.7419354838709677,0.37628455239874703,0.327246314799478,0.0,1.0,0.3931279881299115,0.33479573762742726,0.0,1.0,0.2527889212507556,0.22025778291089618,0.0,1.0
573,2337,511,12.076845847064062,90.25032092426187,11,22,546,0.23253833049403747,1802,406,0.17291311754684838,0.652014652014652,356,50,0.652014652014652,0.02774694783573807,0.17291311754684838,106,308,2.9056603773584904,0.004684838160136286,0.009369676320272573,0.0933648046157881,0.11148370297472193,0.0,0.7419354838709677,0.3757229422888456,0.3272818953581313,0.0,1.0,0.39173464739740776,0.33401790902464623,0.0,1.0,0.2521981586539125,0.2201378187019573,0.0,1.0
574,2344,509,12.061621640589204,90.26919795221843,17,10,545,0.23320496362858364,1792,394,0.16859221223791185,0.6568807339449542,358,36,0.6568807339449542,0.020089285714285716,0.16859221223791185,111,303,2.72972972972973,0.007274283269148481,0.004278990158322636,0.09331993834636133,0.11149887523975321,0.0,0.7419354838709677,0.37527523945832875,0.3267566616773743,0.0,1.0,0.3926978971705384,0.33379064043345696,0.0,1.0,0.2526422987999559,0.22008948248771001,0.0,1.0
575,2341,505,12.11123377547981,90.3737718923537,12,15,540,0.23037542662116042,1804,378,0.1612627986348123,0.6370370370370371,344,34,0.6370370370370371,0.018847006651884702,0.1612627986348123,91,265,2.912087912087912,0.005119453924914676,0.0063993174061433445,0.09298480109134503,0.11065131680647015,0.0,0.7419354838709677,0.3755770211241405,0.32687571647811076,0.0,1.0,0.39379366413581185,0.333807943152453,0.0,1.0,0.25313141613041024,0.22011485806872874,0.0,1.0
576,2345,501,12.078335640904923,90.17100213219616,18,14,546,0.23323366082870567,1795,398,0.17001281503630927,0.6410256410256411,350,48,0.6410256410256411,0.026740947075208913,0.17001281503630927,101,295,2.9207920792079207,0.007689021785561726,0.00598035027765912,0.0934727285232822,0.11205341225702191,0.0,0.7419354838709677,0.37694476924135084,0.3270667782912579,0.0,1.0,0.39294311850883834,0.33386678899252137,0.0,1.0,0.25337368457252907,0.22033440566278256,0.0,1.0
577,2344,501,12.104429180271744,90.37926621160409,12,13,542,0.23113006396588487,1803,404,0.1722814498933902,0.6365313653136532,345,59,0.6365313653136532,0.032723239046034386,0.1722814498933902,94,298,3.1702127659574466,0.00511727078891258,0.005543710021321962,0.09327865242761203,0.11176204880978767,0.0,0.7419354838709677,0.37731201144996146,0.32736958697884067,0.0,1.0,0.39085379279973576,0.3331642134335109,0.0,1.0,0.25388087636243534,0.22112864156106962,0.0,1.0
578,2348,489,12.124381884677867,90.50170357751277,15,11,552,0.2354948805460751,1792,390,0.16638225255972697,0.6304347826086957,348,42,0.6304347826086957,0.0234375,0.16638225255972697,96,274,2.8541666666666665,0.0063993174061433445,0.00469283276450512,0.09371050173105457,0.11240128317766167,0.0,0.7419354838709677,0.37804308402483927,0.32750002468844464,0.0,1.0,0.39263340111007305,0.3338857021012238,0.0,1.0,0.2540940814419959,0.22160601153251344,0.0,1.0
579,2343,476,12.155530935844622,90.43918053777209,15,20,566,0.24105621805792163,1782,407,0.17333901192504259,0.6607773851590106,374,33,0.6607773851590106,0.018518518518518517,0.17333901192504259,107,301,2.8130841121495327,0.006388415672913117,0.008517887563884156,0.09349744606446106,0.11233944919181253,0.0,0.7419354838709677,0.3788636019440199,0.3272223787263247,0.0,1.0,0.3929343411397023,0.3343490106325035,0.0,1.0,0.25342475183456553,0.22092865677042253,0.0,1.0
580,2348,492,12.073592121015444,90.04727427597956,22,17,532,0.22705932565087494,1811,361,0.15407597097737943,0.6203007518796992,330,31,0.6203007518796992,0.017117614577581448,0.15407597097737943,98,275,2.806122448979592,0.009389671361502348,0.007255655142979087,0.09354563939110842,0.11253852649461682,0.0,0.7419354838709677,0.38041984942572954,0.3273006103935177,0.0,1.0,0.3937187448480519,0.33488715057663,0.0,1.0,0.2530636918173325,0.22088302887182354,0.0,1.0
581,2343,471,12.1465064183694,90.19035424669228,11,16,552,0.23509369676320271,1796,398,0.1695059625212947,0.6141304347826086,339,59,0.6141304347826086,0.03285077951002227,0.1695059625212947,103,280,2.7184466019417477,0.004684838160136286,0.0068143100511073255,0.09367642806988559,0.11270566744849762,0.0,0.7419354838709677,0.3800614045957072,0.3274870579796586,0.0,1.0,0.3944212685693831,0.33513441222108564,0.0,1.0,0.2531080913634298,0.22111167336961163,0.0,1.0
582,2340,482,12.111065092315078,89.97649572649573,16,19,555,0.23687580025608196,1788,387,0.16517285531370038,0.6144144144144145,341,46,0.6144144144144145,0.025727069351230425,0.16517285531370038,101,299,2.9603960396039604,0.006828851899274435,0.00810926163038839,0.09349324510614833,0.11253789639807078,0.0,0.7419354838709677,0.3800110283981252,0.3274929908100651,0.0,1.0,0.3948304383788255,0.3354653818830926,0.0,1.0,0.25270195754066727,0.2202558702387697,0.0,1.0
583,2354,480,12.066838138025465,90.01359388275276,22,8,532,0.22735042735042735,1808,373,0.1594017094017094,0.6353383458646616,338,35,0.6353383458646616,0.019358407079646017,0.1594017094017094,89,260,2.9213483146067416,0.009401709401709401,0.003418803418803419,0.09340312988187574,0.11253025064427054,0.0,0.7419354838709677,0.3793954011017623,0.32738618234407535,0.0,1.0,0.39441444898182915,0.33540231410431326,0.0,1.0,0.2521857099788966,0.22010910689833407,0.0,1.0
584,2350,479,12.070824583218187,89.90212765957448,17,21,563,0.23916737468139337,1791,389,0.16525063721325403,0.6252220248667851,352,37,0.6252220248667851,0.02065884980457845,0.16525063721325403,94,282,3.0,0.007221750212404418,0.008920985556499575,0.09332875772134523,0.11267295089981336,0.0,0.7419354838709677,0.37832532601235414,0.32738714684013487,0.0,1.0,0.39455044612216883,0.33556010718480006,0.0,1.0,0.2513658201784489,0.2190444149000873,0.0,1.0
585,2350,478,12.097047987473506,90.0595744680851,15,15,550,0.23404255319148937,1800,402,0.17106382978723406,0.64,352,50,0.64,0.027777777777777776,0.17106382978723406,94,295,3.1382978723404253,0.006382978723404255,0.006382978723404255,0.0928894989704873,0.11241470854247326,0.0,0.7419354838709677,0.37862731640356895,0.327131255082129,0.0,1.0,0.39464653397391897,0.33528535161443496,0.0,1.0,0.25036376115305425,0.2178244854019793,0.0,1.0
586,2345,485,12.120761529396908,90.14712153518124,14,19,531,0.22595744680851063,1819,386,0.16425531914893618,0.6365348399246704,338,48,0.6365348399246704,0.026388125343595383,0.16425531914893618,103,296,2.8737864077669903,0.005957446808510639,0.008085106382978723,0.09266111837127725,0.11197703268913993,0.0,0.7419354838709677,0.37774262328908453,0.3271733140916535,0.0,1.0,0.39500653414952885,0.33547117842575747,0.0,1.0,0.25051241488410486,0.2178095930722214,0.0,1.0
587,2351,470,12.131210322830896,90.06805614632071,20,14,548,0.23368869936034115,1797,405,0.17270788912579957,0.6405109489051095,351,54,0.6405109489051095,0.03005008347245409,0.17270788912579957,103,293,2.8446601941747574,0.008528784648187633,0.005970149253731343,0.09243835841988995,0.11209229609196265,0.0,0.8064516129032258,0.3769706782288937,0.32732636171849255,0.0,1.0,0.395315651541554,0.3353863741726249,0.0,1.0,0.2500514537396578,0.21746275681886396,0.0,1.0
588,2349,472,12.107143563593102,89.96040868454662,15,17,545,0.23181624840493406,1806,391,0.1663122075712463,0.636697247706422,347,44,0.636697247706422,0.024363233665559248,0.1663122075712463,94,287,3.0531914893617023,0.0063802637175669925,0.007230965546575925,0.09257199357310592,0.11210565524194144,0.0,0.8064516129032258,0.3758085115148519,0.3268753458458091,0.0,1.0,0.3955286395034263,0.33549685593935397,0.0,1.0,0.24979744297504772,0.2168627004619768,0.0,1.0
589,2350,470,12.128988716956789,90.18978723404256,15,14,517,0.22009365687526608,1832,365,0.15538527032779906,0.6015473887814313,311,54,0.6015473887814313,0.02947598253275109,0.15538527032779906,89,252,2.831460674157303,0.006385696040868455,0.005959982971477224,0.09240905971173645,0.11178675054208322,0.0,0.8064516129032258,0.37523678792038434,0.3266485730050999,0.0,1.0,0.39298558682223744,0.3344015887472246,0.0,1.0,0.24999313658201786,0.21710346402982275,0.0,1.0
590,2350,455,12.16743544871203,90.08936170212766,18,18,539,0.22936170212765958,1811,407,0.17319148936170212,0.640074211502783,345,62,0.640074211502783,0.034235229155162895,0.17319148936170212,105,297,2.8285714285714287,0.007659574468085106,0.007659574468085106,0.09254632807137954,0.11172467007887478,0.0,0.8064516129032258,0.3733287577213452,0.3264536957023833,0.0,1.0,0.3934111187371311,0.3340950858671914,0.0,1.0,0.24963623884694577,0.2167959839791243,0.0,1.0
591,2350,461,12.175206978600581,90.36212765957447,11,11,559,0.2378723404255319,1791,415,0.17659574468085107,0.6601073345259392,369,46,0.6601073345259392,0.02568397543271915,0.17659574468085107,106,327,3.0849056603773586,0.004680851063829788,0.004680851063829788,0.09257378174330816,0.11161467836456392,0.0,0.8064516129032258,0.3729032258064516,0.3264429317848187,0.0,1.0,0.39262868908716536,0.33384975664453687,0.0,1.0,0.24973232669869594,0.21698037918683355,0.0,1.0
592,2342,462,12.201892075568406,90.26857386848847,17,25,492,0.2093617021276596,1858,372,0.15829787234042553,0.6361788617886179,313,59,0.6361788617886179,0.031754574811625406,0.15829787234042553,93,266,2.860215053763441,0.00723404255319149,0.010638297872340425,0.09240792264675904,0.1114507759237217,0.0,0.8064516129032258,0.37296493209553455,0.32652101709115405,0.0,1.0,0.391435497644693,0.3337083964507956,0.0,1.0,0.24951103275391864,0.21653359793762975,0.0,1.0
593,2342,473,12.179404096472828,89.93766011955593,21,21,519,0.22160546541417592,1823,364,0.15542271562766866,0.5953757225433526,309,55,0.5953757225433526,0.030170049369171694,0.15542271562766866,103,278,2.6990291262135924,0.008966695132365499,0.008966695132365499,0.09238037519627558,0.11157719396809136,0.0,0.8064516129032258,0.37224869838296465,0.3266144086412348,0.0,1.0,0.39166965097380235,0.3334528636583834,0.0,1.0,0.2492217845238423,0.21616359944269803,0.0,1.0
594,2353,473,12.096473983352421,89.65873353166171,24,13,526,0.22459436379163109,1816,382,0.16310845431255339,0.6159695817490495,324,58,0.6159695817490495,0.031938325991189426,0.16310845431255339,99,281,2.8383838383838382,0.010247651579846286,0.005550811272416738,0.0925380091304169,0.11179748346847396,0.0,0.8064516129032258,0.370837503255967,0.32653906487865597,0.0,1.0,0.3918539133295861,0.33336896442866787,0.0,1.0,0.24775509644516952,0.2147882097597774,0.0,1.0
595,2353,480,12.064491509104755,89.52316192095198,16,16,546,0.23204419889502761,1807,378,0.16064598385040374,0.6062271062271062,331,47,0.6062271062271062,0.026009961261759824,0.16064598385040374,94,279,2.9680851063829787,0.006799830004249894,0.006799830004249894,0.09240091578355702,0.11164177993962472,0.0,0.8064516129032258,0.3700149431748077,0.326786800679408,0.0,1.0,0.391922460003016,0.33343363807082355,0.0,1.0,0.2471107577149281,0.21470997581740067,0.0,1.0
596,2358,471,12.027613328853773,89.42832909245124,18,13,568,0.24139396515087122,1785,404,0.17169570760730982,0.6672535211267606,379,25,0.6672535211267606,0.014005602240896359,0.17169570760730982,106,301,2.839622641509434,0.00764980875478113,0.0055248618784530384,0.0925469917097595,0.11191195574558714,0.0,0.8064516129032258,0.3700374839256888,0.32663296380012846,0.0,1.0,0.3926099209280692,0.33387973704520935,0.0,1.0,0.24661413444964295,0.21444745128282278,0.0,1.0
597,2359,475,12.010111194914064,89.37770241627808,18,17,523,0.22179813401187448,1835,389,0.16497031382527566,0.6462715105162524,338,51,0.6462715105162524,0.02779291553133515,0.16497031382527566,104,297,2.855769230769231,0.007633587786259542,0.00720949957591179,0.09197445609812796,0.11169541286380785,0.0,0.8064516129032258,0.37026350695346577,0.32669680728536693,0.0,1.0,0.3925939093929905,0.3334396575720939,0.0,1.0,0.245880567216836,0.21395359675163983,0.0,1.0
598,2355,473,12.023912785728058,89.228025477707,19,23,530,0.22467147096227216,1829,390,0.16532428995337006,0.6490566037735849,344,46,0.6490566037735849,0.025150355385456534,0.16532428995337006,96,284,2.9583333333333335,0.008054260279779568,0.009749894022891056,0.09124032600506815,0.11112802822242629,0.0,0.8064516129032258,0.3715088007670707,0.3270805158675291,0.0,1.0,0.39230189713033353,0.33379499060694723,0.0,1.0,0.24501061571125266,0.2131848266452856,0.0,0.967741935483871
599,2371,463,11.921552224662713,88.72964993673556,29,13,567,0.24076433121019108,1788,407,0.17282377919320593,0.6208112874779541,352,55,0.6208112874779541,0.03076062639821029,0.17282377919320593,107,304,2.8411214953271027,0.012314225053078557,0.005520169851380042,0.09074706466578686,0.10993615314349353,0.0,0.8064516129032258,0.3718044652453708,0.3272844857519659,0.0,1.0,0.3924164297084393,0.33355472443867185,0.0,1.0,0.24391504877484663,0.21265061718072997,0.0,0.967741935483871
600,2370,468,11.935051205241066,88.67552742616034,12,13,499,0.21045972163644033,1872,353,0.14888232813159005,0.6292585170340681,314,39,0.6292585170340681,0.020833333333333332,0.14888232813159005,95,253,2.663157894736842,0.005061155630535639,0.005482918599746942,0.09074452157343132,0.11039365037202553,0.0,0.8064516129032258,0.37212467673880495,0.3272249390960718,0.0,1.0,0.3924050632911392,0.3340481252683608,0.0,1.0,0.2430788076766027,0.21237909630151777,0.0,0.967741935483871
601,2366,477,11.94557887167776,88.8541842772612,15,19,543,0.2291139240506329,1827,394,0.16624472573839663,0.6224677716390423,338,56,0.6224677716390423,0.03065134099616858,0.16624472573839663,100,303,3.03,0.006329113924050633,0.008016877637130802,0.09059798762032012,0.10974818818624191,0.0,0.8064516129032258,0.3713085921522646,0.3272876902261522,0.0,1.0,0.3919504812805061,0.33375410283901574,0.0,1.0,0.24284896245194013,0.2122397472276547,0.0,0.967741935483871
602,2370,475,11.952980178518139,89.02911392405063,16,12,566,0.23922231614539308,1800,415,0.1754015215553677,0.6466431095406361,366,49,0.6466431095406361,0.02722222222222222,0.1754015215553677,104,317,3.048076923076923,0.006762468300929839,0.00507185122569738,0.09036341363821968,0.10956165718117729,0.0,0.8064516129032258,0.37137607186606775,0.32757406477303064,0.0,1.0,0.3908397985572342,0.3334490664685383,0.0,1.0,0.24231659180617937,0.2120528707646336,0.0,0.967741935483871
603,2372,471,11.950504198817844,88.96079258010118,17,15,535,0.22573839662447256,1835,393,0.16582278481012658,0.6579439252336449,352,41,0.6579439252336449,0.0223433242506812,0.16582278481012658,101,290,2.871287128712871,0.007172995780590718,0.006329113924050633,0.0908856008268509,0.11043008501088548,0.0,0.8064516129032258,0.3700837730511886,0.3279922100585613,0.0,1.0,0.390401457868683,0.33301417323057964,0.0,1.0,0.24166349344503074,0.21183992265301987,0.0,0.967741935483871
604,2370,465,11.949451629008577,88.48860759493671,20,22,552,0.2327150084317032,1820,394,0.16610455311973019,0.6503623188405797,359,35,0.6503623188405797,0.019230769230769232,0.16610455311973019,108,296,2.740740740740741,0.008431703204047217,0.00927487352445194,0.09103035252484007,0.11058571341803262,0.0,0.8064516129032258,0.36997413910439636,0.3283212168658243,0.0,1.0,0.38920647883489856,0.33198676643264374,0.0,1.0,0.24145909895195317,0.21202783013933313,0.0,0.967741935483871
605,2373,468,11.96694290749283,88.62958280657395,18,15,511,0.21561181434599155,1859,358,0.15105485232067511,0.6223091976516634,318,40,0.6223091976516634,0.02151694459386767,0.15105485232067511,96,257,2.6770833333333335,0.007594936708860759,0.006329113924050633,0.09041229966151461,0.11017172245267459,0.0,0.8064516129032258,0.3714639152834985,0.3281833960655969,0.0,1.0,0.38821146500278675,0.33199901928553727,0.0,1.0,0.24188790560471976,0.21228170527783016,0.0,0.967741935483871
606,2385,471,11.872920519964532,88.41802935010482,23,11,557,0.23472397808680995,1816,396,0.16687737041719342,0.6391382405745063,356,40,0.6391382405745063,0.022026431718061675,0.16687737041719342,101,300,2.9702970297029703,0.00969237252423093,0.004635482511588706,0.09049841076621357,0.11026683391026451,0.0,0.8064516129032258,0.3721917900858862,0.32831636777741674,0.0,1.0,0.3882193818894975,0.3321815397468924,0.0,1.0,0.2405085548116589,0.2114401026999961,0.0,0.967741935483871
607,2381,457,11.93170544164873,88.55228895422091,11,15,573,0.24025157232704403,1812,413,0.17316561844863732,0.6474694589877836,371,42,0.6474694589877836,0.023178807947019868,0.17316561844863732,104,303,2.9134615384615383,0.004612159329140462,0.006289308176100629,0.09028464591998482,0.11042455698351591,0.0,0.8064516129032258,0.3730067334137188,0.32875752643155387,0.0,1.0,0.39003671539472434,0.3325952369346384,0.0,1.0,0.24028938776063188,0.21131120992922528,0.0,0.967741935483871
608,2382,441,11.923270836589463,88.37699412258607,17,16,599,0.25157496850063,1782,461,0.19361612767744646,0.7011686143572621,420,41,0.7011686143572621,0.023007856341189674,0.19361612767744646,116,361,3.1120689655172415,0.007139857202855943,0.006719865602687947,0.08998943690582595,0.11011410179478641,0.0,0.8064516129032258,0.37377102462013484,0.3286524733806089,0.0,1.0,0.3897375477370602,0.3327341122755874,0.0,1.0,0.23971452560873216,0.21062191685399417,0.0,0.967741935483871
609,2381,444,11.901100750712244,88.27929441411172,17,18,545,0.22879932829554997,1837,385,0.1616288832913518,0.6165137614678899,336,49,0.6165137614678899,0.026673924877517692,0.1616288832913518,102,290,2.843137254901961,0.007136859781696054,0.007556675062972292,0.08985110620368238,0.10994600341101889,0.0,0.8064516129032258,0.37264093427808864,0.32860136112011856,0.0,1.0,0.39047025511102684,0.3329430969560696,0.0,1.0,0.2381894297597919,0.20934563517938606,0.0,0.967741935483871
610,2386,443,11.895825456093675,88.49455155071249,15,10,539,0.22637547249055018,1842,404,0.16967660646787064,0.6549165120593692,353,51,0.6549165120593692,0.02768729641693811,0.16967660646787064,98,301,3.0714285714285716,0.00629987400251995,0.004199916001679967,0.08991969283184165,0.11011218666761476,0.0,0.8064516129032258,0.37344185166157423,0.32855807942573895,0.0,1.0,0.3914906849092826,0.3337144721496243,0.0,1.0,0.238244598869751,0.20954505486616534,0.0,0.967741935483871
611,2381,461,11.903846195803343,88.6745065098698,11,16,527,0.22087175188600167,1859,361,0.15129924559932942,0.6129032258064516,323,38,0.6129032258064516,0.020441097364174286,0.15129924559932942,94,273,2.904255319148936,0.004610226320201173,0.006705783738474434,0.09024400157158147,0.11089411711722898,0.0,0.8064516129032258,0.3735622061752313,0.32855015508994007,0.0,1.0,0.39099863164027043,0.3335412595956597,0.0,1.0,0.23752557206920377,0.2092220226255004,0.0,0.967741935483871
612,2380,467,11.930616019134915,89.05798319327731,12,13,530,0.22259554808903823,1851,370,0.15539689206215876,0.6037735849056604,320,50,0.6037735849056604,0.02701242571582928,0.15539689206215876,89,265,2.9775280898876404,0.00503989920201596,0.005459890802183957,0.0899024125779344,0.11068177465673759,0.0,0.8064516129032258,0.3739766874491732,0.32833595341758925,0.0,1.0,0.39104093250203303,0.3338224256986421,0.0,1.0,0.23709677419354838,0.20914548745635272,0.0,0.967741935483871
613,2390,470,11.86841130975021,88.75857740585774,25,15,522,0.21932773109243697,1858,403,0.16932773109243698,0.6743295019157088,352,51,0.6743295019157088,0.02744886975242196,0.16932773109243698,107,313,2.925233644859813,0.01050420168067227,0.0063025210084033615,0.0899311647995681,0.11111114249523506,0.0,0.8064516129032258,0.37385612093399917,0.32807331997671707,0.0,1.0,0.39090295586448914,0.3342541120129615,0.0,1.0,0.23667161560264544,0.20875797437048552,0.0,0.967741935483871
614,2400,449,11.859879900192386,88.62083333333334,23,13,559,0.23389121338912133,1831,418,0.17489539748953975,0.6547406082289803,366,52,0.6547406082289803,0.028399781540142,0.17489539748953975,106,303,2.858490566037736,0.009623430962343096,0.005439330543933054,0.08932795698924731,0.11039478853795347,0.0,0.8064516129032258,0.37564516129032255,0.32832753172525203,0.0,1.0,0.3919758064516129,0.33502223217291327,0.0,1.0,0.23649193548387099,0.20861357105903602,0.0,0.967741935483871
615,2396,439,11.897123872927281,88.70575959933223,13,17,578,0.24083333333333334,1822,439,0.18291666666666667,0.6539792387543253,378,61,0.6539792387543253,0.033479692645444564,0.18291666666666667,112,341,3.044642857142857,0.005416666666666667,0.007083333333333333,0.08918089288599279,0.11013871309456236,0.0,0.8064516129032258,0.37558565350853573,0.32823012013457087,0.0,1.0,0.3914050298885239,0.3348462841264818,0.0,1.0,0.23718293930744788,0.20937478719954863,0.0,0.967741935483871
