step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,eat_count,eat_rate,eat_per_move,birth_rate,death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
498,2727,293,10.606160616061597,76.65566556655665,27,32,403,0.14751098096632503,202,0.0739385065885798,0.5012406947890818,0.009882869692532943,0.01171303074670571,0.07809598164117487,0.081297784466492,0.0,0.8387096774193549,0.3167843666087039,0.307747714428683,0.0,1.0,0.3474100098181861,0.24345088337957688,0.0,1.0,0.27130132368075516,0.23135610607916532,0.0,1.0
499,2739,288,10.551734209565527,76.26433004746258,36,24,398,0.14594792812614596,205,0.07517418408507517,0.5150753768844221,0.013201320132013201,0.0088008800880088,0.07742406576452437,0.07998930078527756,0.0,0.8387096774193549,0.3161620087387674,0.30737493152703854,0.0,1.0,0.34843185056943315,0.24397706849102938,0.0,1.0,0.2708546797159312,0.23109512546940705,0.0,1.0
500,2746,288,10.515659140568092,76.14712308812818,30,23,381,0.13910186199342825,200,0.07301935012778386,0.5249343832020997,0.01095290251916758,0.008397225264695144,0.07729718299931865,0.07988130743167604,0.0,0.8387096774193549,0.3159551723327773,0.30777167577303094,0.0,1.0,0.349211756690083,0.24385827208095687,0.0,1.0,0.27034043652938,0.2302479880340219,0.0,1.0
501,2753,293,10.527315655648376,76.33962949509626,28,21,378,0.13765477057538236,195,0.07101238164603059,0.5158730158730159,0.010196649672250545,0.00764748725418791,0.07715922805619675,0.07966869789099919,0.0,0.8387096774193549,0.3135113600412453,0.3069816094584148,0.0,1.0,0.34899171578219657,0.24379244530882413,0.0,1.0,0.27078963711142096,0.2309836149604124,0.0,1.0
502,2778,286,10.443448524118063,76.00467962562995,47,22,392,0.14239011986923356,207,0.0751907010533963,0.5280612244897959,0.017072284780239737,0.007991282237559027,0.07705706124155229,0.07985077428656454,0.0,0.8387096774193549,0.31552056480642837,0.3071856078325079,0.0,1.0,0.3480108688079147,0.2436257344920411,0.0,1.0,0.2702919250330941,0.23122548117609407,0.0,1.0
503,2788,281,10.437410329985646,76.0383787661406,26,16,377,0.13570914326853853,205,0.07379409647228222,0.5437665782493368,0.009359251259899209,0.005759539236861051,0.07685009487666034,0.07958157292214967,0.0,0.8387096774193549,0.3147012542231684,0.30722138693608564,0.0,1.0,0.34852131253760354,0.24378435470879747,0.0,1.0,0.2695075669921785,0.2299877399194134,0.0,1.0
504,2793,277,10.468600071607582,76.20551378446115,26,21,366,0.13127690100430417,204,0.07317073170731707,0.5573770491803278,0.009325681492109038,0.007532281205164993,0.07679336590323735,0.0793367831420872,0.0,0.8387096774193549,0.31403393275816266,0.30760058348821545,0.0,1.0,0.347897393252717,0.24353285492407975,0.0,1.0,0.26910594458496473,0.22969470826654445,0.0,1.0
505,2793,276,10.460830648048685,76.07554600787684,30,30,398,0.14249910490511994,201,0.0719656283566058,0.5050251256281407,0.010741138560687433,0.010741138560687433,0.0767702666805262,0.07923697885618333,0.0,0.8387096774193549,0.31335250568818357,0.3069449181066676,0.0,1.0,0.34805908781169514,0.243797340398417,0.0,1.0,0.2696949747640992,0.2300376346201261,0.0,1.0
506,2785,288,10.480359066427281,76.2951526032316,16,24,380,0.1360544217687075,188,0.06731113498030791,0.49473684210526314,0.005728607232366631,0.008592910848549946,0.07642323507268199,0.07851901488439282,0.0,0.8387096774193549,0.31334916314356864,0.30725323202272203,0.0,1.0,0.3469276654890832,0.24326404927443296,0.0,1.0,0.26936931719464874,0.2302331583891705,0.0,1.0
507,2780,285,10.529424460431647,76.57625899280576,25,30,414,0.14865350089766607,203,0.07289048473967684,0.49033816425120774,0.008976660682226212,0.010771992818671455,0.07621257832443723,0.07911642084843103,0.0,0.8387096774193549,0.31190531445811087,0.306726641599553,0.0,1.0,0.34670457182640985,0.2434064027336009,0.0,1.0,0.2693432350893479,0.23010703406735725,0.0,1.0
508,2792,286,10.525967048710594,76.74964183381088,27,15,379,0.13633093525179857,199,0.07158273381294963,0.525065963060686,0.009712230215827337,0.00539568345323741,0.07610453831222848,0.07913052547584802,0.0,0.8387096774193549,0.31212450318883445,0.30692899035118587,0.0,1.0,0.34647379609945467,0.24312817046347998,0.0,1.0,0.2695604954247158,0.23031073800675914,0.0,1.0
509,2794,288,10.49162491052254,76.53328561202576,29,27,396,0.14183381088825214,198,0.07091690544412607,0.5,0.010386819484240688,0.009670487106017192,0.07613087953448634,0.07913303387882305,0.0,0.8387096774193549,0.3129401713348881,0.30763847226699337,0.0,1.0,0.346179601450112,0.24267647375928272,0.0,1.0,0.26936753873507746,0.22974860351721074,0.0,1.0
510,2802,273,10.473625981441819,76.28443968593862,36,28,407,0.14566929133858267,215,0.07695060844667144,0.5282555282555282,0.012884753042233358,0.010021474588403722,0.0758214178812369,0.07820285673811163,0.0,0.8387096774193549,0.312253920011052,0.3074928443087685,0.0,1.0,0.3468490248900555,0.24346992538247095,0.0,1.0,0.2681149409408026,0.22824300875650014,0.0,1.0
511,2807,274,10.469184182401133,76.20591378696116,32,27,375,0.13383297644539616,199,0.07102069950035689,0.5306666666666666,0.011420413990007138,0.009635974304068522,0.07565188411459829,0.07843304838621407,0.0,0.8387096774193549,0.31142190606433223,0.30686949237596084,0.0,1.0,0.34827677350402797,0.24400370683988487,0.0,1.0,0.2681774825608789,0.22814130945055106,0.0,1.0
512,2803,279,10.472315376382438,76.30074919728862,19,23,390,0.13893836836480228,195,0.06946918418240114,0.5,0.006768792304951906,0.008193801211257571,0.07558721646162522,0.07828853452195424,0.0,0.8387096774193549,0.311797267904204,0.30700051161628833,0.0,1.0,0.3493376911834095,0.24382296954267826,0.0,1.0,0.2683875571104692,0.22871979201358755,0.0,1.0
513,2800,274,10.518428571428563,76.53357142857143,20,23,399,0.14234748483767393,205,0.07313592579379237,0.5137844611528822,0.007135212272565109,0.008205494113449875,0.07526497695852535,0.07752036198802728,0.0,0.8387096774193549,0.31195852534562213,0.3074482934790159,0.0,1.0,0.3483410138248848,0.24327768570965655,0.0,1.0,0.26842165898617515,0.22873053792807382,0.0,1.0
514,2799,278,10.542872454448009,76.80778849589139,24,25,402,0.14357142857142857,196,0.07,0.48756218905472637,0.008571428571428572,0.008928571428571428,0.07476172365706646,0.07621525198578658,0.0,0.8387096774193549,0.3112978137353202,0.30723843411395096,0.0,1.0,0.34862681372379534,0.242968559977218,0.0,1.0,0.26821791192707073,0.2291686575959226,0.0,1.0
515,2796,278,10.567846924177388,76.98605150214593,30,33,386,0.13790639514112182,200,0.07145409074669525,0.5181347150259067,0.010718113612004287,0.011789924973204717,0.07443813743135355,0.07619470169017176,0.0,0.8387096774193549,0.31114726106419305,0.3080787500750594,0.0,1.0,0.3473625917208916,0.24289717623127696,0.0,1.0,0.2680788222806775,0.2290762699921352,0.0,1.0
516,2786,278,10.58984206748025,76.96231155778895,24,34,392,0.1402002861230329,200,0.0715307582260372,0.5102040816326531,0.008583690987124463,0.012160228898426323,0.07399902739503972,0.07580288849748376,0.0,0.8387096774193549,0.310006252460459,0.30751510546488353,0.0,1.0,0.3478104809763101,0.242159426588177,0.0,1.0,0.2666327026839266,0.22823274088251336,0.0,1.0
517,2790,281,10.555268817204292,76.58351254480287,31,27,359,0.12885857860732233,197,0.07071069633883705,0.5487465181058496,0.011127063890882987,0.009691313711414214,0.07388137356919874,0.07573523469958965,0.0,0.8387096774193549,0.3103480171118048,0.30752275469388074,0.0,1.0,0.3471615215631865,0.24164122295216123,0.0,1.0,0.2668054110301769,0.22914886515447042,0.0,1.0
518,2810,279,10.514839857651237,76.45658362989325,39,19,382,0.13691756272401434,202,0.07240143369175628,0.5287958115183246,0.013978494623655914,0.006810035842293907,0.07395247388359545,0.07572169367906799,0.0,0.8387096774193549,0.31076799448972564,0.30802193793647664,0.0,1.0,0.3479049477671909,0.24171165725779672,0.0,1.0,0.26762713810125127,0.22959743454997494,0.0,1.0
519,2813,283,10.522147173835755,76.56309989335229,27,24,399,0.14199288256227757,196,0.06975088967971531,0.49122807017543857,0.009608540925266904,0.008540925266903915,0.07357545038588122,0.07568764485446193,0.0,0.8387096774193549,0.3107691249154272,0.30791091285715094,0.0,1.0,0.3479467449514351,0.24212450582237516,0.0,1.0,0.2686146118826187,0.23065119068354475,0.0,1.0
520,2817,289,10.54376996805111,76.79872204472844,26,22,368,0.1308211873444721,194,0.06896551724137931,0.5271739130434783,0.009242801279772485,0.007820831852115179,0.07334501356968634,0.07506482575320274,0.0,0.8387096774193549,0.3108087991113859,0.3082056228856615,0.0,1.0,0.3474183242296197,0.241326037995677,0.0,1.0,0.2689431676342941,0.23137236100733274,0.0,1.0
521,2833,292,10.507130250617712,76.76067772679139,37,21,374,0.13276535321263755,197,0.06993255236066738,0.5267379679144385,0.013134540291089812,0.007454739084132056,0.0733976293226148,0.0754762565000046,0.0,0.8387096774193549,0.3114559967206768,0.3085942711078332,0.0,1.0,0.34740329981895407,0.24144630564778197,0.0,1.0,0.269610466506496,0.23141705711442262,0.0,1.0
522,2836,281,10.597143864598017,77.3043018335684,20,17,358,0.1263678079774091,211,0.07447935051182492,0.5893854748603352,0.0070596540769502295,0.006000705965407695,0.07330861276673188,0.0753318248676986,0.0,0.8387096774193549,0.31192274443787255,0.3086458711811334,0.0,1.0,0.3474680376723236,0.24126949141027243,0.0,1.0,0.2699053642112926,0.23139757298622632,0.0,1.0
523,2852,274,10.578927068723694,77.37692847124825,32,16,406,0.14315937940761636,207,0.0729901269393512,0.5098522167487685,0.011283497884344146,0.005641748942172073,0.07316880061530108,0.07504124076938957,0.0,0.8387096774193549,0.312050400398136,0.30894888886858796,0.0,1.0,0.3471135140026241,0.24119269045891772,0.0,1.0,0.27040446998145046,0.2314885828123517,0.0,1.0
524,2855,275,10.606514886164614,77.59159369527146,26,23,364,0.1276297335203366,199,0.06977559607293128,0.5467032967032966,0.0091164095371669,0.008064516129032258,0.07296762894751709,0.07479309787671587,0.0,0.8387096774193549,0.3128862776114344,0.3092330043306838,0.0,1.0,0.3467261736625049,0.24127600166603452,0.0,1.0,0.27045929608496694,0.23193951087332026,0.0,1.0
525,2860,267,10.571433566433557,77.32062937062938,38,33,394,0.13800350262697023,208,0.07285464098073555,0.5279187817258884,0.013309982486865149,0.011558669001751313,0.07247913376945635,0.07340056638068572,0.0,0.8387096774193549,0.31284683058876606,0.3090888172089662,0.0,1.0,0.34560117302052784,0.24066397824917277,0.0,1.0,0.27061809158583355,0.23221847795488523,0.0,1.0
526,2857,278,10.585474273713677,77.53342667133357,22,25,395,0.1381118881118881,189,0.06608391608391609,0.47848101265822784,0.007692307692307693,0.008741258741258742,0.07217135050300902,0.07287496652088361,0.0,0.8387096774193549,0.3114929940045389,0.30798465805730774,0.0,0.967741935483871,0.34497047433016814,0.24030135248478632,0.0,1.0,0.2701118926914088,0.2321903319972284,0.0,1.0
527,2866,275,10.544905792044652,77.29344033496162,35,26,407,0.14245712285614281,203,0.07105355267763389,0.4987714987714988,0.012250612530626532,0.009100455022751138,0.0718434144474709,0.07282037275371413,0.0,0.8387096774193549,0.31008711703396885,0.3070845793644229,0.0,0.967741935483871,0.3451590392364316,0.23965825298799828,0.0,1.0,0.27061432141008035,0.23293379553033305,0.0,1.0
528,2876,280,10.48317107093184,77.01460361613351,36,26,374,0.13049546406140963,195,0.0680390788555478,0.5213903743315508,0.01256106071179344,0.009071877180739707,0.07173942303378347,0.07318639986835727,0.0,0.8387096774193549,0.3104782628202252,0.3070538600379366,0.0,0.967741935483871,0.34466553008210327,0.23895449205113906,0.0,1.0,0.26932567634259047,0.2324026377932607,0.0,1.0
529,2875,278,10.425426086956513,76.57704347826088,35,36,403,0.14012517385257303,202,0.0702364394993046,0.5012406947890818,0.012169680111265646,0.012517385257301807,0.07160729312762973,0.07381774429110967,0.0,0.8387096774193549,0.3113941093969144,0.3073140637209973,0.0,0.967741935483871,0.34388779803646563,0.23902762587845766,0.0,1.0,0.26901542776998594,0.23258561072008663,0.0,1.0
530,2886,280,10.427477477477469,76.7092862092862,29,18,360,0.12521739130434784,198,0.06886956521739131,0.55,0.01008695652173913,0.006260869565217392,0.0713343616569423,0.07344164562844233,0.0,0.8387096774193549,0.3113137951847629,0.30784294686888775,0.0,0.967741935483871,0.34299063331321394,0.23878466937869144,0.0,1.0,0.2693201886750274,0.23265467344735846,0.0,1.0
531,2888,276,10.402527700831016,76.44217451523545,33,31,383,0.1327096327096327,204,0.07068607068607069,0.5326370757180157,0.011434511434511435,0.010741510741510741,0.07122911267983201,0.07356051403282751,0.0,0.8387096774193549,0.3104727012778125,0.30771829783422916,0.0,0.967741935483871,0.3430546868018944,0.2386392704667746,0.0,1.0,0.2686868912518989,0.23211057914639088,0.0,1.0
532,2893,274,10.389872105081222,76.3847217421362,30,25,384,0.1329639889196676,202,0.06994459833795014,0.5260416666666666,0.01038781163434903,0.00865650969529086,0.07123981133548164,0.07337785995313319,0.0,0.8387096774193549,0.3108838910384354,0.3077992450286425,0.0,0.967741935483871,0.34187081163654204,0.23784984178650057,0.0,1.0,0.2677207497519039,0.2321230194512849,0.0,1.0
533,2896,278,10.359495856353583,76.3428867403315,35,32,382,0.1320428620808849,196,0.06774974075354304,0.5130890052356021,0.012098167991704113,0.01106118216384376,0.0711882908572447,0.07369611708352057,0.0,0.8387096774193549,0.3111522010336838,0.30789655206460614,0.0,0.967741935483871,0.3423743539476029,0.2377244645278182,0.0,1.0,0.26776644091962215,0.23177518784708503,0.0,1.0
534,2902,283,10.364024810475524,76.5079255685734,24,18,368,0.1270718232044199,195,0.06733425414364641,0.529891304347826,0.008287292817679558,0.006215469613259668,0.0707409795246882,0.07315285826239502,0.0,0.8387096774193549,0.3110090927280407,0.30791894002108994,0.0,0.967741935483871,0.34211111358128987,0.23764658753908974,0.0,1.0,0.2676796869789467,0.23225767020861426,0.0,1.0
535,2901,285,10.400620475698027,76.70044812133747,29,30,370,0.12749827705031014,198,0.06822880771881461,0.5351351351351351,0.009993108201240523,0.010337698139214336,0.06996475075335536,0.07135686176120234,0.0,0.8387096774193549,0.31072711300886235,0.30783146034637415,0.0,0.967741935483871,0.34204000845092347,0.23761894089229713,0.0,1.0,0.26704918215076007,0.23138159816774506,0.0,1.0
536,2914,303,10.339258750857917,76.59368565545641,33,20,373,0.12857635298173042,182,0.06273698724577732,0.4879356568364611,0.011375387797311272,0.006894174422612892,0.07009542365000997,0.07117642995475633,0.0,0.8387096774193549,0.3119312772599464,0.3080705028992913,0.0,0.967741935483871,0.34110080368410567,0.2372555601391537,0.0,1.0,0.2669537494188235,0.23116846281439307,0.0,1.0
537,2908,293,10.345288858321862,76.39580467675378,35,41,384,0.13177762525737818,210,0.0720658888126287,0.546875,0.012010981468771447,0.014070006863417982,0.07014021387052402,0.07178463444122267,0.0,0.8387096774193549,0.31221990504503705,0.30862454264556693,0.0,0.967741935483871,0.3407507654079957,0.23625912429332946,0.0,1.0,0.26726050494741976,0.2313085710106281,0.0,1.0
538,2916,289,10.287860082304519,76.02400548696845,39,31,387,0.1330811554332875,204,0.07015130674002751,0.5271317829457365,0.013411279229711142,0.010660247592847318,0.0698703482454976,0.0717136174168571,0.0,0.8387096774193549,0.3118500818620293,0.3083741330629232,0.0,0.967741935483871,0.34059029160582327,0.23603592830899023,0.0,1.0,0.26729058807911854,0.23164115134179447,0.0,1.0
539,2907,291,10.321912624698994,76.17887856897144,18,27,379,0.12997256515775035,198,0.06790123456790123,0.5224274406332454,0.006172839506172839,0.009259259259259259,0.06973157117968863,0.07171068775698866,0.0,0.8387096774193549,0.31197221389970814,0.30869361998844197,0.0,0.967741935483871,0.3408014026210371,0.23630367240896247,0.0,1.0,0.267407925252727,0.23150723769996542,0.0,1.0
540,2913,285,10.33892893923789,76.38757294884998,30,24,380,0.13071895424836602,206,0.07086343309253526,0.5421052631578948,0.010319917440660475,0.008255933952528379,0.06927787559660255,0.07156324512079952,0.0,0.8387096774193549,0.3131789641540148,0.3090605215984738,0.0,0.967741935483871,0.3397561542805887,0.2361726375961084,0.0,1.0,0.26707861311362857,0.23125820514683632,0.0,1.0
541,2912,285,10.302197802197794,76.08173076923077,32,33,334,0.11465842773772743,200,0.06865774116031582,0.5988023952095808,0.010985238585650533,0.01132852729145211,0.0690579581708614,0.0713548898501793,0.0,0.8387096774193549,0.3144053527118043,0.3091282698340649,0.0,0.967741935483871,0.3406925735554768,0.23592089299197977,0.0,1.0,0.2664835164835165,0.23096172431381198,0.0,1.0
542,2916,282,10.321776406035656,76.20267489711934,26,22,363,0.12465659340659341,203,0.06971153846153846,0.559228650137741,0.008928571428571428,0.007554945054945055,0.06899641577060932,0.07153197115148394,0.0,0.8387096774193549,0.3136975087393247,0.3088335146961779,0.0,0.967741935483871,0.34030266825965755,0.23615896127074412,0.0,1.0,0.2663060312403204,0.23063854865009625,0.0,1.0
543,2927,274,10.318004783054313,76.2801503245644,36,25,375,0.1286008230452675,208,0.07133058984910837,0.5546666666666666,0.012345679012345678,0.008573388203017833,0.06843955607965879,0.07094274286525962,0.0,0.8387096774193549,0.31309168255507674,0.3083448220091984,0.0,0.967741935483871,0.340037691349725,0.2357546769003391,0.0,1.0,0.26645139248597594,0.2306864570809437,0.0,1.0
544,2945,270,10.275721561969432,76.25127334465195,36,18,384,0.13119234711308508,204,0.06969593440382645,0.53125,0.012299282541851725,0.0061496412709258624,0.06792266827318034,0.06987988051063644,0.0,0.8387096774193549,0.31374116873870417,0.3082058471560437,0.0,0.967741935483871,0.339394271318254,0.2350617630021107,0.0,1.0,0.26625773591105756,0.23057487437985072,0.0,1.0
545,2955,270,10.274416243654812,76.38950930626058,32,22,370,0.12563667232597622,200,0.06791171477079797,0.5405405405405406,0.010865874363327675,0.007470288624787776,0.0674963157032913,0.06904006409876652,0.0,0.8387096774193549,0.31314884558703127,0.3075199226131708,0.0,0.967741935483871,0.34029801866710335,0.23560021126331956,0.0,1.0,0.2665356694503575,0.23102595299492573,0.0,1.0
546,2950,272,10.263016949152533,76.25457627118644,30,35,375,0.12690355329949238,198,0.06700507614213198,0.528,0.01015228426395939,0.011844331641285956,0.06698742482230727,0.06880415372974819,0.0,0.8387096774193549,0.31439037725533076,0.30829541163772195,0.0,0.967741935483871,0.34017495899398575,0.23587145259070116,0.0,1.0,0.26727173318753417,0.231600790121072,0.0,1.0
547,2962,265,10.268568534773793,76.38926401080352,31,19,354,0.12,207,0.07016949152542373,0.5847457627118644,0.010508474576271187,0.006440677966101695,0.06706453791030471,0.06913584150263825,0.0,0.8387096774193549,0.31418396462721354,0.3081286592550044,0.0,0.967741935483871,0.3395918189540633,0.23546992527607458,0.0,1.0,0.2659928993051774,0.23055545012349646,0.0,1.0
548,2961,268,10.288449848024307,76.58189800742993,23,24,349,0.11782579338284943,197,0.06650911546252532,0.5644699140401146,0.007765023632680621,0.008102633355840648,0.067174341711061,0.0697103257270944,0.0,0.8387096774193549,0.31384340512686426,0.30819121333140415,0.0,0.967741935483871,0.33991349914479635,0.2355006120300277,0.0,1.0,0.26522208059613683,0.2305716315255169,0.0,1.0
549,2961,271,10.296251266464024,76.62208713272543,28,28,350,0.1182033096926714,197,0.06653157716987504,0.5628571428571428,0.009456264775413711,0.009456264775413711,0.06755564271006961,0.07062889044014913,0.0,0.8387096774193549,0.3135383643276574,0.3080044715484983,0.0,0.967741935483871,0.3401204911156867,0.23543080840174363,0.0,1.0,0.26528744648168123,0.23070977503591017,0.0,1.0
550,2977,258,10.251024521330189,76.37453812562983,39,23,398,0.13441404930766632,213,0.07193515704154002,0.535175879396985,0.013171225937183385,0.007767646065518406,0.0672792484315234,0.07007177444954464,0.0,0.8387096774193549,0.3156999360690021,0.3086345459528016,0.0,1.0,0.341077291492843,0.2364244684745225,0.0,1.0,0.2652052835177219,0.2305704648492604,0.0,1.0
551,2970,274,10.262626262626254,76.63299663299664,18,25,365,0.12260665099093046,184,0.06180718844474303,0.5041095890410959,0.006046355391333557,0.008397715821296607,0.06716628652112523,0.06975059969377323,0.0,0.8387096774193549,0.31544477028347995,0.3085010691800837,0.0,1.0,0.3419354838709677,0.23646492391998522,0.0,1.0,0.2640382317801672,0.2293368207287617,0.0,1.0
552,2974,271,10.28399462004034,76.90114324142569,29,25,373,0.12558922558922558,203,0.06835016835016836,0.5442359249329759,0.009764309764309764,0.008417508417508417,0.06643599366553138,0.06824399609177019,0.0,0.8387096774193549,0.31447816560730635,0.30826953324855993,0.0,1.0,0.34225654597913097,0.23654614875020136,0.0,1.0,0.2637698765646354,0.22898155439309134,0.0,1.0
553,2982,265,10.254661301140166,76.77934272300469,35,27,375,0.12609280430396771,206,0.06926698049764626,0.5493333333333333,0.011768661735036988,0.009078681909885675,0.06613876809242551,0.06824446687880327,0.0,0.8387096774193549,0.316079271326886,0.30864167909544793,0.0,1.0,0.34239847688280217,0.23648623692558218,0.0,1.0,0.2637545704333528,0.22918197793212908,0.0,1.0
554,2972,258,10.243102288021525,76.55955585464334,26,36,399,0.13380281690140844,207,0.06941649899396378,0.518796992481203,0.008718980549966466,0.012072434607645875,0.06561238223418574,0.06769293946486225,0.0,0.8387096774193549,0.31618764381539527,0.308640455547709,0.0,1.0,0.34200929101723615,0.2359636523572767,0.0,1.0,0.2644141015065341,0.23058882011717363,0.0,1.0
555,2983,261,10.216728126047595,76.55212872946699,31,20,372,0.12516823687752354,197,0.06628532974427995,0.5295698924731183,0.010430686406460296,0.006729475100942127,0.06564078163355791,0.06768357702606556,0.0,0.8387096774193549,0.31736831291295836,0.3093589404527344,0.0,1.0,0.34136450639646165,0.23578696726677958,0.0,1.0,0.265136850756437,0.23104878013150815,0.0,1.0
556,2971,267,10.281689666778854,76.96095590710199,22,34,377,0.1263828360710694,194,0.06503519946362722,0.5145888594164456,0.0073751257123700975,0.011397921555481059,0.06542817124678342,0.06747647599241384,0.0,0.8387096774193549,0.31724954126448135,0.30945367966807863,0.0,1.0,0.34113636116871693,0.23533162636091748,0.0,1.0,0.2654802879447563,0.23165962983589086,0.0,1.0
557,2972,255,10.294481830417219,77.12247644683714,24,23,408,0.13732749915853248,212,0.07135644564119825,0.5196078431372549,0.008078088185796028,0.007741501178054527,0.06543871836061303,0.06793302952853615,0.0,0.8387096774193549,0.3172513350410281,0.3095113780528096,0.0,1.0,0.34099986975209484,0.23495108054135883,0.0,1.0,0.2646311813485,0.2308331488368213,0.0,1.0
558,2982,265,10.223742454728361,76.87055667337357,35,25,382,0.1285329744279946,190,0.0639300134589502,0.4973821989528796,0.011776581426648721,0.008411843876177659,0.06539235412474849,0.06796867346611743,0.0,0.8387096774193549,0.31730165941887883,0.3092393459952029,0.0,1.0,0.3410138248847926,0.23547164952170954,0.0,1.0,0.264674065900781,0.23068639572246782,0.0,1.0
559,2986,258,10.205592766242457,76.74849296718017,33,29,365,0.12240107310529846,207,0.06941649899396378,0.5671232876712329,0.011066398390342052,0.009725016767270288,0.06511029967806754,0.06775152111641969,0.0,0.8387096774193549,0.3162932394183609,0.30839685615263973,0.0,1.0,0.34122680033705677,0.2364279004670199,0.0,1.0,0.2644599528984724,0.230876855282645,0.0,1.0
560,2990,271,10.198327759197316,76.97658862876254,29,25,337,0.11286001339584728,187,0.06262558606831882,0.5548961424332344,0.00971198928332217,0.008372404554588079,0.06466717013701585,0.06742791152320765,0.0,0.8387096774193549,0.3168626604811738,0.3083934105029335,0.0,1.0,0.3406408458301866,0.23595609108279153,0.0,1.0,0.2641708922213831,0.2307391335663459,0.0,1.0
561,3001,257,10.21426191269576,77.13428857047651,31,20,366,0.12240802675585284,214,0.07157190635451505,0.5846994535519126,0.01036789297658863,0.006688963210702341,0.06456987455794305,0.06733269831175896,0.0,0.8387096774193549,0.3170771033311477,0.30830751062305695,0.0,1.0,0.3412948372048027,0.23607777309702768,0.0,1.0,0.26412701142629874,0.23105475256234706,0.0,1.0
562,3002,257,10.21319120586275,77.27181878747501,27,26,371,0.12362545818060647,200,0.06664445184938354,0.5390835579514824,0.008997000999666778,0.00866377874041986,0.06464507532612666,0.0673702773120258,0.0,0.8387096774193549,0.3185188369044293,0.30869425711161846,0.0,1.0,0.3411489114783693,0.23545351298512887,0.0,1.0,0.2646730136897982,0.23140830681727675,0.0,1.0
563,3006,253,10.232900864936784,77.53459747172322,26,22,367,0.12225183211192538,204,0.06795469686875416,0.555858310626703,0.008660892738174551,0.0073284477015323115,0.06467709741806708,0.06747174945646038,0.0,0.8387096774193549,0.31969394544244845,0.30952869346058004,0.0,1.0,0.3408988474663576,0.2348847442527811,0.0,1.0,0.2657909986478656,0.2319452360293879,0.0,1.0
564,3003,252,10.241491841491833,77.44855144855144,30,33,356,0.11842980705256155,201,0.06686626746506986,0.5646067415730337,0.00998003992015968,0.010978043912175649,0.06452687097848388,0.06766457402193103,0.0,0.8387096774193549,0.32022815893783635,0.3100847573869857,0.0,1.0,0.3398644366386302,0.2351429954907212,0.0,1.0,0.26637878250781477,0.23258679465239265,0.0,1.0
565,3001,265,10.23862045984671,77.53048983672109,24,26,366,0.12187812187812187,187,0.06227106227106227,0.5109289617486339,0.007992007992007992,0.008658008658008658,0.06429039782438112,0.06754828497758965,0.0,0.8387096774193549,0.3208930356547817,0.3099228867223955,0.0,1.0,0.34020917758596597,0.23502435884101552,0.0,1.0,0.26673904397458914,0.23260875008979406,0.0,1.0
566,3014,257,10.211446582614457,77.3347710683477,34,21,351,0.1169610129956681,208,0.06931022992335888,0.5925925925925926,0.011329556814395202,0.006997667444185272,0.0641736412868977,0.06625245609445084,0.0,0.6774193548387096,0.32127491063210395,0.30982946225998714,0.0,1.0,0.33984416807586104,0.23488030736317853,0.0,1.0,0.26660530427895623,0.23231674230682092,0.0,1.0
567,3019,260,10.1745611129513,77.35342828751241,34,29,381,0.12641008626410086,197,0.06536164565361646,0.5170603674540682,0.0112806901128069,0.009621765096217651,0.06396050817938005,0.06611797322531594,0.0,0.6774193548387096,0.32065734220902026,0.3097732513330874,0.0,1.0,0.3392279007148276,0.23437577509447985,0.0,1.0,0.2650738868884164,0.2311546623207107,0.0,1.0
568,3024,257,10.190443121693114,77.56977513227513,27,22,369,0.12222590261676052,203,0.06724080821464061,0.5501355013550135,0.008943358728055647,0.00728718118582312,0.06380141662399727,0.06602788969081229,0.0,0.6774193548387096,0.32068185697217955,0.3095060734811764,0.0,1.0,0.3401924389827616,0.23479947251889985,0.0,1.0,0.26379288274449564,0.2299407865547004,0.0,1.0
569,3024,259,10.180952380952373,77.5191798941799,24,24,347,0.11474867724867725,198,0.06547619047619048,0.5706051873198847,0.007936507936507936,0.007936507936507936,0.06391875746714457,0.06623458849854047,0.0,0.6774193548387096,0.32117255504352277,0.3096354127593783,0.0,1.0,0.33972307561017234,0.23426056468029835,0.0,1.0,0.264326250213347,0.2306888822571244,0.0,1.0
570,3035,262,10.144448105436565,77.3825370675453,35,24,370,0.12235449735449735,197,0.06514550264550265,0.5324324324324324,0.011574074074074073,0.007936507936507936,0.06381463570175905,0.06575982711799429,0.0,0.6451612903225806,0.32140086092363285,0.310044412155674,0.0,1.0,0.3393739703459638,0.233863839399993,0.0,1.0,0.26485624701068183,0.23149217295707047,0.0,1.0
571,3025,253,10.156198347107429,77.4,18,28,386,0.12718286655683692,209,0.06886326194398681,0.5414507772020726,0.005930807248764415,0.009225700164744647,0.06380165289256198,0.06647911064487982,0.0,0.6451612903225806,0.32078912290055983,0.3095022330349416,0.0,1.0,0.33980271927486005,0.23412324389594488,0.0,1.0,0.2648786990135964,0.23154903612961691,0.0,1.0
