step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,eat_count,eat_rate,average_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,min_reproduction_timing,max_reproduction_timing
785,2723,1065,11.94891663606315,85.87991186191701,18,30,456,0.16672760511882997,193,0.07056672760511883,0.08915688341843081,0.0,0.6451612903225806,0.511579969909848,0.0,1.0,0.4725812374871169,0.0,1.0,0.3028561951358203,0.0,1.0
786,2735,1056,11.92625228519194,85.88190127970749,27,15,448,0.16452442159383032,209,0.07675358060962174,0.08920209942796485,0.0,0.6451612903225806,0.5117886418588193,0.0,1.0,0.47172259243970044,0.0,1.0,0.3028129975821195,0.0,1.0
787,2736,1054,11.910270467836241,85.86074561403508,26,25,458,0.16745886654478975,202,0.07385740402193784,0.0892402376910017,0.0,0.6451612903225806,0.5122028862478778,0.0,1.0,0.4708545557441992,0.0,1.0,0.3024783059800038,0.0,1.0
788,2737,1053,11.914139568871011,86.02849835586409,16,15,449,0.16410818713450293,201,0.07346491228070176,0.08926656216483789,0.0,0.6451612903225806,0.5126168279373461,0.0,1.0,0.47116574540054446,0.0,1.0,0.30275672681414784,0.0,1.0
789,2734,1045,11.954279444038026,86.24725676664228,18,21,442,0.16149068322981366,208,0.07599561563755937,0.08941170918186751,0.0,0.7096774193548387,0.5124359912216533,0.0,1.0,0.4714821719328881,0.0,1.0,0.30214503150293787,0.0,1.0
790,2733,1037,11.969630442736905,86.1836809366996,18,19,415,0.15179224579370884,208,0.07607900512070227,0.0889604947889003,0.0,0.7096774193548387,0.513012995290535,0.0,1.0,0.472421892520331,0.0,1.0,0.30210214463604923,0.0,1.0
791,2737,1031,11.976543660942623,86.2667153818049,23,19,440,0.16099524332235637,206,0.07537504573728504,0.08894834231027614,0.0,0.7096774193548387,0.5121453911157731,0.0,1.0,0.47126003276485906,0.0,1.0,0.30229707591311417,0.0,1.0
792,2735,1029,11.950201096892124,86.04826325411335,27,29,439,0.16039459261965655,202,0.07380343441724516,0.0890959485758094,0.0,0.7096774193548387,0.512083505337029,0.0,1.0,0.4712508108745651,0.0,1.0,0.3013622692693283,0.0,1.0
793,2731,1036,11.946612962284863,86.07030391797876,17,21,445,0.16270566727605118,193,0.07056672760511883,0.08921463247540189,0.0,0.7096774193548387,0.5112625648173303,0.0,1.0,0.4709134075902718,0.0,1.0,0.30046892902280864,0.0,1.0
794,2730,1050,11.90505494505493,86.08498168498168,21,22,440,0.16111314536799706,186,0.06810692054192603,0.08879829847571782,0.0,0.7096774193548387,0.5119815668202765,0.0,1.0,0.4706014415691835,0.0,1.0,0.300059080704242,0.0,1.0
795,2737,1046,11.873730361709887,85.81877968578736,26,19,429,0.15714285714285714,204,0.07472527472527472,0.08906620151566938,0.0,0.7096774193548387,0.5117328838968968,0.0,1.0,0.4706235930557356,0.0,1.0,0.3011420557002605,0.0,1.0
796,2732,1035,11.929685212298669,86.050878477306,16,21,454,0.1658750456704421,211,0.07709170624771648,0.08911113210220563,0.0,0.7096774193548387,0.512610400037784,0.0,1.0,0.47105984036272613,0.0,1.0,0.3006305200018892,0.0,1.0
797,2737,1037,11.910778224333196,86.17172086225794,23,18,442,0.1617862371888726,198,0.07247437774524158,0.08885405494596155,0.0,0.7096774193548387,0.511379306280717,0.0,1.0,0.4705528775324997,0.0,1.0,0.2996923874739236,0.0,1.0
798,2722,1061,11.927700220426143,86.25202057310801,13,28,434,0.1585677749360614,176,0.06430398246255024,0.0886563485103458,0.0,0.7096774193548387,0.5104050626910952,0.0,1.0,0.47133274869047903,0.0,1.0,0.29917517954066036,0.0,1.0
799,2710,1099,11.953837638376369,86.76051660516605,13,25,437,0.16054371785451874,162,0.05951506245407789,0.08882275919533389,0.0,0.7096774193548387,0.5119628615640995,0.0,1.0,0.4704558981073682,0.0,1.0,0.2996905130341626,0.0,1.0
800,2713,1098,11.93980833026169,86.87172871360119,22,19,453,0.16715867158671588,201,0.07416974169741697,0.08859374814215902,0.0,0.7096774193548387,0.5133824001521943,0.0,1.0,0.4716359701794228,0.0,1.0,0.2993710093575735,0.0,1.0
801,2702,1100,11.99929681717245,87.12028127313101,15,26,444,0.16365646885366752,198,0.07298193881312201,0.08815453308182708,0.0,0.7096774193548387,0.5125713330627254,0.0,1.0,0.4707623982235381,0.0,1.0,0.29950335474320094,0.0,1.0
802,2699,1100,12.007113745831775,87.05372360133383,21,24,447,0.16543301258327164,200,0.07401924500370097,0.08797762612198065,0.0,0.7096774193548387,0.5111331556490456,0.0,1.0,0.47023389785942227,0.0,1.0,0.2997645483990486,0.0,1.0
803,2699,1109,11.942793627269346,86.77065579844387,28,28,434,0.16080029640607632,191,0.07076695072248981,0.08826447071197217,0.0,0.7096774193548387,0.511563422534033,0.0,1.0,0.4704251275860833,0.0,1.0,0.29914305178740036,0.0,1.0
804,2693,1109,11.930300779799465,86.54177497215002,23,29,445,0.1648758799555391,200,0.07410151908114117,0.08793407040954446,0.0,0.7096774193548387,0.5114214870093312,0.0,1.0,0.4707665033599655,0.0,1.0,0.298875220104692,0.0,1.0
805,2684,1087,12.011661698956766,86.67921013412817,18,27,435,0.16152989231340512,222,0.08243594504270331,0.08794048363059469,0.0,0.7096774193548387,0.5110932166722754,0.0,1.0,0.4702658526032403,0.0,1.0,0.29874765636267486,0.0,1.0
806,2702,1074,12.020651369356017,87.01776461880088,25,7,434,0.161698956780924,213,0.0793591654247392,0.08780831403261621,0.0,0.7096774193548387,0.5098732121964614,0.0,1.0,0.4712160645638834,0.0,1.0,0.2983094959528187,0.0,1.0
807,2700,1074,12.03007407407406,86.87703703703704,23,25,442,0.16358253145817914,200,0.07401924500370097,0.08790919952210274,0.0,0.7096774193548387,0.509426523297491,0.0,1.0,0.47034647550776587,0.0,1.0,0.2984826762246117,0.0,1.0
808,2701,1078,12.01636430951498,87.0040725657164,23,22,442,0.1637037037037037,196,0.0725925925925926,0.0879483106615232,0.0,0.7096774193548387,0.5089512844705067,0.0,1.0,0.4701006795571533,0.0,1.0,0.29785861867169866,0.0,1.0
809,2701,1089,12.037319511292099,87.272121436505,17,17,418,0.15475749722325063,189,0.06997408367271381,0.08784082358982934,0.0,0.7096774193548387,0.5095245488528741,0.0,1.0,0.4708650320669764,0.0,1.0,0.29714203819373947,0.0,1.0
810,2683,1102,12.059299291837482,87.08497950055907,17,35,443,0.16401332839689003,187,0.06923361717882266,0.08757649718057543,0.0,0.7096774193548387,0.5106825532324192,0.0,1.0,0.47064552198429777,0.0,1.0,0.2981736861721953,0.0,1.0
811,2685,1089,12.045139664804454,86.82234636871509,27,25,430,0.16026835631755498,213,0.079388743943347,0.08764341923469694,0.0,0.7096774193548387,0.5103502132516369,0.0,1.0,0.4700426503273863,0.0,1.0,0.29687030696221545,0.0,1.0
812,2690,1101,11.979851301115227,86.58810408921933,24,19,426,0.15865921787709497,188,0.07001862197392923,0.08750449694207939,0.0,0.7096774193548387,0.5102770116320902,0.0,1.0,0.4680657153135867,0.0,1.0,0.29691809569492744,0.0,1.0
813,2687,1091,12.030033494603632,86.54000744324526,18,21,407,0.1513011152416357,210,0.07806691449814127,0.08753016315113389,0.0,0.7096774193548387,0.5105826140197126,0.0,1.0,0.4673277549011369,0.0,1.0,0.2962531663805419,0.0,1.0
814,2690,1077,12.068884758364298,86.45241635687732,24,21,417,0.15519166356531447,214,0.0796427242277633,0.08768437462525483,0.0,0.7096774193548387,0.5115841227964985,0.0,1.0,0.4682096174601271,0.0,1.0,0.2959467562057801,0.0,1.0
815,2696,1086,12.028412462907998,86.45548961424332,24,18,446,0.1657992565055762,191,0.07100371747211896,0.08754905714559204,0.0,0.7096774193548387,0.5121805302957787,0.0,1.0,0.46844787977409785,0.0,1.0,0.29527615583421074,0.0,1.0
816,2695,1094,12.024860853432267,86.43413729128015,19,20,462,0.17136498516320475,192,0.0712166172106825,0.08742593811718236,0.0,0.7096774193548387,0.5120473996050033,0.0,1.0,0.46766413310192106,0.0,1.0,0.29508648033993656,0.0,1.0
817,2707,1079,11.929257480605823,85.86811968969339,32,20,464,0.17217068645640074,215,0.07977736549165121,0.08725288082271768,0.0,0.7096774193548387,0.5110645042124957,0.0,1.0,0.46755722916691494,0.0,1.0,0.29369496049668126,0.0,1.0
818,2716,1060,11.946833578792328,85.98085419734905,25,16,459,0.16956039896564462,219,0.08090136682674548,0.08689248895434462,0.0,0.7096774193548387,0.5110100242291795,0.0,1.0,0.468312033825835,0.0,1.0,0.2933393510380541,0.0,1.0
819,2719,1051,11.976829716807636,86.08679661640309,23,20,438,0.16126656848306334,209,0.07695139911634757,0.08738981361743525,0.0,0.7096774193548387,0.5108970328275338,0.0,1.0,0.4679376905646051,0.0,1.0,0.293395342215473,0.0,1.0
820,2725,1057,11.977981651376131,86.25688073394495,19,13,395,0.14527399779330635,194,0.07134976094152262,0.0874104764723291,0.0,0.7096774193548387,0.5107073098549867,0.0,1.0,0.46693104468777746,0.0,1.0,0.2932465226398343,0.0,1.0
821,2726,1085,11.91214233308876,85.95928099779897,24,23,377,0.138348623853211,172,0.06311926605504588,0.08763874754455304,0.0,0.7096774193548387,0.5117624784039003,0.0,1.0,0.4660970818640096,0.0,1.0,0.2935176200506473,0.0,1.0
822,2722,1098,11.888390889052154,85.65319617927994,19,23,421,0.15443873807776962,187,0.0685986793837124,0.08724609513877367,0.0,0.7096774193548387,0.5117323599819867,0.0,1.0,0.46671090990969644,0.0,1.0,0.2935223151857031,0.0,1.0
823,2723,1107,11.873191333088492,85.64561145795079,20,19,402,0.14768552534900808,191,0.07016899338721529,0.08724959425680878,0.0,0.7096774193548387,0.5120656770876524,0.0,1.0,0.46608934642768296,0.0,1.0,0.2934145214599647,0.0,1.0
824,2728,1101,11.832551319648081,85.43548387096774,24,19,416,0.152772677194271,206,0.07565185457216306,0.08706602970390691,0.0,0.7096774193548387,0.5113163371488033,0.0,1.0,0.46732806735408194,0.0,1.0,0.29274666540535427,0.0,1.0
825,2736,1101,11.810709064327472,85.41630116959064,26,18,413,0.15139296187683285,200,0.07331378299120235,0.08668175815883795,0.0,0.7096774193548387,0.5107408979437842,0.0,1.0,0.4693100358422939,0.0,1.0,0.2919496321448783,0.0,1.0
826,2729,1105,11.819274459508964,85.35434224990838,24,31,456,0.16666666666666666,196,0.07163742690058479,0.08597028333668245,0.0,0.7096774193548387,0.5100296693814347,0.0,1.0,0.47058475868509086,0.0,1.0,0.29149280724358445,0.0,1.0
827,2719,1094,11.871129091577773,85.47407134976095,19,29,443,0.16233052400146575,211,0.07731769879076585,0.08603732396872664,0.0,0.7096774193548387,0.5100428288388758,0.0,1.0,0.47036979914342325,0.0,1.0,0.2914733832409923,0.0,1.0
828,2719,1102,11.829569694740702,85.22397940419272,25,25,432,0.1588819418904009,192,0.07061419639573373,0.08571699747297987,0.0,0.7096774193548387,0.5109682164932553,0.0,1.0,0.4694681393776175,0.0,1.0,0.2904530840323174,0.0,1.0
829,2712,1110,11.850184365781697,85.32190265486726,18,25,441,0.1621919823464509,192,0.07061419639573373,0.0851294128841945,0.0,0.7096774193548387,0.5116804643638786,0.0,1.0,0.469775906365972,0.0,1.0,0.2902987915120373,0.0,1.0
830,2707,1121,11.853897303287761,85.4617657923901,17,22,413,0.15228613569321534,189,0.06969026548672566,0.08486957350715588,0.0,0.6774193548387096,0.5122799909434322,0.0,1.0,0.46934470965358627,0.0,1.0,0.2903583302548947,0.0,1.0
831,2712,1124,11.841297935103233,85.4476401179941,24,19,451,0.166605097894348,197,0.07277428888067972,0.08496288895232658,0.0,0.6774193548387096,0.5114068893329528,0.0,1.0,0.46890760300694645,0.0,1.0,0.2898705871158055,0.0,1.0
832,2713,1102,11.889642462218934,85.51197935864357,21,20,449,0.16556047197640117,222,0.08185840707964602,0.0848840112718928,0.0,0.6774193548387096,0.511931797914462,0.0,1.0,0.469162812265912,0.0,1.0,0.28880063731377004,0.0,1.0
833,2718,1094,11.888925680647523,85.41537895511405,24,19,440,0.16218208625138222,208,0.07666789531883524,0.08440741531961356,0.0,0.6774193548387096,0.5128415105984002,0.0,1.0,0.4693560255406015,0.0,1.0,0.2893256426689454,0.0,1.0
834,2717,1082,11.957305852042682,85.79683474420317,16,17,423,0.15562913907284767,212,0.07799852832965416,0.08431975494793831,0.0,0.6774193548387096,0.5130658814869341,0.0,1.0,0.4700036805299963,0.0,1.0,0.28942025716219266,0.0,1.0
835,2718,1077,11.985724797645315,85.91905813097866,21,20,449,0.1652557968347442,205,0.07545086492454914,0.08411070758859693,0.0,0.6774193548387096,0.5126397493413088,0.0,1.0,0.4701868071874481,0.0,1.0,0.28962235039996204,0.0,1.0
836,2733,1065,11.964690815953151,85.77570435418953,31,16,418,0.15378955114054452,212,0.07799852832965416,0.08388513154633334,0.0,0.6774193548387096,0.5129539794388773,0.0,1.0,0.47033273137164644,0.0,1.0,0.2899566823648832,0.0,1.0
837,2732,1072,11.990849194729122,85.96632503660322,19,20,436,0.15953165020124405,193,0.07061836809366996,0.08369149388371983,0.0,0.6774193548387096,0.5131417371180277,0.0,1.0,0.46950125159401124,0.0,1.0,0.2902281207197846,0.0,1.0
838,2729,1053,12.003297911322816,85.71271528032246,25,28,437,0.15995607613469986,219,0.0801610541727672,0.08335795931393987,0.0,0.6774193548387096,0.5133866830577194,0.0,1.0,0.4690599179659334,0.0,1.0,0.29028711923308786,0.0,1.0
839,2737,1047,11.989587139203493,85.57727438801608,27,19,433,0.15866617808721142,206,0.0754855258336387,0.0832675286103221,0.0,0.6774193548387096,0.5120864615130765,0.0,1.0,0.4701757280752414,0.0,1.0,0.29008686223437485,0.0,1.0
840,2744,1044,11.99959912536442,85.61260932944606,24,17,432,0.15783704786262331,203,0.0741687979539642,0.08357236903978181,0.0,0.6774193548387096,0.5108153860622591,0.0,1.0,0.46995203611398473,0.0,1.0,0.28971127621555537,0.0,1.0
841,2743,1043,11.994786729857806,85.67006926722567,20,21,452,0.16472303206997085,201,0.07325072886297376,0.08363811696635423,0.0,0.6774193548387096,0.5106605670739596,0.0,1.0,0.46992344148742254,0.0,1.0,0.2897463337762986,0.0,1.0
842,2741,1039,12.007953301714691,85.6665450565487,17,19,432,0.15749179730222385,204,0.07437112650382792,0.08329900789681186,0.0,0.6774193548387096,0.5104094338068282,0.0,1.0,0.47126666745124807,0.0,1.0,0.28888679667180567,0.0,1.0
843,2741,1037,11.98161255016416,85.55052900401313,22,22,419,0.15286391827800072,202,0.07369573148485954,0.08331077661790492,0.0,0.6774193548387096,0.5099033787998258,0.0,1.0,0.47224347130197364,0.0,1.0,0.28801591131091786,0.0,1.0
844,2757,1032,11.959956474428713,85.48567283278926,31,15,409,0.1492156147391463,205,0.07479022254651586,0.08273368668608937,0.0,0.6774193548387096,0.5102788210654404,0.0,1.0,0.4722056466238432,0.0,1.0,0.2886494202440708,0.0,1.0
845,2762,1043,11.945438088341769,85.63613323678494,22,17,409,0.14834965542256076,189,0.06855277475516866,0.08228025507463035,0.0,0.6451612903225806,0.510254373875873,0.0,1.0,0.4719114246338558,0.0,1.0,0.2880451285884469,0.0,1.0
846,2760,1038,11.972173913043465,85.83623188405797,17,19,433,0.15677045619116584,205,0.07422157856625633,0.08225806451612903,0.0,0.6451612903225806,0.5109163160355307,0.0,1.0,0.4722533894343151,0.0,1.0,0.2872253389434315,0.0,1.0
847,2771,1047,11.964092385420413,86.04655359076146,20,9,391,0.14166666666666666,191,0.06920289855072463,0.0820595802144329,0.0,0.6451612903225806,0.5099358563928242,0.0,1.0,0.47217145318447984,0.0,1.0,0.28615499237494324,0.0,1.0
848,2763,1063,11.975750995294955,86.18892508143323,18,26,452,0.16311800793937206,184,0.06640202093107181,0.08199362544219116,0.0,0.6451612903225806,0.5097544744492312,0.0,1.0,0.4717873279394767,0.0,1.0,0.28708860168353706,0.0,1.0
849,2764,1044,11.99634587554268,85.94826338639653,29,28,430,0.1556279406442273,219,0.07926167209554831,0.08169553242145558,0.0,0.6451612903225806,0.5105970776340973,0.0,1.0,0.4712665141683395,0.0,1.0,0.2872298212034919,0.0,1.0
850,2765,1054,11.984990958408666,85.92585895117541,22,21,424,0.15340086830680175,190,0.06874095513748191,0.0815493204223298,0.0,0.6451612903225806,0.5103890800909993,0.0,1.0,0.4704310797410022,0.0,1.0,0.2871726068949425,0.0,1.0
851,2783,1044,11.953144089112454,85.90873158462091,31,13,425,0.15370705244122965,210,0.0759493670886076,0.08124210355499403,0.0,0.6451612903225806,0.5101943829471561,0.0,1.0,0.47019345565820125,0.0,1.0,0.2877029893477681,0.0,1.0
852,2781,1032,11.954512765192364,85.61488673139158,27,29,427,0.15343154868846567,212,0.07617678763923823,0.08157891684355825,0.0,0.6774193548387096,0.5110368746447669,0.0,1.0,0.46997482919813016,0.0,1.0,0.28860586236095165,0.0,1.0
853,2792,1043,11.908488538681935,85.45308022922636,26,15,404,0.14527148507731033,189,0.06796116504854369,0.08148858489694057,0.0,0.6774193548387096,0.5116923930122932,0.0,1.0,0.4710578611701636,0.0,1.0,0.2892134208337185,0.0,1.0
854,2797,1042,11.872184483375031,85.4254558455488,21,16,440,0.15759312320916904,201,0.07199140401146131,0.08125064873654952,0.0,0.6774193548387096,0.510823808919695,0.0,1.0,0.4712422295777734,0.0,1.0,0.2884772855709458,0.0,1.0
855,2798,1023,11.856862044317356,85.18048606147248,22,21,460,0.164461923489453,219,0.07829817661780479,0.08102561737646706,0.0,0.6774193548387096,0.5096728077659157,0.0,1.0,0.4707164103391823,0.0,1.0,0.28703682353754983,0.0,1.0
856,2802,1038,11.819878658101345,85.19164882226981,22,18,418,0.14939242315939957,185,0.06611865618298784,0.08096751168520182,0.0,0.6774193548387096,0.5086228730630196,0.0,1.0,0.47057401395316706,0.0,1.0,0.28616656305403976,0.0,1.0
857,2799,1057,11.794319399785627,85.36155769917828,22,25,438,0.15631691648822268,181,0.06459671663097788,0.0808468462238818,0.0,0.6774193548387096,0.5068630501676866,0.0,1.0,0.4703177402067559,0.0,1.0,0.2853092694395464,0.0,1.0
858,2810,1039,11.764234875444826,85.20818505338079,27,16,449,0.16041443372633082,218,0.07788495891389782,0.08098955343818161,0.0,0.6774193548387096,0.5071863161519917,0.0,1.0,0.4700493628745264,0.0,1.0,0.28488118470898866,0.0,1.0
859,2806,1042,11.781646471846033,85.38738417676407,21,25,419,0.1491103202846975,197,0.0701067615658363,0.08097854827213574,0.0,0.6451612903225806,0.5073460097027107,0.0,1.0,0.46940887039293683,0.0,1.0,0.28471248246844316,0.0,1.0
860,2814,1052,11.763646055437087,85.50852878464819,21,13,413,0.14718460441910192,190,0.06771204561653599,0.08085150285439163,0.0,0.6451612903225806,0.507428296306486,0.0,1.0,0.4701607171515693,0.0,1.0,0.2846481876332623,0.0,1.0
861,2808,1043,11.804059829059817,85.66310541310541,17,23,417,0.14818763326226012,209,0.07427149964463398,0.08077152835217352,0.0,0.6451612903225806,0.5059966914805624,0.0,1.0,0.4695225622644978,0.0,1.0,0.2838893484054774,0.0,1.0
862,2807,1058,11.765122907018155,85.51229070181688,23,24,425,0.15135327635327636,185,0.06588319088319089,0.08068538331590379,0.0,0.7096774193548387,0.5050967052415045,0.0,1.0,0.46957491064964313,0.0,1.0,0.2836916924279164,0.0,1.0
863,2821,1047,11.739383197447701,85.47040056717476,29,15,444,0.15817598859992876,211,0.0751692198076238,0.08087957827812146,0.0,0.7096774193548387,0.5063292586705698,0.0,1.0,0.469440029273536,0.0,1.0,0.28321002618609276,0.0,1.0
864,2815,1073,11.74937833037299,85.7886323268206,13,19,396,0.14037575327897908,174,0.061680255228642324,0.08091445596745546,0.0,0.7096774193548387,0.5061135621383144,0.0,1.0,0.4692259210450926,0.0,1.0,0.28346989056322697,0.0,1.0
865,2804,1077,11.760306704707547,85.77425106990015,18,29,405,0.1438721136767318,196,0.06962699822380107,0.08085223873728775,0.0,0.7096774193548387,0.5078459343794579,0.0,1.0,0.46783396990474435,0.0,1.0,0.2830518613961622,0.0,1.0
866,2807,1065,11.770431065194144,85.71571072319202,22,19,424,0.15121255349500715,212,0.07560627674750357,0.08112207959364262,0.0,0.7096774193548387,0.5075789788202305,0.0,1.0,0.4686555500649298,0.0,1.0,0.2823126515508464,0.0,1.0
867,2812,1085,11.724324324324312,85.7475106685633,22,17,413,0.14713216957605985,180,0.0641254007837549,0.08104666636075804,0.0,0.7096774193548387,0.5092116734731336,0.0,1.0,0.46865966135915205,0.0,1.0,0.28182214472537054,0.0,1.0
868,2806,1086,11.733107626514599,85.81575196008554,18,24,449,0.15967283072546232,199,0.07076813655761025,0.0811739820200952,0.0,0.7096774193548387,0.508886487480744,0.0,1.0,0.46768445496976524,0.0,1.0,0.28225231646471843,0.0,1.0
869,2820,1093,11.63592198581559,85.39609929078014,38,24,413,0.14718460441910192,193,0.06878118317890235,0.0816060398078243,0.0,0.7096774193548387,0.5092084191260581,0.0,1.0,0.46699839853580416,0.0,1.0,0.2819835277968428,0.0,1.0
870,2813,1099,11.637931034482746,85.39815143974404,21,28,426,0.15106382978723404,194,0.06879432624113475,0.08151095719183973,0.0,0.7096774193548387,0.5098104423012969,0.0,1.0,0.46680733461004786,0.0,1.0,0.28316686352533743,0.0,1.0
871,2821,1070,11.673449131513635,85.65827720666431,24,16,482,0.1713473160327053,229,0.08140774973338073,0.08134841225371922,0.0,0.7096774193548387,0.5101714102754685,0.0,1.0,0.46731312392082425,0.0,1.0,0.28399903946209876,0.0,1.0
872,2819,1064,11.719191202554084,85.90493082653423,19,21,412,0.14604750088621057,206,0.07302375044310529,0.08144045589261806,0.0,0.7096774193548387,0.5101900696884047,0.0,1.0,0.4671640595498289,0.0,1.0,0.2835253864902905,0.0,1.0
873,2826,1052,11.715428167020512,85.95966029723992,25,18,427,0.15147215324583185,212,0.07520397304008514,0.08121589845444376,0.0,0.7096774193548387,0.5102047804944867,0.0,1.0,0.4668630002511243,0.0,1.0,0.2836677853115083,0.0,1.0
874,2823,1028,11.807013815090315,86.36486007793128,16,19,425,0.15038924274593066,224,0.07926397735314933,0.08105081530744004,0.0,0.7096774193548387,0.5101756310491012,0.0,1.0,0.46782763703678315,0.0,1.0,0.28320363831659295,0.0,1.0
875,2816,1036,11.820809659090896,86.43678977272727,20,27,422,0.14948636202621324,192,0.06801275239107332,0.08066807184750734,0.0,0.7096774193548387,0.5100119134897361,0.0,1.0,0.4668369684750733,0.0,1.0,0.2841596407624633,0.0,1.0
876,2813,1044,11.84152150728758,86.67543547813722,18,21,421,0.1495028409090909,192,0.06818181818181818,0.08044448012109674,0.0,0.7096774193548387,0.509948052245909,0.0,1.0,0.46735777438849585,0.0,1.0,0.2837402382945541,0.0,1.0
877,2815,1041,11.845008880994657,86.64404973357016,23,21,402,0.1429079274795592,203,0.07216494845360824,0.0802612731335587,0.0,0.7096774193548387,0.5112358906778205,0.0,1.0,0.46703718558414026,0.0,1.0,0.2842032888328654,0.0,1.0
878,2819,1041,11.861227385597715,86.86839304717985,26,22,427,0.15168738898756662,200,0.07104795737122557,0.07971254963439335,0.0,0.7096774193548387,0.5102015127762075,0.0,1.0,0.4676789985009555,0.0,1.0,0.2839945530902059,0.0,1.0
879,2808,1052,11.884401709401697,87.08190883190883,15,26,426,0.15111741752394467,189,0.06704505143667967,0.07917470820696627,0.0,0.7096774193548387,0.5102012682657844,0.0,1.0,0.46786830254572187,0.0,1.0,0.28476242992372025,0.0,1.0
880,2803,1069,11.863860149839445,87.01605422761327,20,25,404,0.14387464387464388,183,0.06517094017094018,0.07874051994982335,0.0,0.7096774193548387,0.5100295766057105,0.0,1.0,0.46774768968731656,0.0,1.0,0.2850056966614112,0.0,1.0
881,2803,1059,11.877381377095954,87.01997859436318,23,23,420,0.14983945772386728,210,0.07491972886193364,0.07864845269469346,0.0,0.7096774193548387,0.5098224252816682,0.0,1.0,0.46770165605975167,0.0,1.0,0.28499418825451994,0.0,1.0
882,2809,1057,11.861302954788169,87.03310786756853,22,16,415,0.148055654655726,202,0.0720656439529076,0.0784804602717073,0.0,0.7096774193548387,0.5095947358146051,0.0,1.0,0.4668634228688892,0.0,1.0,0.2845117651787457,0.0,1.0
883,2807,1077,11.839401496259338,87.16708229426433,23,25,420,0.1495194019223923,180,0.06407974368102527,0.07824907776641345,0.0,0.5483870967741935,0.5090729397703897,0.0,1.0,0.4667363848443408,0.0,1.0,0.28366870841329855,0.0,1.0
884,2802,1073,11.880478229835818,87.20521056388294,17,22,413,0.14713216957605985,204,0.07267545422158889,0.07783610784923212,0.0,0.5483870967741935,0.5092215237963666,0.0,1.0,0.4675231977159172,0.0,1.0,0.28353019732449175,0.0,1.0
885,2790,1091,11.872580645161277,87.08781362007169,20,32,391,0.1395431834403997,182,0.0649536045681656,0.07799745635333565,0.0,0.5483870967741935,0.5087871430223148,0.0,1.0,0.46751069487802055,0.0,1.0,0.282992253439704,0.0,1.0
886,2788,1091,11.862374461979902,86.93938307030129,24,26,401,0.14372759856630823,200,0.07168458781362007,0.07774100985791642,0.0,0.5483870967741935,0.5076595547739158,0.0,1.0,0.4693386402554728,0.0,1.0,0.28217707224510574,0.0,1.0
887,2791,1087,11.8080616266571,86.59871013973486,30,27,445,0.15961262553802008,204,0.07317073170731707,0.0776574473249269,0.0,0.5483870967741935,0.5084661527259279,0.0,1.0,0.46920400827544756,0.0,1.0,0.28129587036673176,0.0,1.0
888,2783,1074,11.86367229608335,86.46209126841538,25,33,413,0.1479756359727696,213,0.07631673235399498,0.0770924854821323,0.0,0.5483870967741935,0.5089541339700717,0.0,1.0,0.47064550902368063,0.0,1.0,0.28220880229040374,0.0,1.0
889,2783,1077,11.856845131153419,86.47646424721523,21,21,403,0.14480776140855192,197,0.07078692058929213,0.0770229388105201,0.0,0.5483870967741935,0.5095336895668401,0.0,1.0,0.47128302018012586,0.0,1.0,0.28067877551493514,0.0,1.0
890,2787,1064,11.827915321133823,85.99425905992106,29,25,414,0.1487603305785124,213,0.07653611210923464,0.07690081831545076,0.0,0.5483870967741935,0.5095200064817065,0.0,1.0,0.4712663634153964,0.0,1.0,0.28084308482933434,0.0,1.0
891,2792,1058,11.773603151862451,85.50179083094555,30,25,398,0.14280588446358092,206,0.0739146035163258,0.07676310195027267,0.0,0.5483870967741935,0.509173675940475,0.0,1.0,0.4726291709030409,0.0,1.0,0.2796122562159164,0.0,1.0
892,2796,1055,11.713340486409145,84.9052217453505,29,25,434,0.15544412607449856,203,0.07270773638968481,0.07671096958789053,0.0,0.5483870967741935,0.5090567169689418,0.0,1.0,0.4725529558355254,0.0,1.0,0.2783815589090406,0.0,1.0
893,2798,1051,11.703073624017142,84.73838456040029,25,23,403,0.14413447782546496,204,0.07296137339055794,0.07680601351195554,0.0,0.5806451612903226,0.5096266918766862,0.0,1.0,0.4722151767391455,0.0,1.0,0.279024187783901,0.0,1.0
894,2800,1060,11.683785714285703,84.58357142857143,27,25,393,0.14045746962115796,191,0.06826304503216583,0.07657834101382488,0.0,0.5806451612903226,0.51,0.0,1.0,0.47220046082949313,0.0,1.0,0.2784907834101382,0.0,1.0
895,2801,1048,11.700821135308805,84.46626204926812,27,26,407,0.14535714285714285,212,0.07571428571428572,0.07632066888553628,0.0,0.5806451612903226,0.5104743697527381,0.0,1.0,0.4717900289067269,0.0,1.0,0.2786447236586012,0.0,1.0
896,2805,1046,11.695579322638133,84.43814616755793,24,20,433,0.15458764726883256,202,0.07211710103534452,0.07606233109079409,0.0,0.5806451612903226,0.510102926801219,0.0,1.0,0.4725547697084699,0.0,1.0,0.2783278707377379,0.0,1.0
