step,population_size,food_count,average_energy,average_age,birth_count,death_count,age_death_count,energy_death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,shared_food_cell_count,shared_food_consumer_count,mean_consumers_per_shared_food,birth_rate,death_rate,age_death_rate,energy_death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
783,1071,1354,12.761763076549697,91.8422035480859,10,5,3,2,774,0.726078799249531,292,871,0.8170731707317073,0.9018087855297158,698,173,0.9018087855297158,0.5924657534246576,0.8170731707317073,170,842,4.952941176470588,0.009380863039399626,0.004690431519699813,0.0028142589118198874,0.001876172607879925,0.4151983373994759,0.2625365849030151,0.0,1.0,0.3742959549411162,0.3243144113046743,0.0,1.0,0.5310984608897322,0.2316459267189969,0.0,1.0,0.2656546489563567,0.23072204476631863,0.0,1.0
784,1075,1349,12.818564308290435,92.07627906976744,8,4,2,2,743,0.6937441643323996,328,909,0.8487394957983193,0.9165545087483177,681,228,0.9165545087483177,0.6951219512195121,0.8487394957983193,174,878,5.045977011494253,0.007469654528478058,0.003734827264239029,0.0018674136321195146,0.0018674136321195146,0.41503375843960993,0.2625689233531892,0.0,1.0,0.37422355588897227,0.3238292400853899,0.0,1.0,0.5306526631657914,0.2320038774147003,0.0,1.0,0.26565641410352586,0.2308607142925361,0.0,1.0
785,1079,1352,12.761222091628548,92.25023169601482,9,5,2,3,800,0.7441860465116279,275,904,0.8409302325581396,0.91375,731,173,0.91375,0.6290909090909091,0.8409302325581396,162,869,5.364197530864198,0.008372093023255815,0.004651162790697674,0.0018604651162790699,0.0027906976744186047,0.415348739872642,0.2622926351945761,0.0,1.0,0.37433107118299497,0.32459240009315776,0.0,1.0,0.5309276809471135,0.23251236476043072,0.0,1.0,0.26449221202427575,0.2309355406814931,0.0,1.0
786,1079,1359,12.759944311937284,92.38276181649675,7,7,4,3,749,0.6941612604263206,330,908,0.8415199258572753,0.9238985313751669,692,216,0.9238985313751669,0.6545454545454545,0.8415199258572753,166,881,5.307228915662651,0.006487488415199258,0.006487488415199258,0.0037071362372567192,0.0027803521779425394,0.4143322670333941,0.2620544249215891,0.0,1.0,0.37268677688421176,0.32451613114253564,0.0,1.0,0.5308678884271577,0.23248712728143048,0.0,1.0,0.26392418308469606,0.2311656035449677,0.0,1.0
787,1082,1360,12.760398696613478,92.50369685767097,8,5,3,2,777,0.7201112140871178,302,909,0.8424467099165894,0.9163449163449163,712,197,0.9163449163449163,0.652317880794702,0.8424467099165894,175,885,5.057142857142857,0.0074142724745134385,0.004633920296570899,0.0027803521779425394,0.0018535681186283596,0.41312384473197783,0.26222099428998974,0.0,1.0,0.3740087055035478,0.3241463470859844,0.0,1.0,0.5296941148410947,0.2330822348301392,0.0,1.0,0.2629240951642717,0.23004791121245613,0.0,1.0
788,1082,1363,12.757214482293174,92.26617375231054,10,10,4,6,773,0.7144177449168208,309,917,0.8475046210720887,0.943078913324709,729,188,0.943078913324709,0.6084142394822006,0.8475046210720887,169,889,5.260355029585799,0.009242144177449169,0.009242144177449169,0.0036968576709796672,0.005545286506469501,0.41377973883489355,0.26192751701937417,0.0,1.0,0.37296523761254546,0.32307569074156434,0.0,1.0,0.5273090453759466,0.23300252103727942,0.0,1.0,0.2642656967384175,0.22978348771760573,0.0,1.0
789,1083,1365,12.693900979682475,91.84025854108957,10,9,7,2,761,0.7033271719038817,321,922,0.8521256931608133,0.9461235216819974,720,202,0.9461235216819974,0.6292834890965732,0.8521256931608133,168,892,5.309523809523809,0.009242144177449169,0.00831792975970425,0.006469500924214418,0.0018484288354898336,0.4134572424269502,0.2618416441496882,0.0,1.0,0.37214428260804816,0.3235937228775234,0.0,1.0,0.5279540106633306,0.23334508264011183,0.0,1.0,0.2628302504989128,0.22934737674846714,0.0,1.0
790,1083,1376,12.65903609667925,92.03416435826408,5,5,4,1,785,0.7248384118190212,298,917,0.8467220683287165,0.9299363057324841,730,187,0.9299363057324841,0.62751677852349,0.8467220683287165,168,896,5.333333333333333,0.0046168051708217915,0.0046168051708217915,0.003693444136657433,0.0009233610341643582,0.4140231733833735,0.2619436627241584,0.0,1.0,0.37220385428767166,0.3235845928944833,0.0,1.0,0.5281327257022012,0.2333277217051921,0.0,1.0,0.2630089655377833,0.22949436568373208,0.0,1.0
791,1089,1385,12.581877478243477,92.14876033057851,8,2,2,0,792,0.7313019390581718,291,921,0.850415512465374,0.9393939393939394,744,177,0.9393939393939394,0.6082474226804123,0.850415512465374,170,900,5.294117647058823,0.007386888273314866,0.0018467220683287165,0.0018467220683287165,0.0,0.4132823839568708,0.2616943277593091,0.0,1.0,0.37290796528333187,0.323013291986975,0.0,1.0,0.5274445333096359,0.23310453013822033,0.0,1.0,0.26384075357682396,0.22954816451872542,0.0,1.0
792,1093,1387,12.494757343139304,91.92314730100641,9,5,5,0,783,0.71900826446281,306,926,0.8503213957759412,0.9412515964240102,737,189,0.9412515964240102,0.6176470588235294,0.8503213957759412,166,894,5.385542168674699,0.008264462809917356,0.004591368227731864,0.004591368227731864,0.0,0.4123011539710179,0.2609640316751158,0.0,1.0,0.37210400495823864,0.3233263138444234,0.0,1.0,0.5286721954962665,0.23258294261359552,0.0,1.0,0.2637310745801729,0.23000318920540697,0.0,1.0
793,1096,1383,12.525523570496583,92.09032846715328,9,6,1,5,784,0.717291857273559,309,935,0.8554437328453797,0.9336734693877551,732,203,0.9336734693877551,0.656957928802589,0.8554437328453797,173,904,5.22543352601156,0.008234217749313814,0.0054894784995425435,0.0009149130832570906,0.004574565416285453,0.41311514009889333,0.26191172344870606,0.0,1.0,0.37467624205321404,0.3231680468306016,0.0,1.0,0.5284318342359312,0.23238463143033436,0.0,1.0,0.26409818695549797,0.22988730648770817,0.0,1.0
794,1096,1388,12.502611391958402,92.44890510948905,7,7,3,4,804,0.7335766423357665,292,898,0.8193430656934306,0.9104477611940298,732,166,0.9104477611940298,0.5684931506849316,0.8193430656934306,175,878,5.017142857142857,0.006386861313868613,0.006386861313868613,0.002737226277372263,0.0036496350364963502,0.4129679773958088,0.2616851390421489,0.0,1.0,0.372792559453732,0.32360693333603535,0.0,1.0,0.5278137508829762,0.23264722128129572,0.0,1.0,0.26295031787143863,0.22994140663976276,0.0,1.0
795,1097,1386,12.489533009219809,92.47857793983592,6,5,4,1,823,0.7509124087591241,273,920,0.8394160583941606,0.913730255164034,752,168,0.913730255164034,0.6153846153846154,0.8394160583941606,174,892,5.126436781609195,0.005474452554744526,0.004562043795620438,0.0036496350364963502,0.0009124087591240876,0.4121210339047843,0.261672435410189,0.0,1.0,0.3750404328520599,0.32366501645072404,0.0,1.0,0.5275972593877731,0.2325414711595395,0.0,1.0,0.2632987326138736,0.22991551687603234,0.0,1.0
796,1096,1395,12.429929453845318,92.43704379562044,8,9,6,3,784,0.7146763901549681,313,926,0.8441203281677302,0.923469387755102,724,202,0.923469387755102,0.645367412140575,0.8441203281677302,162,897,5.537037037037037,0.007292616226071103,0.008204193254329991,0.0054694621695533276,0.0027347310847766638,0.41214386625853544,0.2613369611178705,0.0,1.0,0.3761773016246763,0.3234909089342261,0.0,1.0,0.528843889804568,0.23292563794967042,0.0,1.0,0.2638921591711797,0.23064098291640395,0.0,1.0
797,1098,1396,12.443707283053609,92.81511839708561,8,6,2,4,773,0.7052919708029197,323,949,0.8658759124087592,0.9404915912031048,727,222,0.9404915912031048,0.6873065015479877,0.8658759124087592,175,925,5.285714285714286,0.0072992700729927005,0.005474452554744526,0.0018248175182481751,0.0036496350364963502,0.4113637699042247,0.2610233081492729,0.0,1.0,0.3743169398907104,0.3229369087597331,0.0,1.0,0.52773370938363,0.2328867810183399,0.0,1.0,0.2633527234267583,0.23057116136579509,0.0,1.0
798,1102,1396,12.409658373404895,93.04083484573503,7,3,2,1,811,0.738615664845173,287,915,0.8333333333333334,0.9272503082614056,752,163,0.9272503082614056,0.5679442508710801,0.8333333333333334,165,880,5.333333333333333,0.006375227686703097,0.00273224043715847,0.0018214936247723133,0.0009107468123861566,0.41086587436332767,0.26129658209690826,0.0,1.0,0.3745389614191207,0.3233525009126931,0.0,1.0,0.5273110473625666,0.23302499787449912,0.0,1.0,0.2636262513904338,0.2305105234541695,0.0,1.0
799,1101,1394,12.37429737888962,92.83378746594005,10,11,5,6,814,0.7386569872958257,288,943,0.8557168784029038,0.9471744471744472,771,172,0.9471744471744472,0.5972222222222222,0.8557168784029038,176,917,5.2102272727272725,0.009074410163339383,0.009981851179673321,0.004537205081669692,0.0054446460980036296,0.4110925551551376,0.26103910159664157,0.0,1.0,0.37707655796782985,0.32413817193802574,0.0,1.0,0.5269989159415195,0.23279894607254042,0.0,1.0,0.2632797163868624,0.22976112014299155,0.0,1.0
800,1102,1398,12.343407422218835,93.32123411978222,6,5,2,3,810,0.7356948228882834,291,928,0.8428701180744778,0.9395061728395062,761,167,0.9395061728395062,0.5738831615120275,0.8428701180744778,170,902,5.305882352941176,0.005449591280653951,0.004541326067211626,0.0018165304268846503,0.0027247956403269754,0.41171477079796265,0.26125953826198917,0.0,1.0,0.3766172940694339,0.32399680179930973,0.0,1.0,0.5270475967449212,0.23296656988743572,0.0,1.0,0.2623089983022071,0.22885098889785652,0.0,1.0
801,1094,1408,12.405390891608656,93.9835466179159,2,10,3,7,794,0.720508166969147,308,915,0.8303085299455535,0.9193954659949622,730,185,0.9193954659949622,0.6006493506493507,0.8303085299455535,157,882,5.617834394904459,0.0018148820326678765,0.009074410163339383,0.0027223230490018148,0.006352087114337568,0.4098307483635077,0.26041207420111234,0.0,1.0,0.37630477089107744,0.32378961093149283,0.0,1.0,0.5270389809518193,0.23264250814268458,0.0,1.0,0.2629002771716695,0.22859759682509567,0.0,1.0
802,1093,1408,12.360200223711441,93.8124428179323,9,10,5,5,820,0.7495429616087751,274,915,0.8363802559414991,0.9280487804878049,761,154,0.9280487804878049,0.5620437956204379,0.8363802559414991,171,886,5.181286549707602,0.008226691042047532,0.009140767824497258,0.004570383912248629,0.004570383912248629,0.4087890682643213,0.26019679017040537,0.0,1.0,0.3764424637723932,0.3245047354155667,0.0,1.0,0.5270194492813505,0.23199825218998127,0.0,1.0,0.263819614555972,0.22968826116304897,0.0,1.0
803,1094,1407,12.344499432392723,93.93144424131627,5,4,4,0,828,0.757548032936871,265,941,0.8609332113449222,0.9516908212560387,788,153,0.9516908212560387,0.5773584905660377,0.8609332113449222,174,914,5.252873563218391,0.004574565416285453,0.0036596523330283625,0.0036596523330283625,0.0,0.4087397534941322,0.2600756387637016,0.0,1.0,0.3760983664563307,0.3244854790929068,0.0,1.0,0.5274517898213127,0.23202093444027716,0.0,1.0,0.26351949047590967,0.22968578910534082,0.0,1.0
804,1091,1412,12.31320644344865,93.79651695692026,6,9,7,2,785,0.7175502742230347,309,867,0.7925045703839122,0.9031847133757962,709,158,0.9031847133757962,0.511326860841424,0.7925045703839122,167,839,5.023952095808383,0.005484460694698354,0.008226691042047532,0.006398537477148081,0.0018281535648994515,0.4078826764436297,0.2598618937600627,0.0,1.0,0.37456018450075396,0.32411041289619213,0.0,1.0,0.527394222524467,0.2313002955742507,0.0,1.0,0.2637414624050146,0.23042912135557383,0.0,1.0
805,1093,1419,12.317865670739726,93.86916742909423,8,6,3,3,750,0.687442713107241,341,915,0.8386801099908341,0.9173333333333333,688,227,0.9173333333333333,0.6656891495601173,0.8386801099908341,168,890,5.2976190476190474,0.007332722273143905,0.005499541704857928,0.002749770852428964,0.002749770852428964,0.409172741492784,0.2598441252433766,0.0,1.0,0.3743175043532155,0.3232962340982631,0.0,1.0,0.5264291827760234,0.2314459354704805,0.0,1.0,0.26479355428976187,0.2304707947547726,0.0,1.0
806,1092,1429,12.265972165555517,93.90384615384616,7,8,5,3,799,0.7310155535224153,294,914,0.8362305580969808,0.9286608260325406,742,172,0.9286608260325406,0.5850340136054422,0.8362305580969808,166,890,5.36144578313253,0.006404391582799634,0.007319304666056725,0.004574565416285453,0.0027447392497712718,0.40836582772066643,0.2594221546503781,0.0,1.0,0.3736559139784946,0.3234736202599365,0.0,1.0,0.5279156327543424,0.2319130303466706,0.0,1.0,0.2641498286659577,0.229749712126064,0.0,1.0
807,1089,1433,12.27129703469991,94.10560146923784,5,8,4,4,828,0.7582417582417582,264,921,0.8434065934065934,0.9239130434782609,765,156,0.9239130434782609,0.5909090909090909,0.8434065934065934,172,897,5.215116279069767,0.004578754578754579,0.007326007326007326,0.003663003663003663,0.003663003663003663,0.4087206374596404,0.2599803217056563,0.0,1.0,0.37533694718445454,0.3232557168206652,0.0,1.0,0.5265558813945911,0.23138104999110617,0.0,1.0,0.2654107052934032,0.23006259677598154,0.0,1.0
808,1089,1435,12.240620580889654,94.14692378328742,9,9,5,4,805,0.7392102846648301,284,902,0.8282828282828283,0.9229813664596274,743,159,0.9229813664596274,0.5598591549295775,0.8282828282828283,166,870,5.240963855421687,0.008264462809917356,0.008264462809917356,0.004591368227731864,0.0036730945821854912,0.40815782458011196,0.2584211992469255,0.0,1.0,0.37581089487247843,0.32360054191619425,0.0,1.0,0.526792855238603,0.23184058188221154,0.0,1.0,0.2657069225984182,0.23022733088876612,0.0,1.0
809,1081,1441,12.218820021914354,93.78445883441258,6,14,11,3,770,0.7070707070707071,319,882,0.8099173553719008,0.9337662337662338,719,163,0.9337662337662338,0.5109717868338558,0.8099173553719008,170,858,5.047058823529412,0.005509641873278237,0.012855831037649219,0.010101010101010102,0.0027548209366391185,0.4082540061472352,0.25906223161603603,0.0,1.0,0.3731610515949986,0.32326812324394344,0.0,1.0,0.5283638208349497,0.23118099425511995,0.0,1.0,0.2643311151562174,0.22981266556766475,0.0,1.0
810,1076,1443,12.240476194752837,93.55204460966543,7,12,8,4,773,0.7150786308973173,308,920,0.851063829787234,0.9146183699870634,707,213,0.9146183699870634,0.6915584415584416,0.851063829787234,175,897,5.1257142857142854,0.0064754856614246065,0.011100832562442183,0.0074005550416281225,0.0037002775208140612,0.4081724427389375,0.25865911001833486,0.0,1.0,0.37210696726226167,0.32327491242944867,0.0,1.0,0.5268017747931407,0.2315916768814964,0.0,1.0,0.2641503777431347,0.22895949669390608,0.0,1.0
811,1069,1453,12.22527398623053,93.59494855004677,8,15,7,8,792,0.7360594795539034,284,895,0.8317843866171004,0.9255050505050505,733,162,0.9255050505050505,0.5704225352112676,0.8317843866171004,167,872,5.221556886227545,0.007434944237918215,0.013940520446096654,0.006505576208178439,0.007434944237918215,0.40909502398986086,0.2587912260167609,0.0,1.0,0.3744228854220103,0.3245946152948556,0.0,1.0,0.5279278191858535,0.23245711288772816,0.0,1.0,0.26307371978635447,0.22912135032546468,0.0,1.0
812,1070,1459,12.1514477066347,93.32803738317757,9,8,5,3,775,0.724976613657624,294,904,0.8456501403180543,0.9380645161290323,727,177,0.9380645161290323,0.6020408163265306,0.8456501403180543,175,885,5.057142857142857,0.00841908325537886,0.007483629560336763,0.004677268475210477,0.002806361085126286,0.40913476032559537,0.25906798646554147,0.0,1.0,0.3747663551401869,0.3245742774885084,0.0,1.0,0.5283991558637323,0.23252460974530934,0.0,1.0,0.261923424781429,0.2274300727444185,0.0,1.0
813,1070,1464,12.144793749040739,93.7392523364486,4,4,3,1,784,0.7327102803738318,286,898,0.8392523364485981,0.9221938775510204,723,175,0.9221938775510204,0.6118881118881119,0.8392523364485981,169,872,5.159763313609467,0.003738317757009346,0.003738317757009346,0.002803738317757009,0.0009345794392523365,0.4092854989448297,0.25900067997704757,0.0,1.0,0.3752788664455834,0.3245319169228565,0.0,1.0,0.5286704853783539,0.23296350806739305,0.0,1.0,0.2620440156768164,0.22759897479017238,0.0,1.0
814,1062,1472,12.14320903116062,93.45856873822976,4,12,8,4,798,0.7457943925233644,272,900,0.8411214953271028,0.9298245614035088,742,158,0.9298245614035088,0.5808823529411765,0.8411214953271028,164,872,5.317073170731708,0.003738317757009346,0.011214953271028037,0.007476635514018692,0.003738317757009346,0.4099386428528036,0.26001162048110515,0.0,1.0,0.3757365895146103,0.32430178410955857,0.0,1.0,0.5283397120466558,0.2328684514155244,0.0,1.0,0.26155762104367897,0.22702369001176306,0.0,1.0
815,1059,1479,12.229168317594022,94.24079320113314,4,7,2,5,759,0.7146892655367232,303,895,0.8427495291902072,0.927536231884058,704,191,0.927536231884058,0.6303630363036303,0.8427495291902072,168,870,5.178571428571429,0.003766478342749529,0.006591337099811676,0.0018832391713747645,0.004708097928436911,0.4100642724420482,0.2600391224530189,0.0,1.0,0.37716652959273816,0.32426627874477687,0.0,1.0,0.5270644856681592,0.23363054324759058,0.0,1.0,0.26242042096926493,0.22737342724607612,0.0,1.0
816,1060,1484,12.23976377088075,94.69339622641509,5,4,2,2,775,0.7318224740321058,284,916,0.8649669499527857,0.9406451612903226,729,187,0.9406451612903226,0.6584507042253521,0.8649669499527857,166,887,5.343373493975903,0.004721435316336166,0.003777148253068933,0.0018885741265344666,0.0018885741265344666,0.4100121728545344,0.25993329342971205,0.0,1.0,0.3763542300669507,0.32432795840707696,0.0,1.0,0.5282410225197809,0.23371626311001376,0.0,1.0,0.26141205112598903,0.2271514263833301,0.0,1.0
817,1059,1485,12.262752062977995,94.8734655335222,5,6,5,1,767,0.7235849056603774,293,909,0.8575471698113207,0.9387222946544981,720,189,0.9387222946544981,0.6450511945392492,0.8575471698113207,176,886,5.034090909090909,0.0047169811320754715,0.005660377358490566,0.0047169811320754715,0.0009433962264150943,0.4105211855371775,0.2599133138929836,0.0,1.0,0.3764050077675226,0.32426782105109186,0.0,1.0,0.5293490511438058,0.23334192650864136,0.0,1.0,0.26095829906485124,0.2263876755501239,0.0,1.0
818,1061,1487,12.189598948152891,94.57775683317625,9,7,6,1,761,0.7186024551463644,298,885,0.8356940509915014,0.9159001314060446,697,188,0.9159001314060446,0.6308724832214765,0.8356940509915014,173,860,4.971098265895954,0.0084985835694051,0.0066100094428706326,0.0056657223796034,0.0009442870632672333,0.411449940713265,0.26033532872754284,0.0,1.0,0.37569547900641515,0.3235679457225962,0.0,1.0,0.5295065519443009,0.2327501017261719,0.0,1.0,0.2592502508284941,0.22539903926201363,0.0,1.0
819,1058,1503,12.171479378148636,94.62287334593573,7,10,5,5,764,0.7200754005655042,297,876,0.825636192271442,0.918848167539267,702,174,0.918848167539267,0.5858585858585859,0.825636192271442,159,851,5.352201257861635,0.006597549481621112,0.00942507068803016,0.00471253534401508,0.00471253534401508,0.4085614976522959,0.2600568594180776,0.0,1.0,0.37697420574425267,0.32423476525272715,0.0,1.0,0.5290871394597232,0.23308142870724285,0.0,1.0,0.26044270992133667,0.2262464885791321,0.0,1.0
820,1052,1508,12.264091100592449,95.07319391634981,3,9,3,6,786,0.7429111531190926,272,916,0.8657844990548205,0.9592875318066157,754,162,0.9592875318066157,0.5955882352941176,0.8657844990548205,170,891,5.241176470588235,0.002835538752362949,0.008506616257088847,0.002835538752362949,0.005671077504725898,0.40960382681221635,0.2603728832580137,0.0,1.0,0.3789709309456642,0.3248970038782545,0.0,1.0,0.5278731755182141,0.23326921273939422,0.0,1.0,0.2607935729179443,0.22611609574223956,0.0,1.0
821,1053,1514,12.23110481682996,95.05413105413105,9,8,3,5,771,0.7328897338403042,281,894,0.8498098859315589,0.9286640726329443,716,178,0.9286640726329443,0.6334519572953736,0.8498098859315589,165,865,5.242424242424242,0.008555133079847909,0.0076045627376425855,0.0028517110266159697,0.004752851711026616,0.40991943142480775,0.26072350151492263,0.0,1.0,0.379438164384401,0.3251052235137629,0.0,1.0,0.5266060104769782,0.2334197002780027,0.0,1.0,0.26017829243635693,0.2247789072820256,0.0,1.0
822,1053,1513,12.158190079830852,94.40835707502374,11,11,9,2,784,0.7445394112060779,269,910,0.8641975308641975,0.9400510204081632,737,173,0.9400510204081632,0.6431226765799256,0.8641975308641975,162,871,5.3765432098765435,0.010446343779677113,0.010446343779677113,0.008547008547008548,0.001899335232668566,0.41001133474251755,0.2617274001110804,0.0,1.0,0.37959133658058386,0.3253807281443982,0.0,1.0,0.5267898171123978,0.2336568066887197,0.0,1.0,0.2594124314554422,0.22438659214984014,0.0,1.0
823,1051,1513,12.08563988534012,93.36346336822074,12,14,10,4,770,0.7312440645773979,283,878,0.8338081671415005,0.9324675324675324,718,160,0.9324675324675324,0.5653710247349824,0.8338081671415005,161,839,5.211180124223603,0.011396011396011397,0.013295346628679962,0.00949667616334283,0.003798670465337132,0.4098093981154661,0.261647899131973,0.0,1.0,0.3808354562475062,0.32556612915722066,0.0,1.0,0.526718025843283,0.23343994770700782,0.0,1.0,0.25898529817992083,0.22326247787070874,0.0,1.0
824,1044,1524,12.08485191044323,92.63122605363985,8,15,7,8,779,0.7411988582302569,272,891,0.8477640342530923,0.9319640564826701,726,165,0.9319640564826701,0.6066176470588235,0.8477640342530923,160,862,5.3875,0.007611798287345386,0.014272121788772598,0.006660323501427212,0.007611798287345386,0.4086948461253244,0.26209426213927955,0.0,1.0,0.37952663453219626,0.32540707246187794,0.0,1.0,0.5258311704362872,0.23340662264696366,0.0,1.0,0.2585897911259424,0.22342513259284413,0.0,1.0
825,1038,1516,12.170194122553427,92.14258188824662,7,13,8,5,754,0.7222222222222222,290,907,0.8687739463601533,0.9389920424403183,708,199,0.9389920424403183,0.6862068965517242,0.8687739463601533,175,874,4.994285714285715,0.006704980842911878,0.012452107279693486,0.007662835249042145,0.004789272030651341,0.4082292249362919,0.2616609670857943,0.0,1.0,0.38025980483560196,0.3252197530384879,0.0,1.0,0.5261358692274225,0.23384146779505585,0.0,1.0,0.25846851886382,0.2226699338962514,0.0,1.0
826,1039,1525,12.227098406368373,92.6102021174206,6,5,2,3,721,0.6946050096339114,317,878,0.8458574181117534,0.9348127600554785,674,204,0.9348127600554785,0.6435331230283912,0.8458574181117534,170,857,5.041176470588235,0.005780346820809248,0.004816955684007707,0.0019267822736030828,0.002890173410404624,0.4060666273401844,0.26095837024848373,0.0,1.0,0.38020429072619455,0.32568681473255984,0.0,1.0,0.5285789686112576,0.23352340312628397,0.0,1.0,0.2575677605638176,0.22289306605473255,0.0,1.0
827,1037,1528,12.333944991564183,92.9450337512054,5,7,3,4,746,0.7179980750721848,293,889,0.8556304138594802,0.9276139410187667,692,197,0.9276139410187667,0.6723549488054608,0.8556304138594802,167,859,5.1437125748503,0.004812319538017324,0.006737247353224254,0.0028873917228103944,0.0038498556304138597,0.40653871278812953,0.2616639981517302,0.0,1.0,0.37947553426447256,0.32466912921061597,0.0,1.0,0.5281052664323265,0.23325821570263913,0.0,1.0,0.25843780135004824,0.22347215460246003,0.0,1.0
828,1040,1539,12.23500606933182,92.49230769230769,10,7,5,2,776,0.7483124397299904,261,882,0.8505303760848602,0.9304123711340206,722,160,0.9304123711340206,0.6130268199233716,0.8505303760848602,164,857,5.225609756097561,0.009643201542912247,0.006750241080038573,0.0048216007714561235,0.0019286403085824494,0.40747518610421835,0.2623137160664152,0.0,1.0,0.37878411910669973,0.3247768576509219,0.0,1.0,0.5292803970223324,0.23278634962750563,0.0,1.0,0.25794044665012406,0.22376332100844568,0.0,1.0
829,1032,1544,12.21446597320955,91.98352713178295,6,14,10,4,787,0.7567307692307692,253,887,0.8528846153846154,0.9326556543837357,734,153,0.9326556543837357,0.6047430830039525,0.8528846153846154,171,863,5.046783625730995,0.0057692307692307696,0.013461538461538462,0.009615384615384616,0.0038461538461538464,0.4072893223305826,0.26191878279449476,0.0,1.0,0.3778132033008252,0.3249592322312712,0.0,1.0,0.5301637909477369,0.23250272383487905,0.0,1.0,0.2568454613653413,0.22376440224125455,0.0,1.0
830,1035,1542,12.249156572877052,91.9768115942029,11,8,1,7,769,0.7451550387596899,263,892,0.8643410852713178,0.9336801040312094,718,174,0.9336801040312094,0.6615969581749049,0.8643410852713178,168,858,5.107142857142857,0.01065891472868217,0.007751937984496124,0.0009689922480620155,0.006782945736434108,0.4045504129655602,0.2621942527753397,0.0,1.0,0.37927380395823596,0.32508630948768913,0.0,1.0,0.5305594514570672,0.23180196978267587,0.0,1.0,0.25753467352345333,0.22360898016232805,0.0,1.0
831,1037,1546,12.308568132134413,92.08582449373192,9,7,2,5,723,0.6985507246376812,312,872,0.842512077294686,0.9087136929460581,657,215,0.9087136929460581,0.6891025641025641,0.842512077294686,167,843,5.047904191616767,0.008695652173913044,0.00676328502415459,0.001932367149758454,0.004830917874396135,0.4051388932093197,0.26115209502302433,0.0,1.0,0.3806887112327744,0.32532363829250877,0.0,1.0,0.5310604410987029,0.23185102706879993,0.0,1.0,0.2567891249572278,0.22313854156618906,0.0,1.0
832,1038,1546,12.385977377561773,92.64450867052022,5,4,1,3,776,0.7483124397299904,261,885,0.8534233365477338,0.9355670103092784,726,159,0.9355670103092784,0.6091954022988506,0.8534233365477338,163,848,5.2024539877300615,0.0048216007714561235,0.003857280617164899,0.0009643201542912247,0.0028929604628736743,0.4041891975884145,0.2608590960589362,0.0,1.0,0.3809124246379514,0.32478710974148484,0.0,1.0,0.5306731307104233,0.23181106074720229,0.0,1.0,0.2569768164584499,0.22326562978595862,0.0,1.0
833,1041,1543,12.411905343664865,92.79827089337176,7,4,3,1,774,0.7456647398843931,264,872,0.8400770712909441,0.9289405684754521,719,153,0.9289405684754521,0.5795454545454546,0.8400770712909441,171,840,4.912280701754386,0.00674373795761079,0.0038535645472061657,0.002890173410404624,0.0009633911368015414,0.405534380713334,0.261116023129855,0.0,1.0,0.3804654333612221,0.3246286321347039,0.0,1.0,0.5298255399584766,0.23251806494685046,0.0,1.0,0.2567630380217533,0.22320467630443394,0.0,1.0
834,1038,1539,12.542924818927109,93.55587668593449,5,8,2,6,767,0.7367915465898175,274,893,0.8578290105667628,0.9426336375488917,723,170,0.9426336375488917,0.6204379562043796,0.8578290105667628,171,860,5.029239766081871,0.004803073967339097,0.007684918347742555,0.0019212295869356388,0.005763688760806916,0.40496612592454473,0.2611930422622598,0.0,1.0,0.38069488470383495,0.32488319497325807,0.0,1.0,0.5303623593759711,0.2323227892130652,0.0,1.0,0.25679035365777864,0.22337686866162657,0.0,1.0
835,1037,1548,12.557352638680817,93.90935390549663,5,6,3,3,775,0.7466281310211946,263,874,0.8420038535645472,0.9316129032258065,722,152,0.9316129032258065,0.5779467680608364,0.8420038535645472,167,850,5.089820359281437,0.004816955684007707,0.005780346820809248,0.002890173410404624,0.002890173410404624,0.4048589292935577,0.26060010463509325,0.0,1.0,0.3800976762994992,0.32530374768357306,0.0,1.0,0.5300650138426602,0.23237550104877921,0.0,1.0,0.25632251843095777,0.22339381842811898,0.0,1.0
836,1040,1545,12.53228570167857,93.46923076923076,10,7,4,3,788,0.759884281581485,249,884,0.8524590163934426,0.9390862944162437,740,144,0.9390862944162437,0.5783132530120482,0.8524590163934426,169,850,5.029585798816568,0.009643201542912247,0.006750241080038573,0.003857280617164899,0.0028929604628736743,0.4047766749379652,0.2605985929831135,0.0,1.0,0.3784739454094293,0.3242631193044338,0.0,1.0,0.5308002481389578,0.2320992097912495,0.0,1.0,0.25614143920595533,0.22326714681902737,0.0,1.0
837,1051,1546,12.398539899553722,92.6964795432921,16,5,4,1,756,0.7269230769230769,284,884,0.85,0.9272486772486772,701,183,0.9272486772486772,0.6443661971830986,0.85,164,849,5.176829268292683,0.015384615384615385,0.004807692307692308,0.0038461538461538464,0.0009615384615384616,0.40397777845983857,0.2610212794786306,0.0,1.0,0.37748994812927783,0.3240654954028476,0.0,1.0,0.5315674779779626,0.23149039038729824,0.0,1.0,0.2551487063012185,0.22294577369169644,0.0,1.0
